time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1953 and 1975,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0,1953-01-01,1975-12-31,ML
1948 to 1953,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,0,1948-01-01,1953-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,4,0,2010-01-01,2010-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,10,2,1953-01-01,1953-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,14,2,1955-01-01,1955-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,16,2,1959-01-01,1959-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,17,2,1957-01-01,1957-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,17,2,1952-01-01,1952-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,20,2,1957-01-01,1957-12-31,ML
the 1957,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,21,2,1957-01-01,1957-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,23,2,1960-01-01,1960-12-31,ML
1961 and 1972,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,25,2,1961-01-01,1972-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,25,2,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,25,2,1968-01-01,1968-12-31,ML
late 1972,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,26,2,1972-01-01,1972-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,26,2,1975-01-01,1975-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,26,2,1973-01-01,1973-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,27,2,1977-01-01,1977-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,3,2005-01-01,2005-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,3,2007-01-01,2007-12-31,ML
"April 19 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,3,2009-04-19,2009-04-19,ML
"July 15 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,3,2009-07-15,2009-07-15,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,3,3,2009-01-01,2009-12-31,ML
"February 23 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,2010-02-23,2010-02-23,ML
"January 16 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,5,2011-01-16,2011-01-16,ML
"March 8 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,6,2011-03-08,2011-03-08,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1998-01-01,1998-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,6,15,1927-01-01,1927-12-31,ML
the last six years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,29,2,2010-01-01,2016-12-31,LLM
the 1950s and 1960s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,2,0,1950-01-01,1969-12-31,LLM
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,2,1939-01-01,1944-12-31,LLM
"December 3 , 1925 – March 17 , 2011","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1925-12-03,2011-03-17,LLM
night,NN,DAY_TIME_REGEX,TIME,time_reference,4,2,,,ML
the late 1940s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,8,2,,,ML
three weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,16,2,,,ML
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,17,2,,,ML
a summer,DT NN,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,20,2,,,ML
a 1971,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,22,2,,,ML
10 weeks,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,23,2,,,ML
20 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,26,2,,,ML
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,3,,,ML
