time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"December 5 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Michel'le Denise Toussant (born December 5, 1970), also spelled Toussaint, is an American R&B singer known for her songs from 1989 to the early 1990s.",0,0,,2554880,1970-12-05,1970-12-05,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Michel'le Denise Toussant (born December 5, 1970), also spelled Toussaint, is an American R&B singer known for her songs from 1989 to the early 1990s.",0,0,,2554880,1989-01-01,1989-12-31,ML
2013 and 2015,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 2013 and 2015, Michel'le was one of six members on the TV One reality show R&B Divas: Los Angeles.",2,0,,2554880,2013-01-01,2015-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Michel'le, a native of South Central Los Angeles, was originally a featured female vocalist of Louisiana Creole descent on World Class Wreckin' Cru's 1987 single ""Turn Off the Lights"".",0,2,== Career ==,2554880,1987-01-01,1987-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, her self-titled debut album was released, produced entirely by then-boyfriend, rapper Dr. Dre.",3,2,== Career ==,2554880,1989-01-01,1989-12-31,ML
"April 25 , 1990","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Michel'le was certified Gold on April 25, 1990, for sales of over 500,000 copies in the US.",5,2,== Career ==,2554880,1990-04-25,1990-04-25,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998, nine years after the release of her first album, she released her second album, Hung Jury, on Death Row Records but it garnered little attention and no hit singles.",8,2,== Career ==,2554880,1998-01-01,1998-12-31,ML
of 2013,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2013, worldwide sales for the album stood at under 100,000 copies.",9,2,== Career ==,2554880,2013-01-01,2013-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Soon after Dr. Dre's departure from Death Row Records in 1996, Michel'le and Dr. Dre parted ways after he became engaged to another woman.",11,2,== Career ==,2554880,1996-01-01,1996-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Michel'le contributed to the soundtrack Dysfunktional in 2003.,12,2,== Career ==,2554880,2003-01-01,2003-12-31,ML
2011 and 2014,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"In 2011 and 2014, Michel'le released new singles ""Freedom To Love"" and ""It Still Hurts"", though she hasn't released an album since 1998.",14,2,== Career ==,2554880,2011-01-01,2014-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011 and 2014, Michel'le released new singles ""Freedom To Love"" and ""It Still Hurts"", though she hasn't released an album since 1998.",14,2,== Career ==,2554880,1998-01-01,1998-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Michel'le was part of the cast of TV One's R&B Divas LA.",16,2,== Career ==,2554880,2013-01-01,2013-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Her character was left out of the 2015 film Straight Outta Compton, even though she played a role in N.W.A. Michel'le was included in a notorious N.W. A diss track on Ice Cube's 1991 double platinum effort, Death Certificate, in a reference to a video the group made with the female singer.",17,2,== Career ==,2554880,1991-01-01,1991-12-31,ML
