time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
the 1950,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0,1950-01-01,1950-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1952-01-01,1952-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1953-01-01,1953-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1954-01-01,1954-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1956-01-01,1956-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1957-01-01,1957-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,5,0,1959-01-01,1959-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,6,0,1952-01-01,1952-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,6,0,1962-01-01,1962-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,0,1964-01-01,1964-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1967-01-01,1967-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,9,0,1971-01-01,1971-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,9,0,1973-01-01,1973-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,9,0,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,9,0,1997-01-01,1997-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,11,0,1979-01-01,1979-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,11,0,2019-01-01,2019-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,12,0,1969-01-01,1969-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,13,0,1973-01-01,1973-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,14,0,1999-01-01,1999-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,16,0,1988-01-01,1988-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,18,0,2013-01-01,2013-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,19,0,1970-01-01,1970-12-31,ML
January 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,22,0,2015-01-01,2015-01-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,23,0,2016-01-01,2016-12-31,ML
"January 7 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,24,0,2017-01-07,2017-01-07,ML
"December 28 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,25,0,2016-12-28,2016-12-28,ML
"April 1 , 1932","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1932-04-01,1932-04-01,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1939-01-01,1939-12-31,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1948-01-01,1948-12-31,ML
the 1948,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,9,1948-01-01,1948-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,10,1950-01-01,1959-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1950-01-01,1950-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1952-01-01,1952-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1956-01-01,1956-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1962-01-01,1962-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,11,1964-01-01,1964-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1966-01-01,1966-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1970-01-01,1970-12-31,ML
