time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1958,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1958-01-01,1958-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1967-01-01,1967-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1970-01-01,1970-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1995-01-01,1995-12-31,ML
1976 to 1978,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,0,1976-01-01,1978-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1972-01-01,1972-12-31,ML
the 2007,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,1,2007-01-01,2007-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,2,1,2014-01-01,2014-12-31,ML
"May 8 , 1926","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1926-05-08,1926-05-08,ML
1897–1953,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1897-01-01,1953-12-31,ML
1903,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1903-01-01,1903-12-31,ML
1898–1984,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1898-01-01,1984-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,4,3,1944-01-01,1944-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,5,3,1946-01-01,1946-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,9,6,1958-01-01,1958-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,6,1960-01-01,1969-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,1,7,2007-01-01,2007-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,3,7,1965-01-01,1965-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,5,7,1968-01-01,1968-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,7,7,1968-01-01,1968-12-31,ML
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,7,1960-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,9,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,4,9,1973-01-01,1973-12-31,ML
1976–1978,CD,YEAR_REGEX_1,TIME,time_reference,5,9,1976-01-01,1978-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,1,11,1983-01-01,1983-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,2,11,1985-01-01,1985-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1990-01-01,1990-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1993-01-01,1993-12-31,ML
