time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1967,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1967-01-01,1967-12-31,ML
February 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,1,1976-02-01,1976-02-29,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,3,1,1988-01-01,1988-12-31,ML
"June 30 , 1943","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1943-06-30,1943-06-30,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,5,3,1929-01-01,1929-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,15,3,1960-01-01,1960-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,18,3,1960-01-01,1960-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1960-01-01,1960-12-31,ML
January 1961,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,6,1961-01-01,1961-01-31,ML
"January 15 , 1961","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,6,1961-01-15,1961-01-15,ML
of 1963,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,6,1963-01-01,1963-12-31,ML
of 1964,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,14,6,1964-01-01,1964-12-31,ML
1964 and 1967,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,14,6,1964-01-01,1967-12-31,ML
1963 and 1967,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,20,6,1963-01-01,1967-12-31,ML
April 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,8,1967-04-01,1967-04-30,ML
August 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,9,1967-08-01,1967-08-31,ML
"February 29 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,9,1968-02-29,1968-02-29,ML
March 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,9,1968-03-01,1968-03-31,ML
January 1969,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,9,1969-01-01,1969-01-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,14,9,1970-01-01,1970-12-31,ML
July 1971,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,11,1971-07-01,1971-07-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1972-01-01,1972-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1974-01-01,1974-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1970-01-01,1970-12-31,ML
early 1975,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,13,1975-01-01,1975-12-31,ML
"June 25 , 1975","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,13,1975-06-25,1975-06-25,ML
"February 21 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,15,1976-02-21,1976-02-21,ML
The 1980,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,17,1980-01-01,1980-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,2,18,2006-01-01,2006-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,6,18,1988-01-01,1988-12-31,ML
February 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,19,2020-02-01,2020-02-29,ML
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,19,2008-01-01,2008-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1967-01-01,1967-12-31,ML
"February 29 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,21,1968-02-29,1968-02-29,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1971-01-01,1971-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,21,1973-01-01,1973-12-31,ML
late 1975,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,21,1975-01-01,1975-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,24,2002-01-01,2002-12-31,ML
of 1968,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,24,1968-01-01,1968-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1968-01-01,1968-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1968-01-01,1968-12-31,ML
