time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"April 22 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"David Justin Vincent (born April 22, 1965), also known as Evil D, is an American musician who is best known as the former lead vocalist and bassist for the death metal band Morbid Angel as well as the bassist for Genitorturers.",0,0,,1865340,1965-04-22,1965-04-22,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"He left Morbid Angel in 1996 to join his then-wife's industrial metal band, Genitorturers.",0,1,,1865340,1996-01-01,1996-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Vincent rejoined Morbid Angel in 2004, and resigned in 2015.",2,1,,1865340,2004-01-01,2004-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Vincent rejoined Morbid Angel in 2004, and resigned in 2015.",2,1,,1865340,2015-01-01,2015-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Vincent contributed lead vocals on the opening song, ""Blood Fire War Hate"", on Soulfly's 2008 album Conquer.",5,1,,1865340,2008-01-01,2008-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he collaborated with Mexican metal band Nuclear Chaos, providing lead vocals and appearing in the music video of their single ""Suffocate"".",6,1,,1865340,2015-01-01,2015-12-31,ML
of 2016,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2016, Vincent has also been performing outlaw country music and released a single, ""Drinkin' With The Devil"" which he performed live at SXSW in March 2017 in Austin, Texas.",7,1,,1865340,2016-01-01,2016-12-31,ML
March 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"As of 2016, Vincent has also been performing outlaw country music and released a single, ""Drinkin' With The Devil"" which he performed live at SXSW in March 2017 in Austin, Texas.",7,1,,1865340,2017-03-01,2017-03-31,ML
June 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Vincent relocated from Tampa, Florida in June 2014 to Austin, Texas where he resides with his wife, Suzanne Penley.",8,1,,1865340,2014-06-01,2014-06-30,ML
February 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Vincent's biography, I Am Morbid: Ten Lessons Learned From Extreme Metal, Outlaw Country, And The Power Of Self-Determination, written with Joel McIver, was published by Jawbone Press in February 2020.",0,2,,1865340,2020-02-01,2020-02-29,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,Altars of Madness (1989),0,5,== Discography == | === Morbid Angel ===,1865340,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,Blessed are the Sick (1991),0,6,== Discography == | === Morbid Angel ===,1865340,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Covenant (1993),0,7,== Discography == | === Morbid Angel ===,1865340,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,Domination (1995),0,8,== Discography == | === Morbid Angel ===,1865340,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Entangled in Chaos (1996),0,9,== Discography == | === Morbid Angel ===,1865340,1996-01-01,1996-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Illud Divinum Insanus (2011),0,10,== Discography == | === Morbid Angel ===,1865340,2011-01-01,2011-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Sin City (1998),0,12,== Discography == | === Genitorturers ===,1865340,1998-01-01,1998-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,Flesh is the Law (2002),0,13,== Discography == | === Genitorturers ===,1865340,2002-01-01,2002-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Blackheart Revolution (2009),0,14,== Discography == | === Genitorturers ===,1865340,2009-01-01,2009-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,World Downfall (1989),0,16,== Discography == | === Terrorizer ===,1865340,1989-01-01,1989-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,Hordes of Zombies (2012),0,17,== Discography == | === Terrorizer ===,1865340,2012-01-01,2012-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,In (2019),1,19,== Discography == | === Vltimas ===,1865340,2019-01-01,2019-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Soulfly - Conquer - Vocals on ""Blood Fire War Hate"" (2008)",0,21,== Discography == | === Collaborations ===,1865340,2008-01-01,2008-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Nuclear Chaos - Ruins of the Future - Vocals on ""Suffocate"" (2015)",0,22,== Discography == | === Collaborations ===,1865340,2015-01-01,2015-12-31,ML
120 Days,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"Vincent's first contribution to the band was backing vocals on the song, ""House of Shame"", from their major label debut 120 Days of Genitorture.",1,1,,1865340,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He currently performs in I Am Morbid, featuring former drummer Tim Yeung and guitarist Bill Hudson, The Head Cat and death metal supergroup VLTIMAS, alongside Flo Mounier of Cryptopsy and Rune “Blasphemer” Eriksen, formerly of Mayhem (both musicians also collaborated with Steve Tucker before, David Vincent's predecessor and successor in Morbid Angel).",3,1,,1865340,,,ML
Am,VBP,HALFDAY_REGEX_1,TIME,,"Vincent's biography, I Am Morbid: Ten Lessons Learned From Extreme Metal, Outlaw Country, And The Power Of Self-Determination, written with Joel McIver, was published by Jawbone Press in February 2020.",0,2,,1865340,,,ML
of the Future,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,"Nuclear Chaos - Ruins of the Future - Vocals on ""Suffocate"" (2015)",0,22,== Discography == | === Collaborations ===,1865340,,,ML
