time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1942,CD,YEAR_REGEX_1,TIME,time_reference,"In 1942, he entered the Vienna Music Academy, where he studied piano and musical theory under Bruno Seidlhofer and Joseph Marx.",1,3,== Biography == | === Early life and career ===,373370,1942-01-01,1942-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,Gulda won first prize at the Geneva International Music Competition in 1946.,1,4,== Biography == | === Early life and career ===,373370,1946-01-01,1946-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,He made his Carnegie Hall debut in 1950.,5,4,== Biography == | === Early life and career ===,373370,1950-01-01,1950-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Phillips Records included Gulda in its Great Pianists of the 20th Century CD box set, which came out in 1999.",0,7,== Biography == | === Career as classical pianist ===,373370,1999-01-01,1999-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,"In 1956, Gulda performed and recorded at Birdland in New York City and at the Newport Jazz Festival.",0,9,"== Biography == | === Jazz, free music and composition ===",373370,1956-01-01,1956-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"He organized the International Competition for Modern Jazz in 1966, and he established the International Musikforum, a school for students who wanted to learn improvisation, in Ossiach, Austria, in 1968.",1,9,"== Biography == | === Jazz, free music and composition ===",373370,1966-01-01,1966-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"He organized the International Competition for Modern Jazz in 1966, and he established the International Musikforum, a school for students who wanted to learn improvisation, in Ossiach, Austria, in 1968.",1,9,"== Biography == | === Jazz, free music and composition ===",373370,1968-01-01,1968-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"From the 1950s on Gulda cultivated a professional interest in jazz,  writing songs and free improvisation or open music improvisations.",2,9,"== Biography == | === Jazz, free music and composition ===",373370,1950-01-01,1959-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1960s, Gulda wrote a Prelude and Fugue with a theme suggesting swing.",2,11,"== Biography == | === Jazz, free music and composition ===",373370,1960-01-01,1969-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Keith Emerson liked Gulda's Fugue so much, that he often performed it in Emerson, Lake & Palmer concerts in the 1970s, and a studio version was also issued on Emerson, Lake & Palmer's The Return of the Manticore.",3,11,"== Biography == | === Jazz, free music and composition ===",373370,1970-01-01,1979-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"In addition, Gulda composed ""Variations on The Doors' 'Light My Fire'"" (aka 'Variationen über ""Light My Fire"" (von Jim Morrison)') for solo piano, and released it in 1971 on Track 11 (LP disc 1, side 2, track 1) of ""The Long Road To Freedom (Ein musikalisches Selbstporträt in Form eines Lehrgangs)"".",4,11,"== Biography == | === Jazz, free music and composition ===",373370,1971-01-01,1971-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"An earlier instrumental rock-style piano/bass/drums trio version (sans any of the complex Gulda composed and improvised variations...) of 'Light My Fire' can also be found on Gulda's album As You Like It (1970), an album that also includes standards such as ""'Round Midnight"" and ""What Is This Thing Called Love?"", as well as Gulda's classic ""Blues For H.G. (dedicated to Hans Georg Brunner-Schwer).""",5,11,"== Biography == | === Jazz, free music and composition ===",373370,1970-01-01,1970-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"From the late 1960s through the 1980s – while continuing his straight-ahead swing and bop-based jazz (often in European Jazz big bands, which he often organized yearly) performances and recordings, and his classical performances and recordings, he also performed and/or recorded (often using a custom electrically amplified clavichord, percussion instruments, and a bass recorder wooden flute) with a wide range of musicians involved in Free improvisation, including: Cecil Taylor, Barre Phillips, Ursula Anders, John Surman, Albert Mangelsdorff, Stu Martin, and Fritz Pauer.",0,12,"== Biography == | === Jazz, free music and composition ===",373370,1980-01-01,1989-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"In 1980, he wrote his Concerto for Cello and Wind Orchestra, which has been called ""as moving as it is lighthearted"", in five movements ""involving jazz, a minuet, rock, a smidgen of polka, a march and a cadenza with two spots where a star cellist must improvise.",5,12,"== Biography == | === Jazz, free music and composition ===",373370,1980-01-01,1980-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"""In 1982, Gulda teamed up with jazz pianist Chick Corea, who was between the breakup of Return to Forever and the formation of his Elektric Band.",6,12,"== Biography == | === Jazz, free music and composition ===",373370,1982-01-01,1982-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Issued on The Meeting (Philips, 1984), Gulda and Corea communicate in lengthy improvisations mixing jazz (""Some Day",7,12,"== Biography == | === Jazz, free music and composition ===",373370,1984-01-01,1984-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"In 1988, he cancelled a performance after officials of the Salzburg Festival objected to his including jazz musician Joe Zawinul on the program.",2,14,"== Biography == | === Jazz, free music and composition ===",373370,1988-01-01,1988-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"To promote a concert in 1999, he announced his own death in a press release so that the concert at the Vienna Konzerthaus could serve as a resurrection party.",4,14,"== Biography == | === Jazz, free music and composition ===",373370,1999-01-01,1999-12-31,ML
27 January 2000,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Gulda died of heart failure at the age of 69 on 27 January 2000 at his home in Weissenbach, Austria.",0,15,"== Biography == | === Jazz, free music and composition ===",373370,2000-01-27,2000-01-27,ML
1956–1966,CD,YEAR_REGEX_1,TIME,time_reference,"Gulda was married twice, firstly to actress Paola Loew (1956–1966) with whom he had two sons, David Wolfgang and Paul, and secondly to Yuko Wakiyama (1967–1973) with whom he had another son, Rico.",0,17,== Personal life ==,373370,1956-01-01,1966-12-31,ML
1967–1973,CD,YEAR_REGEX_1,TIME,time_reference,"Gulda was married twice, firstly to actress Paola Loew (1956–1966) with whom he had two sons, David Wolfgang and Paul, and secondly to Yuko Wakiyama (1967–1973) with whom he had another son, Rico.",0,17,== Personal life ==,373370,1967-01-01,1973-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,In 1975 Gulda began a relationship with the oratorio singer Ursula Anders which lasted until his death.,2,17,== Personal life ==,373370,1975-01-01,1975-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007 a documentary film for television was made about his life, So what?!",3,17,== Personal life ==,373370,2007-01-01,2007-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,1959: Austrian Cross of Honour for Science and Art,0,19,== Decorations and awards ==,373370,1959-01-01,1959-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,1989:,0,20,== Decorations and awards ==,373370,1989-01-01,1989-12-31,ML
2 September 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 2 September 2019,1,29,== External links ==,373370,2019-09-02,2019-09-02,ML
the late 1980s and 1990s,DT JJ NNS CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,"In the late 1980s and 1990s, organist/MIDI keyboardist Barbara Dennerlein also studied with and performed with Gulda.",0,14,"== Biography == | === Jazz, free music and composition ===",373370,1980-01-01,1999-12-31,LLM
the late 1970s and 1980s,DT JJ NNS CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,"In the late 1970s and 1980s, Gulda was involved in yearly music festivals, such as the Münchner Klaviersommer – where musical guests coming to perform over the years with him included Herbie Hancock, Joe Zawinul, and Chick Corea.",4,12,"== Biography == | === Jazz, free music and composition ===",373370,1970-01-01,1989-12-31,LLM
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,In the late 1960s Gulda recorded the complete Beethoven sonatas.,4,6,== Biography == | === Career as classical pianist ===,373370,1965-01-01,1969-12-31,LLM
of the late 1960s,IN DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,The rescued Mozart sonata tapes issued on DG are bad in terms of recorded technical quality; likewise are the Debussy Preludes and Bach recordings of the late 1960s and early 1970s.,3,6,== Biography == | === Career as classical pianist ===,373370,1960-01-01,1969-12-31,LLM
16 May 1930 – 27 January 2000,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Friedrich Gulda (16 May 1930 – 27 January 2000) was an Austrian pianist and composer who worked in both the classical and jazz fields.,0,0,,373370,1930-05-16,2000-01-27,LLM
