time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"January 22 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Richard Lamar ""Ricky"" Hawk (born January 22, 1998), better known as Silentó () or Prince Silentó, is an American rapper, singer, and songwriter.",0,0,,47849978,1998-01-22,1998-01-22,ML
August 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He later released a project titled Fresh Outta High School in August 2018 after some delay.,2,0,,47849978,2018-08-01,2018-08-31,ML
"February 1 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 1, 2021, he was arrested in DeKalb County and charged with multiple murder-related counts in the shooting death of his cousin, Frederick Rooks.",4,0,,47849978,2021-02-01,2021-02-01,ML
"June 25 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Silentó's debut single, ""Watch Me (Whip/Nae Nae)"", made with Bolo Da Producer, was released on his YouTube channel on June 25, 2015.",0,2,== Career ==,47849978,2015-06-25,2015-06-25,ML
June 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2015, Silentó performed at the BET Awards, alongside the cast of the show Black-ish.",5,2,== Career ==,47849978,2015-06-01,2015-06-30,ML
"December 31 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He also performed the hit single on December 31, 2016, in Times Square for Dick Clark's New Year's Rockin' Eve with Ryan Seacrest.",6,2,== Career ==,47849978,2016-12-31,2016-12-31,ML
"August 3 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 3, 2018, Silentó released his first album, Fresh Outta High School, which was originally scheduled to be released on May 25.",7,2,== Career ==,47849978,2018-08-03,2018-08-03,ML
"November 29 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He later released Fresh Outta High School Part 2 on November 29, 2018.",8,2,== Career ==,47849978,2018-11-29,2018-11-29,ML
"August 28 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 28, 2020, he was arrested following a domestic disturbance.",0,4,== Legal issues ==,47849978,2020-08-28,2020-08-28,ML
"October 23 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Silentó was arrested again on October 23, 2020.",3,4,== Legal issues ==,47849978,2020-10-23,2020-10-23,ML
"February 1 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 1, 2021, he was arrested in DeKalb County and charged with malice murder and felony murder, among other charges in the shooting death of his cousin.",0,6,== Legal issues == | === Murder charges ===,47849978,2021-02-01,2021-02-01,ML
17 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"After making the song when he was 17 years old in his basement and having already garnered more than 100,000 streams on SoundCloud, A&R Executive Alex Wilhelm approached and signed him to Capitol Records.",2,2,== Career ==,47849978,2009-01-01,2009-12-31,LLM
of one week,IN CD NN,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"Over the course of one week, it gained over 2.5 million views.",1,2,== Career ==,47849978,,,ML
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,"He also performed the hit single on December 31, 2016, in Times Square for Dick Clark's New Year's Rockin' Eve with Ryan Seacrest.",6,2,== Career ==,47849978,,,ML
May 25,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"On August 3, 2018, Silentó released his first album, Fresh Outta High School, which was originally scheduled to be released on May 25.",7,2,== Career ==,47849978,,,ML
The following day,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following day he was again arrested in Valley Village, Los Angeles after walking into a random home wielding a hatchet while looking for his girlfriend.",2,4,== Legal issues ==,47849978,,,ML
January 21,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"Police responded to a shots fired call on January 21 at around 3:30 a.m. in the Panthersville area, and he was booked into the DeKalb jail on one count of murder.",1,6,== Legal issues == | === Murder charges ===,47849978,,,ML
August,NNP,MONTH_REGEX,TIME,time_reference,"He was indicted in August on charges of malice murder, felony murder, aggravated assault and possession of a firearm while committing a felony.",2,6,== Legal issues == | === Murder charges ===,47849978,,,ML
