time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,1,1914-01-01,1914-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,1,1,1927-01-01,1927-12-31,ML
1916,CD,YEAR_REGEX_1,TIME,time_reference,2,1,1916-01-01,1916-12-31,ML
1887,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1887-01-01,1887-12-31,ML
1857–1907,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1857-01-01,1907-12-31,ML
1859–1921,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1859-01-01,1921-12-31,ML
1889–1973,CD,YEAR_REGEX_1,TIME,time_reference,8,3,1889-01-01,1973-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,13,3,1958-01-01,1958-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1925-01-01,1925-12-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1932-01-01,1932-12-31,ML
1933,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1933-01-01,1933-12-31,ML
1916,CD,YEAR_REGEX_1,TIME,time_reference,4,5,1916-01-01,1916-12-31,ML
1933,CD,YEAR_REGEX_1,TIME,time_reference,5,5,1933-01-01,1933-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1947-01-01,1947-12-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1935-01-01,1935-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1947-01-01,1947-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1951-01-01,1951-12-31,ML
"October 15 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,12,9,1951-10-15,1951-10-15,ML
1957 to 1960,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,13,9,1957-01-01,1960-12-31,ML
1954 and 1959,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,20,9,1954-01-01,1959-12-31,ML
1953–1957,CD,YEAR_REGEX_1,TIME,time_reference,22,9,1953-01-01,1957-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,23,9,1957-01-01,1957-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1960-01-01,1960-12-31,ML
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1914-01-01,1914-12-31,ML
1921,CD,YEAR_REGEX_1,TIME,time_reference,3,14,1921-01-01,1921-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,3,14,1927-01-01,1927-12-31,ML
1889–1973,CD,YEAR_REGEX_1,TIME,time_reference,5,14,1889-01-01,1973-12-31,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,7,14,1928-01-01,1928-12-31,ML
"May 3 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,16,1965-05-03,1965-05-03,ML
1912,CD,YEAR_REGEX_1,TIME,time_reference,1,16,1912-01-01,1912-12-31,ML
the 1958,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16,1958-01-01,1958-12-31,ML
"October 25 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,16,1965-10-25,1965-10-25,ML
"March 3 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,17,1966-03-03,1966-03-03,ML
"February 8 , 1960","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,19,1960-02-08,1960-02-08,ML
March 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,19,2012-03-01,2012-03-31,ML
"July 12 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,19,2018-07-12,2018-07-12,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1958-01-01,1958-12-31,ML
35 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,1,1986-01-01,2021-12-31,LLM
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,16,1965-01-01,1965-12-31,LLM
"February 26 , 1887 – March 3 , 1966","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1887-02-26,1966-03-03,LLM
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,3,,,ML
one day,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,7,3,,,ML
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,8,3,,,ML
the Morning,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,12,3,,,ML
Many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,13,3,,,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,2,5,,,ML
One evening,CD NN,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,2,9,,,ML
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,13,9,,,ML
22 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,16,9,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,12,,,ML
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,12,,,ML
Final years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,15,,,ML
previously,RB,TIMELINE_REGEX,TIME,time_reference,2,16,,,ML
five days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,17,,,ML
ad,NN,ERA_REGEX,TIME,time_reference,1,17,,,ML
