time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"December 6 , 1961","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"David Lovering (born December 6, 1961) is an American musician and magician.",0,0,,760680,1961-12-06,1961-12-06,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"He is best known as the drummer for the alternative rock band Pixies, which he joined in 1986.",1,0,,760680,1986-01-01,1986-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"After the band's breakup in 1993, Lovering drummed with several other acts, including The Martinis, Cracker, Nitzer Ebb and Tanya Donelly.",2,0,,760680,1993-01-01,1993-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"When the Pixies reunited in 2004, Lovering returned as the band's drummer.",4,0,,760680,2004-01-01,2004-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"After graduating from Wentworth with an associate degree in 1985, he took a job building lasers, and continued to drum in local bands such as Iz Wizard and Riff Raff.",7,4,== Biography == | === Youth and college ===,760680,1985-01-01,1985-12-31,ML
January 1986,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1986 Deal was hired to play bass in the newly formed Pixies, an alternative rock band formed by Charles ""Black Francis"" Thompson and Joey Santiago.",1,6,== Biography == | === Pixies ===,760680,1986-01-01,1986-01-31,ML
1985 and 1986,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Lovering and the band wrote and rehearsed material throughout 1985 and 1986 and performed at small venues in Boston.,5,6,== Biography == | === Pixies ===,760680,1985-01-01,1986-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,The band decided to record 18 songs for a demo tape in 1987.,6,6,== Biography == | === Pixies ===,760680,1987-01-01,1987-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,The Pixies entered the studio again in 1988 to record their second album Surfer Rosa.,0,7,== Biography == | === Pixies ===,760680,1988-01-01,1988-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Doolittle, the band's major label debut, followed in 1989.",2,7,== Biography == | === Pixies ===,760680,1989-01-01,1989-12-31,ML
November 1989,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After the final date of the Doolittle ""Fuck or Fight"" tour in November 1989, the band was too exhausted to attend their end-of-tour party the following night and shortly afterwards announced a hiatus.",1,8,== Biography == | === Pixies ===,760680,1989-11-01,1989-11-30,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"The Pixies released two more albums, Bossanova (1990) and Trompe le Monde (1991).",3,8,== Biography == | === Pixies ===,760680,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"The Pixies released two more albums, Bossanova (1990) and Trompe le Monde (1991).",3,8,== Biography == | === Pixies ===,760680,1991-01-01,1991-12-31,ML
1991 and 1992,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,The Pixies toured sporadically throughout 1991 and 1992.,5,8,== Biography == | === Pixies ===,760680,1991-01-01,1992-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"They eventually broke up in 1992, mostly due to tensions between Thompson and Deal, although it was not publicly announced until 1993.",6,8,== Biography == | === Pixies ===,760680,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"They eventually broke up in 1992, mostly due to tensions between Thompson and Deal, although it was not publicly announced until 1993.",6,8,== Biography == | === Pixies ===,760680,1993-01-01,1993-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Lovering moved from band to band, drumming with Tanya Donelly's group on 1997's Lovesongs for Underdogs and with Boston band Eeenie Meenie.",3,10,== Biography == | === The Scientific Phenomenalist and other projects ===,760680,1997-01-01,1997-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,He performed his act at the Shellac-curated All Tomorrow's Parties music festival in 2002.,22,10,== Biography == | === The Scientific Phenomenalist and other projects ===,760680,2002-01-01,2002-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,He also appeared on one track of The Martinis' 2004 album The Smitten Sessions.,25,10,== Biography == | === The Scientific Phenomenalist and other projects ===,760680,2004-01-01,2004-12-31,ML
of 2003,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"By the summer of 2003, Lovering was feeling depressed.",0,12,== Biography == | === Pixies reunion ===,760680,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004 Lovering and the band recorded their reunion single, ""Bam Thwok"".",10,12,== Biography == | === Pixies reunion ===,760680,2004-01-01,2004-12-31,ML
the 2006,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Lovering appeared in the 2006 documentary loudQUIETloud, which covered the Pixies' 2004 reunion tour.",0,13,== Biography == | === Pixies reunion ===,760680,2006-01-01,2006-12-31,ML
