time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1954,CD,YEAR_REGEX_1,TIME,time_reference,"Dixon began his professional career in 1954 with the Four Buddies, a doo-wop group led by Larry Harrison, in which Dixon sang baritone and occasionally played guitar.",0,4,== Career ==,27196804,1954-01-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,"The group disbanded in 1955, but Dixon and Harrison continued writing songs together.",2,4,== Career ==,27196804,1955-01-01,1955-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,"Their biggest hit was ""Why Baby Why"", recorded by Pat Boone, which peaked at #5 in 1957.",3,4,== Career ==,27196804,1957-01-01,1957-12-31,ML
the 1957,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Dixon and Billy Dawn Smith wrote the 1957 Perry Como song ""Just Born (To Be Your Baby)"", which reached #12.",4,4,== Career ==,27196804,1957-01-01,1957-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, Bobby Darin recorded ""All the Way Home"", written by Dixon and Otis Blackwell, which was released on Darin's 1960 album For Teenagers Only.",5,4,== Career ==,27196804,1958-01-01,1958-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, Bobby Darin recorded ""All the Way Home"", written by Dixon and Otis Blackwell, which was released on Darin's 1960 album For Teenagers Only.",5,4,== Career ==,27196804,1960-01-01,1960-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Dixon and Clyde Otis wrote the song ""Doncha' Think It's Time"", recorded by Elvis Presley in 1958 and included on his famous 1959 album, 50,000,000 Elvis Fans Can't Be Wrong.",6,4,== Career ==,27196804,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,"Dixon and Clyde Otis wrote the song ""Doncha' Think It's Time"", recorded by Elvis Presley in 1958 and included on his famous 1959 album, 50,000,000 Elvis Fans Can't Be Wrong.",6,4,== Career ==,27196804,1959-01-01,1959-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Also in 1958, Dixon and Allyson Khent wrote ""16 Candles"", which was recorded by the Crests and reached #2.",7,4,== Career ==,27196804,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,"They also co-wrote 'Lovin' Up A Storm', which, when recorded by Jerry Lee Lewis, reached No. 29 in the UK charts in 1959, (Official Chart Company).",8,4,== Career ==,27196804,1959-01-01,1959-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1960, after being approached by Florence Greenberg of Scepter Records, Dixon began working with the Shirelles.",0,5,== Career ==,27196804,1960-01-01,1960-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,"The song reached #39 in 1960, and another recording of the song by the Chiffons reached #76.",2,5,== Career ==,27196804,1960-01-01,1960-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"The Shirelles' 1961 song ""Baby It's You"", co-written by Dixon under the pseudonym ""Barney Williams"", Burt Bacharach, and Mack David, reached #8.",5,5,== Career ==,27196804,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"The Shirelles' 1962 song ""Soldier Boy"", written by Dixon and Florence Greenberg, was their final song to reach #1.",7,5,== Career ==,27196804,1962-01-01,1962-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Greenberg started a second record company, Wand Records, in 1961.",8,5,== Career ==,27196804,1961-01-01,1961-12-31,ML
the 1961,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Dixon wrote and produced many songs for the Wand and Scepter labels, including the 1961 Chuck Jackson single ""I Don't Want to Cry"", co-written by Jackson himself, which reached #36.",9,5,== Career ==,27196804,1961-01-01,1961-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Jimmy Reed's 1961 hit ""Big Boss Man"" was written by Dixon and Al Smith.",10,5,== Career ==,27196804,1961-01-01,1961-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"In 1966, Dixon was producing the Platters for Musicor Records.",13,5,== Career ==,27196804,1966-01-01,1966-12-31,ML
1000,CD,YEAR_REGEX_1,TIME,time_reference,"Their songs ""I Love You 1000 Times"" (#31, 1966) and ""With This Ring"" (#14, 1967)—their biggest hits since leaving Mercury Records—were both produced and co-written by Dixon.",14,5,== Career ==,27196804,1000-01-01,1000-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Their songs ""I Love You 1000 Times"" (#31, 1966) and ""With This Ring"" (#14, 1967)—their biggest hits since leaving Mercury Records—were both produced and co-written by Dixon.",14,5,== Career ==,27196804,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Their songs ""I Love You 1000 Times"" (#31, 1966) and ""With This Ring"" (#14, 1967)—their biggest hits since leaving Mercury Records—were both produced and co-written by Dixon.",14,5,== Career ==,27196804,1967-01-01,1967-12-31,ML
the 1973,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He received a surge of popularity after ""16 Candles"" was used in the 1973 George Lucas film American Graffiti, and again when the 1984 John Hughes film Sixteen Candles included a performance of the song by the Stray Cats.",16,5,== Career ==,27196804,1973-01-01,1973-12-31,ML
the 1984,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He received a surge of popularity after ""16 Candles"" was used in the 1973 George Lucas film American Graffiti, and again when the 1984 John Hughes film Sixteen Candles included a performance of the song by the Stray Cats.",16,5,== Career ==,27196804,1984-01-01,1984-12-31,ML
the 2009,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""Boys"" was included in the 2009 video game The Beatles: Rock Band.",17,5,== Career ==,27196804,2009-01-01,2009-12-31,ML
1000,CD,YEAR_REGEX_1,TIME,time_reference,"Dixon was married to soul singer Inez Foxx, with whom he co-wrote ""I Love You 1000 Times"".",0,7,== Personal life ==,27196804,1000-01-01,1000-12-31,ML
one week,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,Dixon was nominated for the Songwriters Hall of Fame one week before he died.,19,5,== Career ==,27196804,1969-10-13,1969-10-20,LLM
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"By the late 1960s, Dixon's style of music had greatly faded from popular music charts.",15,5,== Career ==,27196804,1969-01-01,1969-12-31,LLM
