time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 8 , 1921","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Norris Turney (September 8, 1921, Wilmington, Ohio, United States – January 17, 2001, Kettering, Ohio) was an American jazz flautist and saxophonist.",0,0,,16684594,1921-09-08,1921-09-08,ML
"January 17 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Norris Turney (September 8, 1921, Wilmington, Ohio, United States – January 17, 2001, Kettering, Ohio) was an American jazz flautist and saxophonist.",0,0,,16684594,2001-01-17,2001-01-17,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Turney had little luck in New York, however, and returned to Ohio to play in local ensembles through the 1950s.",2,2,== Biography ==,16684594,1950-01-01,1959-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"He toured with Ray Charles in 1967 traveling to the Far East and Australia, then was hired by Duke Ellington, in whose orchestra he played from 1969 to 1973.",3,2,== Biography ==,16684594,1967-01-01,1967-12-31,ML
1969 to 1973,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He toured with Ray Charles in 1967 traveling to the Far East and Australia, then was hired by Duke Ellington, in whose orchestra he played from 1969 to 1973.",3,2,== Biography ==,16684594,1969-01-01,1973-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1980s, he toured and recorded as a member of the Oliver Jackson Quintet, with Ali Jackson, Irvin Stokes, and Claude Black.",9,2,== Biography ==,16684594,1980-01-01,1989-12-31,ML
1975 and 1978,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Turney recorded as a leader between 1975 and 1978, and released the CD, Big, Sweet 'n Blue in 1993.",10,2,== Biography ==,16684594,1975-01-01,1978-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Turney recorded as a leader between 1975 and 1978, and released the CD, Big, Sweet 'n Blue in 1993.",10,2,== Biography ==,16684594,1993-01-01,1993-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"He died of kidney failure in 2001, at the age of 79.",11,2,== Biography ==,16684594,2001-01-01,2001-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,1978:,0,5,== Discography == | === As leader ===,16684594,1978-01-01,1978-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993:,0,6,== Discography == | === As leader ===,16684594,1993-01-01,1993-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"What It's All About (Pablo, 1976)With Oliver Jackson",0,9,== Discography == | === As sideman ===,16684594,1976-01-01,1976-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Billy's Bounce (Black & Blue, 1984)With",0,10,== Discography == | === As sideman ===,16684594,1984-01-01,1984-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In a Mellow Tone (West 54, 1979)With Randy Weston",0,11,== Discography == | === As sideman ===,16684594,1979-01-01,1979-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Tanjah (Polydor, 1973)",0,12,== Discography == | === As sideman ===,16684594,1973-01-01,1973-12-31,ML
1945-1946,CD,YEAR_REGEX_1,TIME,time_reference,"He played with Tiny Bradshaw in Chicago before moving to New York City, where he performed with the Billy Eckstine Orchestra in 1945-1946.",1,2,== Biography ==,16684594,1945-01-01,1946-12-31,LLM
