time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1956-01-01,1956-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1999-01-01,1999-12-31,ML
"May 1 , 1924","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1924-05-01,1924-05-01,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,1,2,1936-01-01,1936-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1944-01-01,1944-12-31,ML
1947 to 1950,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,2,1947-01-01,1950-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1947-01-01,1947-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1952-01-01,1952-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1953-01-01,1953-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,2,4,1955-01-01,1955-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,6,1950-01-01,1959-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1956-01-01,1956-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1957-01-01,1957-12-31,ML
the 1958,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1959-01-01,1959-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,2,8,1967-01-01,1967-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,8,1960-01-01,1969-12-31,ML
"January 23 , 1972","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,10,1972-01-23,1972-01-23,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,3,10,1973-01-01,1973-12-31,ML
the 1983,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,12,1983-01-01,1983-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,13,2011-01-01,2011-12-31,ML
the early 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,8,1960-01-01,1963-12-31,LLM
"May 1 , 1924 – January 23 , 1972","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1924-05-01,1972-01-23,LLM
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,4,,,ML
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,1,6,,,ML
the previous 18 months,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,1,10,,,ML
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,12,,,ML
Fallout 4,NNP CD,SEASON_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,1,13,,,ML
