time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
19 September 1981,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Ryan Riback (born 19 September 1981), is an Australian DJ, record producer and remixer based in Caulfield, Victoria.",0,0,,52501633,1981-09-19,1981-09-19,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006 Ryan commissioned his first remix, ""Soon"" by Telmo.",3,2,== Musical career ==,52501633,2006-01-01,2006-12-31,ML
January 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2017 Ryan released his own version of ""All That She Wants"" via Cloud 9 Music.",5,2,== Musical career ==,52501633,2017-01-01,2017-01-31,ML
June 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His debut single came shortly thereafter in June 2017 with the release of ""One Last Time"" featuring the vocals of Some Chick.",6,2,== Musical career ==,52501633,2017-06-01,2017-06-30,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"2010 Daft Punk – ""Derezzed"" (Ryan Riback's Tron Guy Remix)",0,6,== Discography == | === Remixes ===,52501633,2010-01-01,2010-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"2016 Starley – ""Call on Me"" (Ryan Riback Remix)",0,7,== Discography == | === Remixes ===,52501633,2016-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"2016 Maroon 5 – ""Don't Wanna Know"" (Ryan Riback Remix)",0,8,== Discography == | === Remixes ===,52501633,2016-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"2016 Fifth Harmony – ""That's My Girl"" (Ryan Riback Remix)",0,9,== Discography == | === Remixes ===,52501633,2016-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"2016 Fergie – ""Life Goes On"" (Ryan Riback Remix)",0,10,== Discography == | === Remixes ===,52501633,2016-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"2016 Starley - ""Call on Me"" (Ryan Riback Remix)",0,11,== Discography == | === Remixes ===,52501633,2016-01-01,2016-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 Kelly Clarkson – ""Love So Soft"" (Ryan Riback Remix)",0,12,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 Lauv – ""I Like Me Better"" (Ryan Riback Remix)",0,13,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 JP Cooper – ""She's on My Mind"" (Ryan Riback Remix)",0,14,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 Jennifer Hudson – ""Remember Me"" (Ryan Riback Remix)",0,15,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 Clean Bandit – ""Rockabye"" (Ryan Riback Remix)",0,16,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 Andy Grammer – ""Fresh Eyes"" (Ryan Riback Remix)",0,17,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 LANY – ""ILYSB"" (Ryan Riback Remix)",0,18,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"2017 Terror Jr – ""Come First"" (Ryan Riback Remix)",0,19,== Discography == | === Remixes ===,52501633,2017-01-01,2017-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"2018 MKTO – ""How Can I Forget"" (Ryan Riback Remix)",0,20,== Discography == | === Remixes ===,52501633,2018-01-01,2018-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"2018 Armin van Buuren featuring Josh Cumbee – ""Sunny Days"" (Ryan Riback Remix)",0,21,== Discography == | === Remixes ===,52501633,2018-01-01,2018-12-31,ML
Days,NNPS,TIME_UNIT_REGEX,TIME,time_reference,"2018 Armin van Buuren featuring Josh Cumbee – ""Sunny Days"" (Ryan Riback Remix)",0,21,== Discography == | === Remixes ===,52501633,,,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"2018 MIKA featuring Pharrell Williams – ""Celebrate"" (Ryan Riback Remix)",0,22,== Discography == | === Remixes ===,52501633,2018-01-01,2018-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"2018 R3hab and Jocelyn Alice - ""Radio Silence"" (Ryan Riback Remix)",0,23,== Discography == | === Remixes ===,52501633,2018-01-01,2018-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,2018 AJR featuring Rivers Cuomo - Sober Up (Ryan Riback Remix),0,24,== Discography == | === Remixes ===,52501633,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 Walk the Moon - ""Timebomb"" (Ryan Riback Remix)",0,25,== Discography == | === Remixes ===,52501633,2019-01-01,2019-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019 Against The Current - ""Almost Forgot"" (Ryan Riback Remix)",0,26,== Discography == | === Remixes ===,52501633,2019-01-01,2019-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"2020 LittGloss - ""L.A. Traffic"" (Ryan Riback Remix)",0,27,== Discography == | === Remixes ===,52501633,2020-01-01,2020-12-31,ML
