time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
5 January 1985,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Oritsefemi Majemite Ekele (born 5 January 1985) popularly known by his first name Oritse Femi, is a Nigerian singer-songwriter and performer.",0,0,,44195611,1985-01-05,1985-01-05,ML
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His rendition of the song earned him two nominations at the 2014 City People Entertainment Awards, winning the award for Most Popular Song of the Year.",2,0,,44195611,2014-01-01,2014-12-31,ML
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He also won the Indigenous Artist of the Year award at the 2014 Nigeria Entertainment Awards.,3,0,,44195611,2014-01-01,2014-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he released the remix for his version of the song featuring D'banj.",4,0,,44195611,2014-01-01,2014-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,Before 2006:,1,5,== Career == | === Before 2006: The Junglist ===,44195611,2006-01-01,2006-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, The Junglist Boys broke up following an obscure disagreement between the two artists making up the group.",0,8,== Career == | === 2006 - 2010: Transition to solo career ===,44195611,2006-01-01,2006-12-31,ML
the 2007,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"According to an interview with Anna Okon of The Punch, his first solo single was ""Flog Politician"" which was released prior to the 2007 General elections.",0,12,== Career == | === 2006 - 2010: Transition to solo career ===,44195611,2007-01-01,2007-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he released ""Sexy Ladies"" featuring Davido.",4,14,== Career == | === 2010 - present: Double Wahala ===,44195611,2014-01-01,2014-12-31,ML
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"His rendition of the song earned him two nominations at the 2014 City People Entertainment Awards, winning the award for Most Popular Song of the Year.",2,0,,44195611,,,ML
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,He also won the Indigenous Artist of the Year award at the 2014 Nigeria Entertainment Awards.,3,0,,44195611,,,ML
2006 - 2010,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,=== 2006 - 2010: Transition to solo career ===,0,7,== Career == | === 2006 - 2010: Transition to solo career ===,44195611,,,ML
a few months,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"However, a few months after the breakup with his group (Junglist Boys) his partner, Chibudo, stage name ""Chi-Junglist"" released a diss record after Oritse Femi's successful ""Flog Politician"" became a street anthem in Ajegunle (JMJ Quarters, Tolu, Alayabiagba, Oyewole, etc.).",0,10,== Career == | === 2006 - 2010: Transition to solo career ===,44195611,,,ML
more recently,RBR RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"These albums include; ""Wicked World"", ""Musical Taliban"" and more recently ""Money Stops Nonsense"" sharing the same name as his record label.",8,12,== Career == | === 2006 - 2010: Transition to solo career ===,44195611,,,ML
2010 - present,CD : NN,YEAR_REGEX_1 LINKAGE_REGEX TIMELINE_REGEX,TIME MODIFIER TIME,,2010 - present: Double Wahala =,1,13,== Career == | === 2010 - present: Double Wahala ===,44195611,,,ML
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"""Happy Day""",0,39,== Discography == | === Singles ===,44195611,,,ML
Am,NN,HALFDAY_REGEX_1,TIME,time_reference,"""Make Am""",0,46,== Discography == | === Singles ===,44195611,,,ML
