time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
16 August 1945,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0,1945-08-16,1945-08-16,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1962-01-01,1962-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1995-01-01,1995-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,3,1962-01-01,1962-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,3,1963-01-01,1963-12-31,ML
the 1996,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,3,1996-01-01,1996-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,6,3,1978-01-01,1978-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,6,3,2004-01-01,2004-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1976-01-01,1976-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1977-01-01,1977-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1981-01-01,1981-12-31,ML
early 1982,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,6,1982-01-01,1982-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1983-01-01,1983-12-31,ML
1983 and 1988,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,7,1983-01-01,1988-12-31,ML
1989 and 1998,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,7,1989-01-01,1998-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1998-01-01,1998-12-31,ML
1998 and 2002,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,9,1998-01-01,2002-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,9,2006-01-01,2006-12-31,ML
2009 and 2010,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,9,2009-01-01,2010-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,1,9,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,3,9,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,10,2007-01-01,2007-12-31,ML
January 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,11,2011-01-01,2011-01-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1981-01-01,1981-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1996-01-01,1996-12-31,ML
September 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13,2012-09-01,2012-09-30,ML
November 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,13,2012-11-01,2012-11-30,ML
February 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,14,2013-02-01,2013-02-28,ML
