time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
June 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,7,1956-06-01,1956-06-30,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1963-01-01,1963-12-31,ML
June 1964,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,9,1964-06-01,1964-06-30,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1965-01-01,1965-12-31,ML
1965–1966,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1965-01-01,1966-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1965-01-01,1965-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1969-01-01,1969-12-31,ML
1968–69,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1968-01-01,2069-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1970-01-01,1970-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1974-01-01,1974-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1977-01-01,1977-12-31,ML
of 1978,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,19,1978-01-01,1978-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,21,1980-01-01,1989-12-31,ML
early 1989,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,23,1989-01-01,1989-12-31,ML
"of February 27 , 1989","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,2,23,1989-02-27,1989-02-27,ML
"May 10 , 1989","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,23,1989-05-10,1989-05-10,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1977-01-01,1977-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1978-01-01,1978-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1978-01-01,1978-12-31,ML
