time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1956,CD,YEAR_REGEX_1,TIME,time_reference,"Lydie Auvray (born 1956 in Langrune-sur-Mer in Département Calvados in Normandy) is a French accordionist, composer and singer.",0,0,,37126059,1956-01-01,1956-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,After finishing school in 1974 she moved to Germany to improve her language skills.,0,1,,37126059,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,She first appeared on stage in Berlin in 1976 and played with folk-singer Jürgen Slopianka.,1,1,,37126059,1976-01-01,1976-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,From 1980 she began playing and touring with German folk-singer Hannes Wader.,4,1,,37126059,1980-01-01,1980-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In 1982 she founded her own backing group, the Auvrettes.",5,1,,37126059,1982-01-01,1982-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Her 1987 album, D'accord, was produced by her friend Stefan Stoppok.",7,1,,37126059,1987-01-01,1987-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003 she published her autobiography, Jubiläum.",0,2,,37126059,2003-01-01,2003-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,1981 - Premiere,0,4,== Select Discography ==,37126059,1981-01-01,1981-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,1983 - Paradiso,0,5,== Select Discography ==,37126059,1983-01-01,1983-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,1985 - Ensemble,0,6,== Select Discography ==,37126059,1985-01-01,1985-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,1987 - D’accord,0,7,== Select Discography ==,37126059,1987-01-01,1987-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,1989 - Live,0,8,== Select Discography ==,37126059,1989-01-01,1989-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,1994 - Tango Terrible,0,11,== Select Discography ==,37126059,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,1995 - Octavons,0,12,== Select Discography ==,37126059,1995-01-01,1995-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"1997 - Bonjour Soleil with Hubert von Goisern, Haindling, Gerd Köster and the Orchester Pro Arte Düsseldorf",0,13,== Select Discography ==,37126059,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998 - Instrumentals,0,14,== Select Discography ==,37126059,1998-01-01,1998-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998 - Best of,0,15,== Select Discography ==,37126059,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1999 -,0,16,== Select Discography ==,37126059,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"2001 - Triangle, with producer Markus Tiedemann, from 2002 guitarist with the Auvrettes.",0,17,== Select Discography ==,37126059,2001-01-01,2001-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"2001 - Triangle, with producer Markus Tiedemann, from 2002 guitarist with the Auvrettes.",0,17,== Select Discography ==,37126059,2002-01-01,2002-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,2003 - Tango Toujours,0,18,== Select Discography ==,37126059,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004 - Pure,0,19,== Select Discography ==,37126059,2004-01-01,2004-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,2006 - Regards,0,20,== Select Discography ==,37126059,2006-01-01,2006-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,2008 - Soiree,0,21,== Select Discography ==,37126059,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009 - Trio,0,22,== Select Discography ==,37126059,2009-01-01,2009-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Mannsbilder, in the German children's series Sendung mit der Maus (1990)",0,27,== Filmography ==,37126059,1990-01-01,1990-12-31,ML
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following year she began touring as an accompanist for various singers in West Germany, including Thommie Bayer and Klaus Hoffmann.",2,1,,37126059,,,ML
the early 1980s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,She recorded several albums in the early 1980s.,6,1,,37126059,,,ML
1991 - 3/4,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1,TIME MODIFIER NUMERAL,,1991 - 3/4,0,9,== Select Discography ==,37126059,,,ML
1992 - 10,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1,TIME MODIFIER NUMERAL,,1992 - 10 Ans,0,10,== Select Discography ==,37126059,,,ML
2012 - 3,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1,TIME MODIFIER NUMERAL,,2012 - 3 Couleurs,0,23,== Select Discography ==,37126059,,,ML
