time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Born in Baltimore, Maryland, Ewell played with Bill Reinhardt's Jazz, Ltd. band in Chicago in 1947, 1948, and 1949.",0,2,== Biography ==,11149937,1949-01-01,1949-12-31,ML
1956 to 1962,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1956 to 1962, Ewell was a member of the Jack Teagarden band.",1,2,== Biography ==,11149937,1956-01-01,1962-12-31,ML
1976 to 1978,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1976 to 1978, he concertized and suffered from alcoholism while living with his friend King Denton, the manager of a jazz club where Ewell was Artist-in-residence.",3,2,== Biography ==,11149937,1976-01-01,1978-12-31,ML
"August 9 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"After his daughter's death from cancer and after suffering two strokes, Ewell died on August 9, 1983, aged 66, in Pompano Beach, Florida.",5,2,== Biography ==,11149937,1983-08-09,1983-08-09,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,"Mama Yancey Singer/Don Ewell Pianist (Windin' Ball, 1955)",0,5,== Discography == | === As leader ===,11149937,1955-01-01,1955-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,"By (Good Time Jazz, 1957)",1,6,== Discography == | === As leader ===,11149937,1957-01-01,1957-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"(Good Time Jazz, 1961)",1,7,== Discography == | === As leader ===,11149937,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"(Good Time Jazz, 1962)",1,8,== Discography == | === As leader ===,11149937,1962-01-01,1962-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Denver Concert (Pumpkin, 1966; reissued by Storyville) – with Barbara Dane",0,9,== Discography == | === As leader ===,11149937,1966-01-01,1966-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"Grand Piano with Willie The Lion Smith (Swaggie, 1966)",0,10,== Discography == | === As leader ===,11149937,1966-01-01,1966-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"A Jazz Portrait of the Artist (Chiaroscuro, 1969)",0,11,== Discography == | === As leader ===,11149937,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Don Ewell and Bob Greene...Together (Jazzology, 1970)",0,12,== Discography == | === As leader ===,11149937,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Duet! with Bob Greene (Fat Cat's Jazz, 1970)",0,13,== Discography == | === As leader ===,11149937,1970-01-01,1970-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Live at the 100 Club (77 Records, 1971)",0,14,== Discography == | === As leader ===,11149937,1971-01-01,1971-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Take It in Stride (Chiaroscuro, 1971)",0,15,== Discography == | === As leader ===,11149937,1971-01-01,1971-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Don Ewell (Chiaroscuro, 1974)",0,16,== Discography == | === As leader ===,11149937,1974-01-01,1974-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Don Ewell Trio and Quartet (Center, 1976)",0,17,== Discography == | === As leader ===,11149937,1976-01-01,1976-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"New Orleans Rascals and Don Ewell (Philips, 1976)",0,18,== Discography == | === As leader ===,11149937,1976-01-01,1976-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"In New Orleans with Herb Hall (New Orleans, 1980)",0,19,== Discography == | === As leader ===,11149937,1980-01-01,1980-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Don Ewell and His All-Stars (Jazzology, 1981)",0,20,== Discography == | === As leader ===,11149937,1981-01-01,1981-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Don Ewell Quintet (Jazzology, 1982)",0,21,== Discography == | === As leader ===,11149937,1982-01-01,1982-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Chicago '57  (Stomp Off, 1984)",0,22,== Discography == | === As leader ===,11149937,1984-01-01,1984-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Jazz on a Sunday Afternoon (Storyville, 1969)",0,23,== Discography == | === As leader ===,11149937,1969-01-01,1969-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Memories of You with Claire Austin (Audiophile, 1993)",0,24,== Discography == | === As leader ===,11149937,1993-01-01,1993-12-31,ML
