time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Their hit song Be Mine Tonight, composed by singer-songwriter Margaret Blount and producer Richie Weeks, was released in 1982 on Salsoul Records.",1,0,,32867755,1982-01-01,1982-12-31,ML
"of January 8 , 1983","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"And You Know That, peaking at No. 19 on the Billboard Dance chart, as of January 8, 1983.",3,0,,32867755,1983-01-08,1983-01-08,ML
March 1983,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 1983, it was already number 79.",1,1,,32867755,1983-03-01,1983-03-31,ML
Weeks,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Jammers were an American boogie music group led by Richie Weeks and consisting of the members of Instant Funk, Weeks & Co and various Salsoul Records acts.",0,0,,32867755,,,ML
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"Their hit song Be Mine Tonight, composed by singer-songwriter Margaret Blount and producer Richie Weeks, was released in 1982 on Salsoul Records.",1,0,,32867755,,,ML
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"Together with ""Be Mine Tonight"", it entered the same chart as a double single, reaching No. 37.",0,1,,32867755,,,ML
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"In the United Kingdom, ""Be Mine Tonight"" peaked at No. 65 on the UK Singles Chart.",3,1,,32867755,,,ML
Weeks,NNP,TIME_UNIT_REGEX,TIME,time_reference,"The band's material was provided, produced and arranged by Richie Weeks of club/boogie group Weeks & Co.",0,3,== Group ==,32867755,,,ML
Weeks,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Album session musicians include Warren Benbow, Jocelyn Brown and Debbi Blackwell Cook, Sheldon Weeks on lead vocals.",2,3,== Group ==,32867755,,,ML
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"They recorded three singles (""And You Know That"", ""Be Mine Tonight"", and ""Let's B-B Break"") and one eponymous album in total.",0,4,== Group ==,32867755,,,ML
