time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
the 1962,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,2,1962-01-01,1962-12-31,ML
"April 3 , 1948","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,5,1948-04-03,1948-04-03,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1955-01-01,1955-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1959-01-01,1959-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,4,5,1956-01-01,1956-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,5,5,1960-01-01,1960-12-31,ML
"November 5 , 1960","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,5,1960-11-05,1960-11-05,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,6,2003-01-01,2003-12-31,ML
"July 11 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,8,1996-07-11,1996-07-11,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,1,8,2000-01-01,2000-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,3,8,1960-01-01,1960-12-31,ML
of 2006,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,8,2006-01-01,2006-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,0,9,2019-01-01,2019-12-31,ML
1927-2016,JJ,YEAR_REGEX_1,TIME,time_reference,0,3,1927-01-01,2016-12-31,LLM
1926-2016,JJ,YEAR_REGEX_1,TIME,time_reference,2,8,1926-01-01,2016-12-31,LLM
1923-2014,JJ,YEAR_REGEX_1,TIME,time_reference,4,8,1923-01-01,2014-12-31,LLM
"September 29 , 1920 – October 26 , 2006","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1920-09-29,2006-10-26,LLM
1890-1967,JJ,YEAR_REGEX_1,TIME,time_reference,0,2,1890-01-01,1967-12-31,LLM
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,2,,,ML
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,2,,,ML
of sixty years,IN JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,2,3,,,ML
the first night,DT JJ NN,PREFIX_REGEX_1 ORDINAL_REGEX_1 DAY_TIME_REGEX,MODIFIER NUMERAL TIME,time_reference,1,5,,,ML
Springtime,NNP,SEASON_REGEX,TIME,time_reference,3,5,,,ML
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,8,,,ML
A 1940,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,1,8,,,ML
the fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,5,8,,,ML
