time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1970,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1970-01-01,1970-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1964-01-01,1964-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,1,1961-01-01,1961-12-31,ML
1977 to 1983,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,1,1977-01-01,1983-12-31,ML
"February 26 , 1916","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1916-02-26,1916-02-26,ML
1919,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1919-01-01,1919-12-31,ML
"of December 14 , 1925","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,6,4,1925-12-14,1925-12-14,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,14,4,1935-01-01,1935-12-31,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1941-01-01,1941-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1942-01-01,1942-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,4,6,1942-01-01,1942-12-31,ML
the 1942,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,6,1942-01-01,1942-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1943-01-01,1943-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,5,7,1943-01-01,1943-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,7,1940-01-01,1949-12-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,7,1940-01-01,1949-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,10,7,1944-01-01,1944-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1949-01-01,1949-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,3,9,1953-01-01,1953-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1950-01-01,1950-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,5,10,1952-01-01,1952-12-31,ML
1914,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1914-01-01,1914-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,11,1960-01-01,1969-12-31,ML
"October 5 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,24,1951-10-05,1951-10-05,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1955-01-01,1955-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,5,26,2000-01-01,2000-12-31,ML
1956–7,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1956-01-01,2023-12-31,ML
"January 8 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,28,1966-01-08,1966-01-08,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,28,1973-01-01,1973-12-31,ML
June 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,29,1957-06-01,1957-06-30,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,29,1959-01-01,1959-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,29,1962-01-01,1962-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,9,31,1992-01-01,1992-12-31,ML
1959–60,CD,YEAR_REGEX_1,TIME,time_reference,0,35,1959-01-01,2060-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,37,1956-01-01,1956-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,1,37,1957-01-01,1957-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,2,37,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,2,38,1959-01-01,1959-12-31,ML
October 1960,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,38,1960-10-01,1960-10-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,39,1962-01-01,1962-12-31,ML
the 1963,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,39,1963-01-01,1963-12-31,ML
the 1966,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,41,1966-01-01,1966-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,41,1964-01-01,1964-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,3,41,1966-01-01,1966-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,5,42,1970-01-01,1970-12-31,ML
