time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
27 August 1964,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Michael Alec Anthony West (born 27 August 1964 in Islington, London, England), better known as Rebel MC and Congo Natty, is a British jungle producer and toaster.",0,0,,1180221,1964-08-27,1964-08-27,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,This would lead to two hip house records reaching the UK Top 40 in 1989 -,1,2,== Biography ==,1180221,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"In 1991, West released his second album, Black Meaning Good, which combined his former hip house and pop-rap influences with a stronger reggae and breakbeat edge.",0,3,== Biography ==,1180221,1991-01-01,1991-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"His third album, Word, Sound and Power, released in 1992, was a further exploration of mixing up breakbeat hardcore, house, reggae and hip hop, with two singles ""Rich Ah Getting Richer"" and ""I Can't Get No Sleep"" released from it.",3,3,== Biography ==,1180221,1992-01-01,1992-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"""When Rebel sampled that, the people cottoned on, and soon they started to call the music 'jungle'"". In 1994, West converted to Rastafari.",8,3,== Biography ==,1180221,1994-01-01,1994-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, West returned with the album Jungle Revolution, featuring the likes of General Levy, Top Cat, Tippa Irie, Tenor Fly, and Nanci Correia.",12,3,== Biography ==,1180221,2013-01-01,2013-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Rebel Music (Desire, 1990)",0,6,== Discography == | === Albums ===,1180221,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Black Meaning Good (Desire, 1991)",0,7,== Discography == | === Albums ===,1180221,1991-01-01,1991-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Word Sound and Power (Big Life, 1992)",0,8,== Discography == | === Albums ===,1180221,1992-01-01,1992-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Tribute to Haile Selassie I (Congo Natty, 1995)",0,9,== Discography == | === Albums ===,1180221,1995-01-01,1995-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Born Again (Congo Natty, 2005)",0,10,== Discography == | === Albums ===,1180221,2005-01-01,2005-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Jungle Revolution (Big Dada, 2013)",0,11,== Discography == | === Albums ===,1180221,2013-01-01,2013-12-31,ML
