time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1892,CD,YEAR_REGEX_1,TIME,time_reference,4,1,1892-01-01,1892-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1944-01-01,1944-12-31,ML
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,2,1920-01-01,1929-12-31,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,4,2,1941-01-01,1941-12-31,ML
June 1883,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,7,1883-06-01,1883-06-30,ML
1888,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1888-01-01,1888-12-31,ML
1888,CD,YEAR_REGEX_1,TIME,time_reference,2,9,1888-01-01,1888-12-31,ML
late 1890,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,10,1890-01-01,1890-12-31,ML
early 1891,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,10,1891-01-01,1891-12-31,ML
1891–92,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1891-01-01,1992-12-31,ML
1891,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1891-01-01,1891-12-31,ML
1889,CD,YEAR_REGEX_1,TIME,time_reference,3,10,1889-01-01,1889-12-31,ML
1890,CD,YEAR_REGEX_1,TIME,time_reference,3,10,1890-01-01,1890-12-31,ML
December 1887,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,10,1887-12-01,1887-12-31,ML
1889,JJ,YEAR_REGEX_1,TIME,time_reference,6,10,1889-01-01,1889-12-31,ML
1891,CD,YEAR_REGEX_1,TIME,time_reference,8,10,1891-01-01,1891-12-31,ML
October 1892,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,12,10,1892-10-01,1892-10-31,ML
1894,CD,YEAR_REGEX_1,TIME,time_reference,17,10,1894-01-01,1894-12-31,ML
1896,CD,YEAR_REGEX_1,TIME,time_reference,18,10,1896-01-01,1896-12-31,ML
1894,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1894-01-01,1894-12-31,ML
1838,CD,YEAR_REGEX_1,TIME,time_reference,2,12,1838-01-01,1838-12-31,ML
the 1870s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,12,1870-01-01,1879-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,7,12,1971-01-01,1971-12-31,ML
10 August 1895,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,16,12,1895-08-10,1895-08-10,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,15,14,1937-01-01,1937-12-31,ML
July 1896,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,15,1896-07-01,1896-07-31,ML
January 1897,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,15,1897-01-01,1897-01-31,ML
1898,CD,YEAR_REGEX_1,TIME,time_reference,5,15,1898-01-01,1898-12-31,ML
November 1898,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,15,1898-11-01,1898-11-30,ML
1898,CD,YEAR_REGEX_1,TIME,time_reference,9,15,1898-01-01,1898-12-31,ML
the 1890s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,17,1890-01-01,1899-12-31,ML
1902,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1902-01-01,1902-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,4,17,1936-01-01,1936-12-31,ML
1899,CD,YEAR_REGEX_1,TIME,time_reference,10,17,1899-01-01,1899-12-31,ML
1900 and 1910,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,11,17,1900-01-01,1910-12-31,ML
the 1903,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,17,1903-01-01,1903-12-31,ML
1905,CD,YEAR_REGEX_1,TIME,time_reference,14,17,1905-01-01,1905-12-31,ML
1904,CD,YEAR_REGEX_1,TIME,time_reference,17,17,1904-01-01,1904-12-31,ML
1913,CD,YEAR_REGEX_1,TIME,time_reference,27,17,1913-01-01,1913-12-31,ML
1918,CD,YEAR_REGEX_1,TIME,time_reference,29,17,1918-01-01,1918-12-31,ML
1909,CD,YEAR_REGEX_1,TIME,time_reference,31,17,1909-01-01,1909-12-31,ML
1905,CD,YEAR_REGEX_1,TIME,time_reference,32,17,1905-01-01,1905-12-31,ML
1921,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1921-01-01,1921-12-31,ML
1906,CD,YEAR_REGEX_1,TIME,time_reference,2,19,1906-01-01,1906-12-31,ML
December 1909,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,19,1909-12-01,1909-12-31,ML
June 1911,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,19,1911-06-01,1911-06-30,ML
1882–1967,CD,YEAR_REGEX_1,TIME,time_reference,6,19,1882-01-01,1967-12-31,ML
the 1911,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,19,1911-01-01,1911-12-31,ML
17 January 1914,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,20,1914-01-17,1914-01-17,ML
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1914-01-01,1914-12-31,ML
1921,CD,YEAR_REGEX_1,TIME,time_reference,4,23,1921-01-01,1921-12-31,ML
about 1910,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,23,1910-01-01,1910-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,8,23,1923-01-01,1923-12-31,ML
1921 and 1922,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,10,23,1921-01-01,1922-12-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,12,23,1923-01-01,1923-12-31,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,13,23,1939-01-01,1939-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,14,23,1925-01-01,1925-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,17,23,1934-01-01,1934-12-31,ML
1926,CD,YEAR_REGEX_1,TIME,time_reference,4,25,1926-01-01,1926-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,5,26,1929-01-01,1929-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,14,26,1934-01-01,1934-12-31,ML
1930,CD,YEAR_REGEX_1,TIME,time_reference,22,26,1930-01-01,1930-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1936-01-01,1936-12-31,ML
5 October 1938,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,28,1938-10-05,1938-10-05,ML
September 1939,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,29,1939-09-01,1939-09-30,ML
7 September 1940,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,29,1940-09-07,1940-09-07,ML
May 1941,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,29,1941-05-01,1941-05-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,11,29,1964-01-01,1964-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,12,29,1942-01-01,1942-12-31,ML
early 1943,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,29,1943-01-01,1943-12-31,ML
the 1943,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,14,29,1943-01-01,1943-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,1,30,1944-01-01,1944-12-31,ML
1908,CD,YEAR_REGEX_1,TIME,time_reference,0,32,1908-01-01,1908-12-31,ML
1915 and 1917,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,32,1915-01-01,1917-12-31,ML
1915 and 1925,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,32,1915-01-01,1925-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,4,32,1925-01-01,1925-12-31,ML
The 1929,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,32,1929-01-01,1929-12-31,ML
