time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1970s, both played alongside Eddie Palmieri and in Manny Oquendo's Conjunto Libre, and from 1980 to 2018 they directed The Fort Apache Band.",2,0,,26821210,1970-01-01,1979-12-31,ML
1980 to 2018,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"During the 1970s, both played alongside Eddie Palmieri and in Manny Oquendo's Conjunto Libre, and from 1980 to 2018 they directed The Fort Apache Band.",2,0,,26821210,1980-01-01,2018-12-31,ML
2000 to 2018,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2000 to 2018, Jerry González resided in Madrid, where he fronted Los Piratas del Flamenco and El Comando de la Clave.",3,0,,26821210,2000-01-01,2018-12-31,ML
October 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2018, he died of a heart attack after a fire in his home in Madrid.",4,0,,26821210,2018-10-01,2018-10-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Jerry González was born in 1949 in Manhattan, on 158th Street and 3rd Avenue, and moved to the Edenwald Houses in the Eastchester section of the Bronx at the age of 4.",0,3,== Biography == | === Early life and career ===,26821210,1949-01-01,1949-12-31,ML
the 1964,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He started his professional career playing with Lewellyn Mathews in the 1964 New York World's Fair.,5,3,== Biography == | === Early life and career ===,26821210,1964-01-01,1964-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,In 1970 he started playing congas with Dizzy Gillespie.,6,3,== Biography == | === Early life and career ===,26821210,1970-01-01,1970-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"The next year, González joined Eddie Palmieri's band until 1974, when he moved on to work with Conjunto Libre, the band led by timbalero Manny Oquendo and Jerry's brother, bassist Andy González.",0,4,== Biography == | === Early life and career ===,26821210,1974-01-01,1974-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,He and his brother Andy were the founders of the Conjunto Anabacoa and later of the charismatic Grupo Folklórico y Experimental Nuevayorquino with whom he recorded two LP albums: Concepts of Unity (1974) and Lo Dice Todo (1975).,1,4,== Biography == | === Early life and career ===,26821210,1974-01-01,1974-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,He and his brother Andy were the founders of the Conjunto Anabacoa and later of the charismatic Grupo Folklórico y Experimental Nuevayorquino with whom he recorded two LP albums: Concepts of Unity (1974) and Lo Dice Todo (1975).,1,4,== Biography == | === Early life and career ===,26821210,1975-01-01,1975-12-31,ML
1984 to 1999,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He played with Tito Puente's ensemble (1984 to 1999), McCoy Tyner's band (1984 to 1990), and Jaco Pastorius's band (1984 to 1987).",0,5,== Biography == | === Early life and career ===,26821210,1984-01-01,1999-12-31,ML
1984 to 1990,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He played with Tito Puente's ensemble (1984 to 1999), McCoy Tyner's band (1984 to 1990), and Jaco Pastorius's band (1984 to 1987).",0,5,== Biography == | === Early life and career ===,26821210,1984-01-01,1990-12-31,ML
1984 to 1987,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He played with Tito Puente's ensemble (1984 to 1999), McCoy Tyner's band (1984 to 1990), and Jaco Pastorius's band (1984 to 1987).",0,5,== Biography == | === Early life and career ===,26821210,1984-01-01,1987-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In 1979, González published his first album as a leader: Ya yo me curé.",0,7,== Biography == | === The Fort Apache Band ===,26821210,1979-01-01,1979-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"The ensembles' first two albums were recorded live at European jazz festivals, The River is Deep in 1982 in Berlin and Obatalá in 1988 in Zurich.",2,7,== Biography == | === The Fort Apache Band ===,26821210,1982-01-01,1982-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"The ensembles' first two albums were recorded live at European jazz festivals, The River is Deep in 1982 in Berlin and Obatalá in 1988 in Zurich.",2,7,== Biography == | === The Fort Apache Band ===,26821210,1988-01-01,1988-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"These were followed by their hit album, Rumba Para Monk, in 1988, earning them recognition from the French Academie du Jazz with the Jazz Record of the Year award.",0,8,== Biography == | === The Fort Apache Band ===,26821210,1988-01-01,1988-12-31,ML
