time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"July 1 , 1944","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Robert Douglas Pruter (born July 1, 1944) is an American writer, mainly on soul and rhythm and blues music, and on sports.",0,0,,47130450,1944-07-01,1944-07-01,ML
1985 to 2006,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He was the rhythm and blues editor of Goldmine magazine from 1985 to 2006.,1,0,,47130450,1985-01-01,2006-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, he was hired as an assistant editor on the New Standard Encyclopedia, published by the Standard Educational Corporation.",0,2,== Career ==,47130450,1969-01-01,1969-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"He became associate editor, social sciences, in 1974, and senior editor in 1979.",1,2,== Career ==,47130450,1974-01-01,1974-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"He became associate editor, social sciences, in 1974, and senior editor in 1979.",1,2,== Career ==,47130450,1979-01-01,1979-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"He started writing separately-published articles on soul music in 1976, in outlets including the Chicago Sun-Times and Record Exchanger.",2,2,== Career ==,47130450,1976-01-01,1976-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"He became rhythm and blues editor for Goldmine in 1985, and in all has contributed over 500 articles to  journals including the Illinois Entertainer, The Reader, Juke Blues, and Living Blues.",3,2,== Career ==,47130450,1985-01-01,1985-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"He has written liner notes on many soul and R&B musicians, including Jackie Wilson, Gene Chandler, Curtis Mayfield, and Dinah Washington, as well as biographies and overview chapters in reference works including The Marshall Cavendish Illustrated History of Popular Music, The Guinness Encyclopedia of Popular Music, Encyclopædia Britannica (2000 edition), and the American National Biography.",4,2,== Career ==,47130450,2000-01-01,2000-12-31,ML
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Since the early 1990s he has also written in journals (in particular Journal of Sport History) and in encyclopedias on the development of sport in the United States, especially on the history of high school sports.",0,3,== Career ==,47130450,,,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Professionally, he left Standard Educational Corp. in 1996, and worked for Planning/Communications and Charles D. Spencer & Associates before becoming reference librarian at Lewis University, Romeoville, Illinois, in 2001.",1,3,== Career ==,47130450,1996-01-01,1996-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Professionally, he left Standard Educational Corp. in 1996, and worked for Planning/Communications and Charles D. Spencer & Associates before becoming reference librarian at Lewis University, Romeoville, Illinois, in 2001.",1,3,== Career ==,47130450,2001-01-01,2001-12-31,ML
1991The,CD,YEAR_REGEX_1,TIME,time_reference,"Chicago Soul, University of Illinois Press, 1991The book won the Certificate of Excellence for scholarly works from the Illinois State Historical Society, 1992; and the ARSC Award for Excellence In Historical Recorded Sound Research from the Association for Recorded Sound Collections, 1992.",0,4,== Career ==,47130450,,,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Chicago Soul, University of Illinois Press, 1991The book won the Certificate of Excellence for scholarly works from the Illinois State Historical Society, 1992; and the ARSC Award for Excellence In Historical Recorded Sound Research from the Association for Recorded Sound Collections, 1992.",0,4,== Career ==,47130450,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Blackwell Guide To Soul Recordings (editor), Basil Blackwell Ltd., 1993",1,4,== Career ==,47130450,1993-01-01,1993-12-31,ML
1996The,CD,YEAR_REGEX_1,TIME,time_reference,"Doowop: The Chicago Scene, University of Illinois Press, 1996The book won the ARSC Award for Excellence In Historical Recorded Sound Research from the Association for Recorded Sound Collections, 1997.",0,5,== Career ==,47130450,,,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Doowop: The Chicago Scene, University of Illinois Press, 1996The book won the ARSC Award for Excellence In Historical Recorded Sound Research from the Association for Recorded Sound Collections, 1997.",0,5,== Career ==,47130450,1997-01-01,1997-12-31,ML
1880-1930,JJ,YEAR_REGEX_1,TIME,time_reference,"The Rise of American High School Sports and the Search for Control, 1880-1930, Syracuse University Press, 2013",1,5,== Career ==,47130450,,,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"The Rise of American High School Sports and the Search for Control, 1880-1930, Syracuse University Press, 2013",1,5,== Career ==,47130450,2013-01-01,2013-12-31,ML
