time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"July 16 , 1986","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Taryn Southern (born July 16, 1986) is an American filmmaker, TV host and digital strategist known her for her work with emerging technologies.",0,0,,4283837,1986-07-16,1986-07-16,ML
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"three's Top 50, but first gained national attention with her YouTube video Hot4Hill during the 2008 Presidential race.",1,1,,4283837,2008-01-01,2008-12-31,ML
April 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 2019, Southern co-directed and produced her first full-length sci-fi documentary, I AM HUMAN with Elena Gaby, which explores the co-evolution of human and technology.",0,2,,4283837,2019-04-01,2019-04-30,ML
the 2019,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,I AM HUMAN had its worldwide premiere when it debuted at the 2019 Tribeca Film Festival in New York.,1,2,,4283837,2019-01-01,2019-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,She graduated from Wichita East High School in 2003.,0,5,== Early life ==,4283837,2003-01-01,2003-12-31,ML
May 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In May 2019 she was diagnosed with breast cancer.,3,5,== Early life ==,4283837,2019-05-01,2019-05-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, at 17, she appeared on third season of American Idol, making it to Hollywood week and the Top 50.",0,7,== Career ==,4283837,2004-01-01,2004-12-31,ML
"July 2 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On July 2, 2007, she released a comedic YouTube video called Hott4Hill in support of the first presidential campaign of U.S. Senator Hillary Clinton.",2,7,== Career ==,4283837,2007-07-02,2007-07-02,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, she starred in the first online series for The WB, Sorority Forever, alongside best friend and lonelygirl15 star Jessica Rose.",5,7,== Career ==,4283837,2008-01-01,2008-12-31,ML
November 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2008, Southern and Jessica Rose launched Webutantes, a new media studio.",6,7,== Career ==,4283837,2008-11-01,2008-11-30,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, she had a recurring role in the 5th season of the CBS comedy series Rules of Engagement, as well as a part in the movie Battle: Los Angeles as a reporter.",8,7,== Career ==,4283837,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Southern was a correspondent for the US version of The X Factor.",0,8,== Career ==,4283837,2011-01-01,2011-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, she appeared as a guest star and voice on New Girl, American Dad!, The League, and Guys with Kids.",0,9,== Career ==,4283837,2012-01-01,2012-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Notably, Southern launched her YouTube channel in 2012 by releasing one video per week for a year.",1,9,== Career ==,4283837,2012-01-01,2012-12-31,ML
of 2015,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2015, she had more than 450,000 subscribers.",2,9,== Career ==,4283837,2015-01-01,2015-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Southern released her comedy album, which contained a few earlier releases, reached #20 on the iTunes comedy chart, and was recognized by Billboard.""",0,10,== Career ==,4283837,2013-01-01,2013-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Southern was hired to be a correspondent on Shark After Dark Live during Shark Week on Discovery Channel, which earned the #1 ratings spot in their time slot all week.",3,10,== Career ==,4283837,2013-01-01,2013-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, Southern's YouTube Channel was listed on New Media Rockstars Top 100 Channels, ranked at #52.",5,10,== Career ==,4283837,2014-01-01,2014-12-31,ML
May 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2015, Southern began hosting the 2000s and Today Countdown on The Pulse for  Sirius XM.",6,10,== Career ==,4283837,2015-05-01,2015-05-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Later in 2015, Maker Studios announced that they would be launching a late night talk show with Southern as the host.",8,10,== Career ==,4283837,2015-01-01,2015-12-31,ML
2015 and 2016,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"The series, which launched in 2015 and 2016, was an exploration of internet culture and featured guests ranging from celebrity/science enthusiast Seth MacFarlane and #1 Vine Star ""King Bach"" to psychedelic advocate Zach Leary and activist musician Kate Nash.",9,10,== Career ==,4283837,2015-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Taryn was featured in article in Vanity Fair, alongside several other popular video creators.",10,10,== Career ==,4283837,2016-01-01,2016-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"By 2017, Southern had stopped posting regular content on her YouTube channel and removed many of her past videos.",11,10,== Career ==,4283837,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, Southern received a grant from the Google VR Creator Lab to create several pieces of experimental VR content, one of which was later nominated for a streamy.",13,10,== Career ==,4283837,2017-01-01,2017-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Southern's VR project led her to begin work on her 2018 album titled I AM AI, where the backing music was generated using a variety of AI-based musical composition tools including Amper, an open source product which allows users to create music based on user generated inputs.",15,10,== Career ==,4283837,2018-01-01,2018-12-31,ML
