time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1941 to 1951,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0,1941-01-01,1951-12-31,ML
1950–1951,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1950-01-01,1951-12-31,ML
"January 8 , 1907","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1907-01-08,1907-01-08,ML
"January 19 , 1907","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,2,1907-01-19,1907-01-19,ML
"March 12 , 1904","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,2,1904-03-12,1904-03-12,ML
"April 27 , 1905","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,2,1905-04-27,1905-04-27,ML
1900,CD,YEAR_REGEX_1,TIME,time_reference,8,2,1900-01-01,1900-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,12,2,1934-01-01,1934-12-31,ML
of 1929,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,2,1929-01-01,1929-12-31,ML
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,3,1930-01-01,1939-12-31,ML
April and June 1938,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,4,3,1938-04-01,1938-06-30,ML
"August 8 , 1939","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,5,1939-08-08,1939-08-08,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1941-01-01,1941-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1946-01-01,1946-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1946-01-01,1946-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1949-01-01,1949-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1950-01-01,1950-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1950-01-01,1950-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1951-01-01,1951-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1951-01-01,1951-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,1,13,1946-01-01,1946-12-31,ML
"March 10 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,13,1947-03-10,1947-03-10,ML
June 1941,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,15,1941-06-01,1941-06-30,ML
February 1943,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,15,1943-02-01,1943-02-28,ML
November 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,15,1947-11-01,1947-11-30,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1948-01-01,1948-12-31,ML
June 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,17,1948-06-01,1948-06-30,ML
"August 7 , 1948","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,18,1948-08-07,1948-08-07,ML
"October 16 , 1950","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,20,1950-10-16,1950-10-16,ML
"March 10 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,21,1951-03-10,1951-03-10,ML
