time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
14 January 1980,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Hiroshi Tamaki (玉木 宏, Tamaki Hiroshi, born 14 January 1980) is a Japanese actor, singer, and model from Nagoya, Japan.",0,0,,4658310,1980-01-14,1980-01-14,ML
Am,NNP,HALFDAY_REGEX_1,TIME,time_reference,He made his debut in the drama Am I Weird?,2,0,,4658310,,,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,(私ってへん？ Watashitte Hen?) in 1998.,3,0,,4658310,1998-01-01,1998-12-31,ML
the 2001,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Tamaki became better known with his appearance in the 2001 film Waterboys.,4,0,,4658310,2001-01-01,2001-12-31,ML
summer 2004,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His singing career debuted with the single ""Seasons"" in summer 2004.",0,1,,4658310,2004-01-01,2004-12-31,ML
16 October 2006,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"He was cast as Shinichi Chiaki for the drama Nodame Cantabile, which aired in Japan on Fuji TV on 16 October 2006.",1,1,,4658310,2006-10-16,2006-10-16,ML
October 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He starred in the revival of the Iron Chef Japanese cooking show on Fuji TV in October 2012, portraying the chairman of the Kitchen Stadium.",0,2,,4658310,2012-10-01,2012-10-31,ML
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,Christmas Eve (クリスマス・イヴ) (21 April 2000),0,5,== Filmography == | === Films ===,4658310,,,ML
21 April 2000,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Christmas Eve (クリスマス・イヴ) (21 April 2000),0,5,== Filmography == | === Films ===,4658310,2000-04-21,2000-04-21,ML
15 September 2001,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Waterboys (15 September 2001),0,6,== Filmography == | === Films ===,4658310,2001-09-15,2001-09-15,ML
5 October 2002,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Sabu (さぶ) (5 October 2002),0,7,== Filmography == | === Films ===,4658310,2002-10-05,2002-10-05,ML
5 October 2002,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Gunjō no Yoru no Umōgire (群青の夜の羽毛布) (5 October 2002),0,8,== Filmography == | === Films ===,4658310,2002-10-05,2002-10-05,ML
