time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"July 26 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Alan Gordon Anderson (born July 26, 1947) is an American guitarist, singer, and songwriter.",0,0,,7967636,1947-07-26,1947-07-26,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1960s, Anderson was the frontman of the band The Wildweeds, which had success with the song ""No Good To Cry"", which he wrote.",1,0,,7967636,1960-01-01,1969-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Between 1971 and the early 1990s, he was the lead guitarist in the rock band NRBQ, also releasing several solo albums.",2,0,,7967636,1971-01-01,1971-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,He also played electric guitar on Jonathan Edwards's 1973 album Have a Good Time for Me.,3,0,,7967636,1973-01-01,1973-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1990s, Anderson shifted his focus to country music, writing hit songs for such artists as Carlene Carter, Vince Gill, Diamond Rio and Trisha Yearwood, as well as Tim McGraw's number 1 hit ""The Cowboy in Me"" and several album cuts.",0,1,,7967636,1990-01-01,1999-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Al Anderson (Vanguard Records, 1972)",0,4,== Discography == | === Albums ===,7967636,1972-01-01,1972-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Party Favors (Rykodisc, 1988)",0,5,== Discography == | === Albums ===,7967636,1988-01-01,1988-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Pay Before You Pump (Imprint Records, 1996)",0,6,== Discography == | === Albums ===,7967636,1996-01-01,1996-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"After Hours (Legacy, 2006)",0,7,== Discography == | === Albums ===,7967636,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Pawn Shop Guitars (AAM Records, 2007)",0,8,== Discography == | === Albums ===,7967636,2007-01-01,2007-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Strings (Amigo Grande, 2012)",0,9,== Discography == | === Albums ===,7967636,2012-01-01,2012-12-31,ML
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Between 1971 and the early 1990s, he was the lead guitarist in the rock band NRBQ, also releasing several solo albums.",2,0,,7967636,,,ML
Yearwood,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In the 1990s, Anderson shifted his focus to country music, writing hit songs for such artists as Carlene Carter, Vince Gill, Diamond Rio and Trisha Yearwood, as well as Tim McGraw's number 1 hit ""The Cowboy in Me"" and several album cuts.",0,1,,7967636,,,ML
Hours,NNP,TIME_UNIT_REGEX,TIME,time_reference,"After Hours (Legacy, 2006)",0,7,== Discography == | === Albums ===,7967636,,,ML
Around the Sun,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER MODIFIER TIME,time_reference,"Jimmy Buffett (with Martina McBride), ""Trip Around the Sun""",0,15,== List of country singles composed by Anderson ==,7967636,,,ML
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"Hal Ketchum, ""(Tonight We Just Might) Fall in Love Again"", ""That's What I Get for Losin' You""",0,25,== List of country singles composed by Anderson ==,7967636,,,ML
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,"Delbert McClinton & Dick50, ""When She Cries at Night""",0,29,== List of country singles composed by Anderson ==,7967636,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,"James Otto, ""Groovy Little Summer Song""",0,33,== List of country singles composed by Anderson ==,7967636,,,ML
Yearwood,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Trisha Yearwood, ""Powerful Thing""",0,41,== List of country singles composed by Anderson ==,7967636,,,ML
