time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1942,CD,YEAR_REGEX_1,TIME,time_reference,"In 1942, Sacks helped start Frank Sinatra's solo career and became a close friend.",2,0,,60638495,1942-01-01,1942-12-31,ML
1918,CD,YEAR_REGEX_1,TIME,time_reference,He enrolled in Pennsylvania Military Preparatory School (PMPS) in 1918 and became a cadet in 1920.,1,2,== Early life ==,60638495,1918-01-01,1918-12-31,ML
1920,CD,YEAR_REGEX_1,TIME,time_reference,He enrolled in Pennsylvania Military Preparatory School (PMPS) in 1918 and became a cadet in 1920.,1,2,== Early life ==,60638495,1920-01-01,1920-12-31,ML
of 1924,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He played on the football team and graduated class of 1924.,2,2,== Early life ==,60638495,1924-01-01,1924-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,"In 1936, he left to become an agent for the Music Corporation of America in New York City.",1,4,== Career ==,60638495,1936-01-01,1936-12-31,ML
1940,CD,YEAR_REGEX_1,TIME,time_reference,"In 1940, Sacks became vice president at Columbia Records in charge of pop music artists.",0,6,== Career == | === Columbia ===,60638495,1940-01-01,1940-12-31,ML
July 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The first LP release was ""The Voice of Frank Sinatra"" in July 1948.",4,8,== Career == | === Columbia ===,60638495,1948-07-01,1948-07-31,ML
February 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 1950, Sacks was hired as Director of Artist Relations of RCA Victor.",0,10,== Career == | === NBC and RCA Victor ===,60638495,1950-02-01,1950-02-28,ML
December 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In December 1950 he was named Staff Vice President.,1,10,== Career == | === NBC and RCA Victor ===,60638495,1950-12-01,1950-12-31,ML
January 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 1953, he was named vice president and general manager of RCA Victor.",2,10,== Career == | === NBC and RCA Victor ===,60638495,1953-01-01,1953-01-31,ML
August 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In August 1953, he was Staff Vice President of NBC (in addition to his two other positions).",3,10,== Career == | === NBC and RCA Victor ===,60638495,1953-08-01,1953-08-31,ML
November 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 1956, he was promoted to Vice President, NBC Television Network, Talent and Programs.",0,11,== Career == | === NBC and RCA Victor ===,60638495,1956-11-01,1956-11-30,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,"In 1942, Sacks helped Sinatra get out of his contract with Tommy Dorsey.",0,13,== Frank Sinatra ==,60638495,1942-01-01,1942-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,"In 1953, he was named Philadelphia's Man of the Year.",5,15,== Personal life ==,60638495,1953-01-01,1953-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,"In 1959, the Albert Einstein Medical Center in Philadelphia dedicated the Emanuel Sacks Hematology Department in his honor.",3,17,== Legacy ==,60638495,1959-01-01,1959-12-31,ML
seven years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,He worked at MCA for seven years.,4,4,== Career ==,60638495,,,ML
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"He was 39 when World War II started which meant he was not drafted and instead stayed in New York working with artists such as Frank Sinatra, Dinah Shore, Harry James and Doris Day.",2,6,== Career == | === Columbia ===,60638495,,,ML
52 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"""When Sacks found out he had leukemia (at 52 years old), he only told his family and Sinatra.",7,13,== Frank Sinatra ==,60638495,,,ML
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Sinatra flew to Philadelphia to be with Sacks the day before he died.,8,13,== Frank Sinatra ==,60638495,,,ML
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 1953, he was named Philadelphia's Man of the Year.",5,15,== Personal life ==,60638495,,,ML
