time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
14 June 1942,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Andrew Kennedy Irvine (born 14 June 1942) is an Irish folk musician, singer-songwriter, and a founding member of Sweeney's Men, Planxty, Patrick Street, Mozaik, LAPD and Usher's Island.",0,0,,1092824,1942-06-14,1942-06-14,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"He contributed to advancing the design of his instruments in co-operation with English luthier Stefan Sobell, and he sometimes plays a hurdy-gurdy made for him in 1972 by Peter Abnett, another English luthier.:",1,3,,1092824,1972-01-01,1972-12-31,ML
October 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2018, he received the first Lifetime Achievement Award bestowed at RTÉ Radio 1's inaugural Folk Music Awards.",4,3,,1092824,2018-10-01,2018-10-31,ML
14 June 1942,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Andy Irvine was born in St John's Wood, northwest London on 14 June 1942 to an Irish mother from Lisburn, County Antrim, and a Scottish father from Glasgow.: 35  His mother had been a musical comedy actress who performed under the stage name of Felice Lascelles: 400, 418  and Irvine would later say that ""she may have given up the stage, but she never stopped acting!"".:",0,5,== Early life and acting career ==,1092824,1942-06-14,1942-06-14,ML
of 1950,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the summer holidays of 1950, when he was eight years old, his first role was to play Jimmy in the film A Tale of Five Cities (released as A Tale of Five Women in the US).",3,5,== Early life and acting career ==,1092824,1950-01-01,1950-12-31,ML
early 1958,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1958, Irvine featured as Archie Almond in five episodes of Run to Earth.",6,5,== Early life and acting career ==,1092824,1958-01-01,1958-12-31,ML
late 1959,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"20  In late 1959, he featured as Lanky Graham in Ask for King Billy and, in early 1960, he played a schoolboy in A Holiday Abroad for ITV Television Playhouse.",8,5,== Early life and acting career ==,1092824,1959-01-01,1959-12-31,ML
early 1960,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"20  In late 1959, he featured as Lanky Graham in Ask for King Billy and, in early 1960, he played a schoolboy in A Holiday Abroad for ITV Television Playhouse.",8,5,== Early life and acting career ==,1092824,1960-01-01,1960-12-31,ML
May 1959,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 1959,: 38  Irvine began frequenting the Ballads and Blues Club—started at the Princess Louise pub in High Holborn by Ewan MacColl in 1957—which, by September 1959, had moved to 2, Soho Square under the sole leadership of Malcolm Nixon.: 37  American folk musicians who had been closely associated with Guthrie would perform there: Ramblin' Jack Elliott, Derroll Adams and Cisco Houston; Irvine befriended all three of them, particularly Elliott, who taught him how to play the harmonica in Guthrie's style:",0,10,== Influences == | === Music ===,1092824,1959-05-01,1959-05-31,ML
September 1959,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 1959,: 38  Irvine began frequenting the Ballads and Blues Club—started at the Princess Louise pub in High Holborn by Ewan MacColl in 1957—which, by September 1959, had moved to 2, Soho Square under the sole leadership of Malcolm Nixon.: 37  American folk musicians who had been closely associated with Guthrie would perform there: Ramblin' Jack Elliott, Derroll Adams and Cisco Houston; Irvine befriended all three of them, particularly Elliott, who taught him how to play the harmonica in Guthrie's style:",0,10,== Influences == | === Music ===,1092824,1959-09-01,1959-09-30,ML
