time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, he was inducted into the Blues Hall of Fame.",0,1,,1726235,2001-01-01,2001-12-31,ML
March 1932,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"There is some disagreement over the details of Parker's birth, but most reliable sources now indicate that he was born in March 1932 at Eastover Plantation near Bobo, Coahoma County, Mississippi.",0,3,== Life and career ==,1726235,1932-03-01,1932-03-31,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He moved with his mother to West Memphis, Arkansas, during the 1940s.",1,3,== Life and career ==,1726235,1940-01-01,1949-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,"His biggest influence as a harmonica player was Sonny Boy Williamson, with whom he worked before moving on to work for Howlin' Wolf in 1949.",4,3,== Life and career ==,1726235,1949-01-01,1949-12-31,ML
Around 1950,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Around 1950, he began performing with a coalition of performers in Memphis known the Beale Streeters, which included Bobby ""Blue"" Bland and B.B. King.",5,3,== Life and career ==,1726235,1950-01-01,1950-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,"In 1951, Parker formed his own band, the Blue Flames, with the guitarist Pat Hare.",6,3,== Life and career ==,1726235,1951-01-01,1951-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,"In 1952, Parker was discovered by talent scout Ike Turner for Modern Records.",7,3,== Life and career ==,1726235,1952-01-01,1952-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,"This record brought him to the attention of Sam Phillips, and he and his band signed with Sun Records in 1953.",9,3,== Life and career ==,1726235,1953-01-01,1953-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,"Later in 1953, Parker toured with Bobby Bland and Johnny Ace, and also joined Duke Records.",13,3,== Life and career ==,1726235,1953-01-01,1953-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,"He continued to have a string of hits on the R&B chart, including the smooth ""Next Time You See Me"" (1957); remakes of Roosevelt Sykes's song ""Driving Wheel"" (1961), ""Annie Get Your Yo-Yo"" (1962), Robert Johnson's ""Sweet Home Chicago"", Guitar Slim's ""The Things That I Used to Do"" (1963), and Don Robey's ""Mother-in-Law Blues"" (1956), plus his own ""Stand by Me"" (1961).",15,3,== Life and career ==,1726235,1957-01-01,1957-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"He continued to have a string of hits on the R&B chart, including the smooth ""Next Time You See Me"" (1957); remakes of Roosevelt Sykes's song ""Driving Wheel"" (1961), ""Annie Get Your Yo-Yo"" (1962), Robert Johnson's ""Sweet Home Chicago"", Guitar Slim's ""The Things That I Used to Do"" (1963), and Don Robey's ""Mother-in-Law Blues"" (1956), plus his own ""Stand by Me"" (1961).",15,3,== Life and career ==,1726235,1961-01-01,1961-12-31,ML
