time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1909,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1909-01-01,1909-12-31,ML
1925,CD,YEAR_REGEX_1,TIME,time_reference,11,2,1925-01-01,1925-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1929-01-01,1929-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,9,3,1929-01-01,1929-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,16,3,1934-01-01,1934-12-31,ML
1936,CD,YEAR_REGEX_1,TIME,time_reference,17,3,1936-01-01,1936-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,19,3,1960-01-01,1969-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1943-01-01,1943-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,4,4,1954-01-01,1954-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,6,4,1955-01-01,1955-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,7,4,1960-01-01,1960-12-31,ML
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,4,1960-01-01,1969-12-31,ML
"July 17 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,11,4,1983-07-17,1983-07-17,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,3,8,1999-01-01,1999-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,3,8,2011-01-01,2011-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1960-01-01,1960-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1961-01-01,1961-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1961-01-01,1961-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1962-01-01,1962-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1964-01-01,1964-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1966-01-01,1966-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1969-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1969-01-01,1969-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1973-01-01,1973-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1970-01-01,1970-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,1,20,1973-01-01,1973-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1971-01-01,1971-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1973-01-01,1973-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1975-01-01,1975-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,1,24,1977-01-01,1977-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1977-01-01,1977-12-31,ML
1929–1941,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1929-01-01,1941-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,26,2008-01-01,2008-12-31,ML
final years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,11,4,1983-01-01,1983-12-31,LLM
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,9,4,1969-01-01,1969-12-31,LLM
'44,'',YEAR_REGEX_2,TIME,,8,3,1944-01-01,1944-12-31,LLM
the 1930s and 1940s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,14,3,1930-01-01,1949-12-31,LLM
14th of June 1929,CD IN NNP CD,DIGIT_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL MODIFIER TIME TIME,time_range,6,3,1929-06-14,1929-06-14,LLM
"January 31 , 1906 – July 17 , 1983","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1906-01-31,1983-07-17,LLM
Every summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,5,2,,,ML
13 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,8,2,,,ML
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,3,,,ML
a night,DT NN,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,1,3,,,ML
eight years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,3,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,13,3,,,ML
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,6,,,ML
Night,JJ,DAY_TIME_REGEX,TIME,time_reference,2,8,,,ML
