time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"May 18 , 1988","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Andrew Tanner Wayne (born May 18, 1988 in San Diego) is an American musician, best known for being the former drummer of Underminded, Scary Kids Scaring Kids, and Chiodos.",0,0,,29042393,1988-05-18,1988-05-18,ML
1999–2009,CD,YEAR_REGEX_1,TIME,time_reference,Underminded and Scary Kids Scaring Kids (1999–2009),1,2,== Musical career == | === Underminded and Scary Kids Scaring Kids (1999–2009) ===,29042393,1999-01-01,2009-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Wayne was the third drummer of the hardcore punk band Underminded, replacing Joe Mullen in 2006.",0,3,== Musical career == | === Underminded and Scary Kids Scaring Kids (1999–2009) ===,29042393,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"He was only featured on one album, Eleven:Eleven, which was released in 2007.",1,3,== Musical career == | === Underminded and Scary Kids Scaring Kids (1999–2009) ===,29042393,2007-01-01,2007-12-31,ML
2010–2012,CD,YEAR_REGEX_1,TIME,time_reference,Chiodos (2010–2012),1,5,== Musical career == | === Chiodos (2010–2012) ===,29042393,2010-01-01,2012-12-31,ML
"August 11 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Wayne was announced to be replacing the former Chiodos drummer Derrick Frost on August 11, 2010.",0,6,== Musical career == | === Chiodos (2010–2012) ===,29042393,2010-08-11,2010-08-11,ML
"October 5 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He was featured on their third studio album, Illuminaudio, which was released on October 5, 2010 through Equal Vision Records.",1,6,== Musical career == | === Chiodos (2010–2012) ===,29042393,2010-10-05,2010-10-05,ML
"March 27 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On March 27, 2012, Tanner announced via his blog that he was leaving Chiodos because ""our personal and business relationships went to shit.""",5,6,== Musical career == | === Chiodos (2010–2012) ===,29042393,2012-03-27,2012-03-27,ML
"July 5 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On July 5, 2018, it was announced that Swedish metal band In Flames had recruited Wayne as the new drummer, replacing Joe Rickard.",1,8,== Musical career == | === Recent years (2014-Present) ===,29042393,2018-07-05,2018-07-05,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"with UndermindedEleven:Eleven (Uprising Records, 2007)with ChiodosIlluminaudio (Equal Vision Records, 2010)",0,10,== Discography ==,29042393,2007-01-01,2007-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"with UndermindedEleven:Eleven (Uprising Records, 2007)with ChiodosIlluminaudio (Equal Vision Records, 2010)",0,10,== Discography ==,29042393,2010-01-01,2010-12-31,ML
2014 to spring 2016,CD TO NN CD,YEAR_REGEX_1 LINKAGE_REGEX SEASON_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_range,"From 2014 to spring 2016, Wayne was working as a drum tech for the band Suicide Silence.",0,8,== Musical career == | === Recent years (2014-Present) ===,29042393,2014-01-01,2016-06-20,LLM
currently,RB,TIMELINE_REGEX,TIME,time_reference,He is currently the drummer for Swedish metal band In Flames.,2,0,,29042393,,,ML
next year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"We've talked about possibly putting together a record next year, but who knows.",4,3,== Musical career == | === Underminded and Scary Kids Scaring Kids (1999–2009) ===,29042393,,,ML
Recent years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Recent years (2014-Present),1,7,== Musical career == | === Recent years (2014-Present) ===,29042393,,,ML
