time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
the 1987,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After Kino appeared and performed in the 1987 Soviet film Assa, the band's popularity surged, triggering a period referred to as ""Kinomania"", and leading to Tsoi's leading role in the 1988 Kazakh new wave art film The Needle.",2,1,,1308057,1987-01-01,1987-12-31,ML
the 1988,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"After Kino appeared and performed in the 1987 Soviet film Assa, the band's popularity surged, triggering a period referred to as ""Kinomania"", and leading to Tsoi's leading role in the 1988 Kazakh new wave art film The Needle.",2,1,,1308057,1988-01-01,1988-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"In 1990, after their high-profile concert at the Luzhniki Stadium, Tsoi briefly relocated to Latvia with bandmate Yuri Kasparyan to work on the band's next album.",3,1,,1308057,1990-01-01,1990-12-31,ML
21 June 1962,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Viktor Robertovich Tsoi was born in Leningrad on 21 June 1962.,0,3,== Early life ==,1308057,1962-06-21,1962-06-21,ML
1939–2009,CD,YEAR_REGEX_1,TIME,time_reference,"He was the only child of Valentina Vasilyevna Tsoi (born Guseva) (1939–2009), a Russian schoolteacher, and Robert Maximovich Tsoi (1938–), a Soviet-Korean engineer.",1,3,== Early life ==,1308057,1939-01-01,2009-12-31,ML
1938–,CD,YEAR_REGEX_1,TIME,time_reference,"He was the only child of Valentina Vasilyevna Tsoi (born Guseva) (1939–2009), a Russian schoolteacher, and Robert Maximovich Tsoi (1938–), a Soviet-Korean engineer.",1,3,== Early life ==,1308057,1938-01-01,,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,Viktor's father was born in the Kazakh SSR to parents living in exile due to Stalin's deportation of Koreans in 1937.,2,3,== Early life ==,1308057,1937-01-01,1937-12-31,ML
1893,CD,YEAR_REGEX_1,TIME,time_reference,"The family's Korean ancestry can be traced back to Songjin, Hamgyong, Korea (today's Kimchaek, North Korea), where Viktor's great-grandfather Choi Yong-nam was born in 1893.",3,3,== Early life ==,1308057,1893-01-01,1893-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"From 1974 until 1977, Tsoi attended a secondary art school, where he was a member of the band Palata # 6 (Russian: Палата № 6, Ward # 6).",8,3,== Early life ==,1308057,1974-01-01,1974-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"From 1974 until 1977, Tsoi attended a secondary art school, where he was a member of the band Palata # 6 (Russian: Палата № 6, Ward # 6).",8,3,== Early life ==,1308057,1977-01-01,1977-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"From 1977, he attended the Serov Art School, until he was expelled in 1979 for poor performance.",9,3,== Early life ==,1308057,1977-01-01,1977-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"From 1977, he attended the Serov Art School, until he was expelled in 1979 for poor performance.",9,3,== Early life ==,1308057,1979-01-01,1979-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1970s and the 1980s, rock music was an underground movement limited mostly to Leningrad; Moscow pop stars, endorsed by the Soviet state, ruled the charts and received the most exposure from the media.",1,5,== Career ==,1308057,1970-01-01,1979-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1970s and the 1980s, rock music was an underground movement limited mostly to Leningrad; Moscow pop stars, endorsed by the Soviet state, ruled the charts and received the most exposure from the media.",1,5,== Career ==,1308057,1980-01-01,1989-12-31,ML
of 1981,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the summer of 1981, Tsoi, Rybin, and Oleg Valinsky formed the band Garin i giperboloydy (Russian: Гарин и Гиперболоиды, lit.",2,9,== Career == | === Beginnings of Kino ===,1308057,1981-01-01,1981-12-31,ML
of 1982,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Kino began recording its debut album in the spring of 1982.,7,9,== Career == | === Beginnings of Kino ===,1308057,1982-01-01,1982-12-31,ML
of 1982,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Kino began recording its debut album, 45, in the spring of 1982 at Andrei Tropillo's studio.",0,11,== Career == | === First albums ===,1308057,1982-01-01,1982-12-31,ML
19 February 1983,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 19 February 1983, a joint concert with Kino and Aquarium took place.",0,12,== Career == | === First albums ===,1308057,1983-02-19,1983-02-19,ML
of 1983,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the fall of 1983, Tsoi went to a psychiatric hospital in Pryazhka, where he spent a month and a half.",7,12,== Career == | === First albums ===,1308057,1983-01-01,1983-12-31,ML
of 1986,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"'Tranquilizer').""Peremen!/""My zhdyom peremen"" (""Changes!""/""We are waiting for changes""), first performed by Tsoi in the summer of 1986, quickly became an important political song, an embodiment of the spirit of the Perestroika.",10,12,== Career == | === First albums ===,1308057,1986-01-01,1986-12-31,ML
2020–2021,CD,YEAR_REGEX_1,TIME,time_reference,"It remains a powerful political song, prominently used during 2020–2021 Belarusian protests.",11,12,== Career == | === First albums ===,1308057,2020-01-01,2021-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,1987 was a breakthrough year for Kino.,0,14,== Career == | === Rise to fame ===,1308057,1987-01-01,1987-12-31,ML
1988–1989,CD,YEAR_REGEX_1,TIME,time_reference,"He also went on tour in 1988–1989 to Italy, France, and Denmark.",7,15,== Career == | === Rise to fame ===,1308057,1988-01-01,1989-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Kino's finest hour came in 1990 with a concert at Moscow's Luzhniki Stadium; 62,000 fans filled the stands to celebrate the triumph of the USSR's most successful rock group.",8,15,== Career == | === Rise to fame ===,1308057,1990-01-01,1990-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987, the band Kino, along with other Russian rock bands, appeared as themselves in Assa (Russian: Асса), a film by Sergei Solovyov.",0,17,== Career == | === Film appearances ===,1308057,1987-01-01,1987-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"In 1988, Viktor Tsoi starred as the protagonist in The Needle (Russian: Игла, romanized: Igla), directed by Rashid Nugmanov and written by Aleksandr Baranov and Bakhyt Kilibayev.",0,18,== Career == | === Film appearances ===,1308057,1988-01-01,1988-12-31,ML
February 1989,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The movie was officially released in February 1989 in the Soviet Union.,0,19,== Career == | === Film appearances ===,1308057,1989-02-01,1989-02-28,ML
