time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1957,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1957-01-01,1957-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1959-01-01,1959-12-31,ML
1957 and 1973,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,0,1957-01-01,1973-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1958-01-01,1958-12-31,ML
"January 21 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,0,1987-01-21,1987-01-21,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,6,0,1996-01-01,1996-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,7,0,1949-01-01,1949-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1952-01-01,1952-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,9,0,1957-01-01,1957-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,10,0,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,10,0,1959-01-01,1959-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,11,0,1966-01-01,1966-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,13,0,1969-01-01,1969-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,13,0,1972-01-01,1972-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,0,1970-01-01,1979-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,16,0,1985-01-01,1985-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,1,1963-01-01,1963-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,1,1982-01-01,1982-12-31,ML
"May 8 , 1940","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1940-05-08,1940-05-08,ML
November 1941,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,4,1941-11-01,1941-11-30,ML
1822,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1822-01-01,1822-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,4,4,1942-01-01,1942-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,8,4,1944-01-01,1944-12-31,ML
"Sunday , October 8 , 1944","NNP , NNP CD , CD",WEEK_REGEX COMMA_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,9,4,1944-10-08,1944-10-08,ML
