time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"August 26 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Tyler-Justin Anthony Sharpe (born August 26, 2002), known professionally as Lil Tecca, is an American rapper and singer.",0,0,,61215097,2002-08-26,2002-08-26,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,The single was included on his debut mixtape We Love You Tecca (2019) which peaked at number 4 on the US Billboard 200.,2,0,,61215097,2019-01-01,2019-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"His debut studio album, Virgo World (2020), debuted at number 10 on the Billboard 200 and included the Billboard Hot 100-charting songs ""Dolly"" and ""When You Down"".",4,0,,61215097,2020-01-01,2020-12-31,ML
August 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His second mixtape, We Love You Tecca 2, was released in August 2021 which included ""Repeat It"" and ""Lot of Me"".",5,0,,61215097,2021-08-01,2021-08-31,ML
"August 26 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Tyler-Justin Anthony Sharpe was born on August 26, 2002, in the Queens area of New York City to Jamaican immigrants.",0,2,== Early life ==,61215097,2002-08-26,2002-08-26,ML
early 2017,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His first track to gain some popularity, ""Tectri"", was made in collaboration with his friend, Lil Gummybear, and was released in early 2017.",0,5,== Career ==,61215097,2017-01-01,2017-12-31,ML
"May 22 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Just a year later, Tecca's career began to take off with his hit single, ""Ransom"", which was originally uploaded on Cole Bennett's Lyrical Lemonade YouTube channel on May 22, 2019.",0,6,== Career ==,61215097,2019-05-22,2019-05-22,ML
"August 30 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 30, 2019, Tecca released his debut mixtape, titled We Love You Tecca.",2,6,== Career ==,61215097,2019-08-30,2019-08-30,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"After the release of multiple singles in 2020, Tecca released his debut album, Virgo World, on September 18, 2020.",4,6,== Career ==,61215097,2020-01-01,2020-12-31,ML
"September 18 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"After the release of multiple singles in 2020, Tecca released his debut album, Virgo World, on September 18, 2020.",4,6,== Career ==,61215097,2020-09-18,2020-09-18,ML
"April 6 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On April 6, 2021, Tecca released the single ""Show Me Up"".",5,6,== Career ==,61215097,2021-04-06,2021-04-06,ML
"May 6 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On May 6, 2021, he released the single ""Never Left"", which peaked at number 54 on the US Billboard Hot 100.",6,6,== Career ==,61215097,2021-05-06,2021-05-06,ML
"August 6 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 6, 2021, Tecca released the single ""Repeat It"" with American rapper Gunna.",7,6,== Career ==,61215097,2021-08-06,2021-08-06,ML
"August 27 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 27, 2021, Tecca released his second studio album, We Love You Tecca 2, the sequel to his debut mixtape, We Love You Tecca.",8,6,== Career ==,61215097,2021-08-27,2021-08-27,ML
nine years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"When Tecca was nine years old, he catered to his interest in music by rapping with his friends over his mic on his Xbox.",0,4,== Career ==,61215097,2006-01-01,2007-12-31,LLM
the Springfield,DT NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"He was raised in the Springfield Gardens a neighborhood of Queens, but later relocated to Cedarhurst in Long Island.",1,2,== Early life ==,61215097,,,ML
years ago,NNS RB,TIME_UNIT_REGEX SUFFIX_REGEX,TIME MODIFIER,time_reference,"They would make diss tracks directed towards each other, one of which was uploaded to SoundCloud years ago, but has since been taken down.",1,4,== Career ==,61215097,,,ML
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"However, in his middle school years, he lost interest in basketball and considered taking music more seriously.",3,4,== Career ==,61215097,,,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Just a year later, Tecca's career began to take off with his hit single, ""Ransom"", which was originally uploaded on Cole Bennett's Lyrical Lemonade YouTube channel on May 22, 2019.",0,6,== Career ==,61215097,,,ML
