time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1954,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1954-01-01,1954-12-31,ML
the 1955,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5,1955-01-01,1955-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1960-01-01,1960-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,8,7,2001-01-01,2001-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,2,9,2010-01-01,2010-12-31,ML
"November 27 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,13,2009-11-27,2009-11-27,ML
"August 10 , 1922 – November 27 , 2009","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1922-08-10,2009-11-27,LLM
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,2,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,4,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,2,4,,,ML
four weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,5,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,0,6,,,ML
AM,NNP,HALFDAY_REGEX_1,TIME,time_reference,3,6,,,ML
a one-hour Saturday afternoon,DT JJ NNP NN,INARTICLE_REGEX BASIC_NUMBER_REGEX_1 WEEK_REGEX DAY_TIME_REGEX,MODIFIER NUMERAL TIME TIME,time_reference,0,7,,,ML
32 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,8,7,,,ML
12:11 pm EST,CD NN NN,DIGIT_REGEX_1 HALFDAY_REGEX_1 TIME_ZONE_REGEX,NUMERAL TIME TIME,,0,13,,,ML
1980s,CD,YEAR_REGEX_1,TIME,time_reference,0,17,,,ML
