time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1874–1952,CD,YEAR_REGEX_1,TIME,time_reference,0,0,1874-01-01,1952-12-31,ML
1926 to 1936,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,0,1926-01-01,1936-12-31,ML
August 1932,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,9,1932-08-01,1932-08-31,ML
October 1929,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,10,1929-10-01,1929-10-31,ML
"April 30 , 2000","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,11,2000-04-30,2000-04-30,ML
May 1934,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,12,1934-05-01,1934-05-31,ML
June 1939,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,13,1939-06-01,1939-06-30,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,2,14,2019-01-01,2019-12-31,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,1,4,,,ML
August,NNP,MONTH_REGEX,TIME,time_reference,0,10,,,ML
Now,RB,TIMELINE_REGEX,TIME,time_reference,1,11,,,ML
