time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
22 February 1972,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Rolando Villazón Mauleón (born 22 February 1972) is a Mexican operatic tenor and opera director.,0,0,,2351002,1972-02-22,1972-02-22,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"He now lives in France, and in 2007 became a French citizen.",1,0,,2351002,2007-01-01,2007-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"He came to international attention in 1999 when he won second prize in Plácido Domingo's Operalia competition (losing to Bulgarian bass Orlin Anastassov), as well as the first Zarzuela prize.",0,5,== Career == | === Late 1990s and early 2000s ===,2351002,1999-01-01,1999-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 2000 he appeared for the first time at the Berlin State Opera, as Macduff in Macbeth.",2,5,== Career == | === Late 1990s and early 2000s ===,2351002,2000-01-01,2000-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In Munich in 2000 he sang Rodolfo in La bohème and in 2002 in Los Angeles, Rinuccio in Gianni Schicchi.",0,6,== Career == | === Late 1990s and early 2000s ===,2351002,2000-01-01,2000-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In Munich in 2000 he sang Rodolfo in La bohème and in 2002 in Los Angeles, Rinuccio in Gianni Schicchi.",0,6,== Career == | === Late 1990s and early 2000s ===,2351002,2002-01-01,2002-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,In 2003 he sang Rodolfo at the Glyndebourne Festival Opera in England.,1,6,== Career == | === Late 1990s and early 2000s ===,2351002,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"The following year he appeared as Alfredo in La traviata at the Metropolitan Opera, New York, and in 2005, both at St. Petersburg and the Salzburg Festival.",3,6,== Career == | === Late 1990s and early 2000s ===,2351002,2005-01-01,2005-12-31,ML
2005–2010,CD,YEAR_REGEX_1,TIME,time_reference,2005–2010,1,8,== Career == | === 2005–2010 ===,2351002,2005-01-01,2010-12-31,ML
August 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In August 2005, he sang a highly regarded Alfredo in Verdi's La traviata at the Salzburg Festival, conducted by Carlo Rizzi, directed by Willy Decker.",0,9,== Career == | === 2005–2010 ===,2351002,2005-08-01,2005-08-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, Villazón switched his recording company and signed an exclusive long-term contract with Deutsche Grammophon.",0,10,== Career == | === 2005–2010 ===,2351002,2007-01-01,2007-12-31,ML
Spring 2007,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"An album of zarzuelas (Gitano, Virgin Classics) conducted by Plácido Domingo, was released in Spring 2007.",1,10,== Career == | === 2005–2010 ===,2351002,2007-01-01,2007-12-31,ML
September 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The U.S. version of his album Viva Villazón (Virgin Classics) was released in September 2007.,2,10,== Career == | === 2005–2010 ===,2351002,2007-09-01,2007-09-30,ML
early 2010,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,In early 2010 he was a mentor and judge in the ITV show Popstar to Operastar.,3,10,== Career == | === 2005–2010 ===,2351002,2010-01-01,2010-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, Villazón cancelled many of his scheduled engagements in order to diagnose and remedy a persistent vocal issue.",0,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2007-01-01,2007-12-31,ML
May 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2009, Rolando Villazón announced that he had to undergo surgery in order to remove a congenital cyst in one of his vocal cords.",1,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2009-05-01,2009-05-31,ML
March 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After completing his rehabilitation, he returned to the stage in March 2010 singing Nemorino in L'elisir d'amore at the Vienna State Opera in March 2010, and then embarked on a series of recitals.",2,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2010-03-01,2010-03-31,ML
January 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He made his debut as a stage director with a new production of Werther at the Opéra de Lyon in January 2011.,3,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2011-01-01,2011-01-31,ML
December 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2012, he appeared as Rodolfo in La bohème at London's Royal Opera House, a role he first sang there in 2005.",4,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2012-12-01,2012-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In December 2012, he appeared as Rodolfo in La bohème at London's Royal Opera House, a role he first sang there in 2005.",4,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2005-01-01,2005-12-31,ML
January 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,His first all-Mozart solo album featuring the composer's concert arias for tenor was released in January 2014.,6,12,== Career == | === Vocal surgery and the return to the stage ===,2351002,2014-01-01,2014-01-31,ML
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Villazón sang ""La Prima Luce"" on the 2014 Yanni/Plácido Domingo/Ric Wake collaboration album Inspirato.",0,13,== Career == | === Vocal surgery and the return to the stage ===,2351002,2014-01-01,2014-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Romeo y Julieta CD (2002), Radio Televisión Española",0,15,== Discography ==,2351002,2002-01-01,2002-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Der Fliegende Holländer CD (2002), Teldec Classics",0,16,== Discography ==,2351002,2002-01-01,2002-12-31,ML
