time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"June 18 , 1972","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Molly Neuman (born June 18, 1972) is an American drummer, writer and publisher, originally from the Washington, D.C. area who has performed in such influential bands as Bratmobile, the Frumpies, and the PeeChees.",0,0,,11446974,1972-06-18,1972-06-18,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Records with her ex-husband and former PeeChees singer Chris Appelgren and Cathy Bauer, and in 2006 she started her own independent record label called Simple Social Graces Discos and has released records by Les Aus, Campamento Ñec Ñec, Grabba Grabba Tape, Two Tears, Delorean and Love or Perish.",1,2,== Career ==,11446974,2006-01-01,2006-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"She was previously Director of Label Relations for eMusic, and in 2006 started a band with former PeeChees member Carlos Cañedo called Love or Perish but is no longer in the band.",4,2,== Career ==,11446974,2006-01-01,2006-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, after graduating from the Chef's Training Program at the Natural Gourmet Institute in New York City, Neuman founded a personal chef, catering and health consulting company focusing on natural and whole foods in Brooklyn called Simple Social Kitchen.",1,3,== Career ==,11446974,2009-01-01,2009-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Studio albumsPottymouth (1993) LP/CD/CS (Kill Rock Stars),0,6,== Discography == | === With Bratmobile ===,11446974,1993-01-01,1993-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Ladies, Women and Girls (2000) CD/LP, (Lookout!",0,7,== Discography == | === With Bratmobile ===,11446974,2000-01-01,2000-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,Girls Get Busy (2002) CD/LP (Lookout!,0,8,== Discography == | === With Bratmobile ===,11446974,2002-01-01,2002-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Records)EPsThe Real Janelle (1994) LPEP/CDEP (Kill Rock Stars)Live albumsThe Peel Session CDEP (Strange Fruit)SinglesKiss & Ride 7"" (Homestead Records)Split 7""Tiger Trap/ Bratmobile split 7"" (4-Letter Words)",1,8,== Discography == | === With Bratmobile ===,11446974,1994-01-01,1994-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Yoyo A Go Go 1999 compilation CD (Yoyo Recordings),0,22,== Discography == | === With Bratmobile ===,11446974,1999-01-01,1999-12-31,ML
1993-08,NNS,YEAR_REGEX_1,TIME,time_reference,"Babies & Bunnies (7"" EP) KRS213, released 1993-08.",0,29,== Discography == | === With the Frumpies ===,11446974,1993-08-01,1993-08-31,ML
1998-09-23,JJ,YEAR_REGEX_1,TIME,time_reference,"Eunuch Nights (7"" EP) KRS322, released: 1998-09-23.",0,30,== Discography == | === With the Frumpies ===,11446974,1998-09-23,1998-09-23,ML
1998-10-23,JJ,YEAR_REGEX_1,TIME,time_reference,"Frumpie One-Piece (CD) KRS335, released: 1998-10-23.",0,31,== Discography == | === With the Frumpies ===,11446974,1998-10-23,1998-10-23,ML
2000-08-01,JJ,YEAR_REGEX_1,TIME,time_reference,"Frumpies Forever (7"" EP) KRS366, released: 2000-08-01.",0,32,== Discography == | === With the Frumpies ===,11446974,2000-08-01,2000-08-01,ML
of the early-to-mid '90s,IN DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_2,MODIFIER MODIFIER MODIFIER TIME,time_reference,"She was a pioneer of the early-to-mid '90s riot grrrl movement, penning the zine which coined the phrase in its title.",1,0,,11446974,1990-01-01,1995-12-31,LLM
currently,RB,TIMELINE_REGEX,TIME,time_reference,Neuman currently resides in Brooklyn and is Head of Music for Kickstarter.,3,2,== Career ==,11446974,,,ML
previously,RB,TIMELINE_REGEX,TIME,time_reference,"She was previously Director of Label Relations for eMusic, and in 2006 started a band with former PeeChees member Carlos Cañedo called Love or Perish but is no longer in the band.",4,2,== Career ==,11446974,,,ML
Mo,NNP,TIME_UNIT_REGEX,TIME,time_reference,"During high school, Neuman worked for Arizona Representative Mo Udall.",0,3,== Career ==,11446974,,,ML
Nights,NNP,DAY_TIME_REGEX,TIME,time_reference,"Eunuch Nights (7"" EP) KRS322, released: 1998-09-23.",0,30,== Discography == | === With the Frumpies ===,11446974,,,ML
