time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
of 1957,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,1,1957-01-01,1957-12-31,ML
the 1961,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,1,1961-01-01,1961-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1947-01-01,1947-12-31,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1949-01-01,1949-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,4,4,1950-01-01,1950-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,7,4,1953-01-01,1953-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,7,4,1954-01-01,1954-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,9,4,1990-01-01,1990-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1951-01-01,1951-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1956-01-01,1956-12-31,ML
"July 1 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,7,1999-07-01,1999-07-01,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,9,2007-01-01,2007-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1950-01-01,1950-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1951-01-01,1951-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1951-01-01,1951-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1951-01-01,1951-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1952-01-01,1952-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1953-01-01,1953-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1951-01-01,1951-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1952-01-01,1952-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1959-01-01,1959-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1957-01-01,1957-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1953-01-01,1953-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1956-01-01,1956-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1953-01-01,1953-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1957-01-01,1957-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1960-01-01,1960-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1956-01-01,1956-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1950-01-01,1950-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1953-01-01,1953-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,30,1951-01-01,1951-12-31,ML
February 1982,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,32,1982-02-01,1982-02-28,ML
2041,CD,YEAR_REGEX_1,TIME,time_reference,0,32,2041-01-01,2041-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,32,1979-01-01,1979-12-31,ML
"May 7 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,38,2015-05-07,2015-05-07,ML
a 1961,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,8,4,1961-01-01,1961-12-31,LLM
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,4,1942-01-01,1944-01-01,LLM
"February 22 , 1927 – July 1 , 1999","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1927-02-22,1999-07-01,LLM
the fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,1,,,ML
the 1950s and 1960s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,7,4,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,9,4,,,ML
10 weeks,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,5,,,ML
Springs,NNP,SEASON_REGEX,TIME,time_reference,0,7,,,ML
of the 2010,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,9,,,ML
Ninety Nine Years,NNP NNP NNP,BASIC_NUMBER_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL NUMERAL TIME,time_reference,0,23,,,ML
