time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1620–1679,CD,YEAR_REGEX_1,TIME,time_reference,0,3,1620-01-01,1679-12-31,ML
1659,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1659-01-01,1659-12-31,ML
1647–1730,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1647-01-01,1730-12-31,ML
1657–1708,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1657-01-01,1708-12-31,ML
1681–1731,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1681-01-01,1731-12-31,ML
1681–1728,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1681-01-01,1728-12-31,ML
1725 to 1791,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,8,1725-01-01,1791-12-31,ML
1732,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1732-01-01,1732-12-31,ML
about 1740,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,11,1740-01-01,1740-12-31,ML
1745–1754,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1745-01-01,1754-12-31,ML
1754,CD,YEAR_REGEX_1,TIME,time_reference,4,11,1754-01-01,1754-12-31,ML
1759,CD,YEAR_REGEX_1,TIME,time_reference,5,11,1759-01-01,1759-12-31,ML
1764,CD,YEAR_REGEX_1,TIME,time_reference,6,11,1764-01-01,1764-12-31,ML
1765,CD,YEAR_REGEX_1,TIME,time_reference,6,11,1765-01-01,1765-12-31,ML
1767,CD,YEAR_REGEX_1,TIME,time_reference,6,11,1767-01-01,1767-12-31,ML
1779,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1779-01-01,1779-12-31,ML
around 1740,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,14,1740-01-01,1740-12-31,ML
1747,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1747-01-01,1747-12-31,ML
1754,CD,YEAR_REGEX_1,TIME,time_reference,3,15,1754-01-01,1754-12-31,ML
1755,CD,YEAR_REGEX_1,TIME,time_reference,4,15,1755-01-01,1755-12-31,ML
1745,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1745-01-01,1745-12-31,ML
1755,CD,YEAR_REGEX_1,TIME,time_reference,2,16,1755-01-01,1755-12-31,ML
1771 and 1773,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,17,1771-01-01,1773-12-31,ML
1774,CD,YEAR_REGEX_1,TIME,time_reference,1,17,1774-01-01,1774-12-31,ML
1775,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1775-01-01,1775-12-31,ML
20 June 1795,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,18,1795-06-20,1795-06-20,ML
9 May 1783,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,19,1783-05-09,1783-05-09,ML
1793,CD,YEAR_REGEX_1,TIME,time_reference,4,19,1793-01-01,1793-12-31,ML
1717–1779,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1717-01-01,1779-12-31,ML
December 1792,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,21,1792-12-01,1792-12-31,ML
1789–1799,CD,YEAR_REGEX_1,TIME,time_reference,1,21,1789-01-01,1799-12-31,ML
1783,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1783-01-01,1783-12-31,ML
1749,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1749-01-01,1749-12-31,ML
1777,CD,YEAR_REGEX_1,TIME,time_reference,1,26,1777-01-01,1777-12-31,ML
1790,CD,YEAR_REGEX_1,TIME,time_reference,1,26,1790-01-01,1790-12-31,ML
1871,CD,YEAR_REGEX_1,TIME,time_reference,2,26,1871-01-01,1871-12-31,ML
1790,CD,YEAR_REGEX_1,TIME,time_reference,0,32,1790-01-01,1790-12-31,ML
1749,CD,YEAR_REGEX_1,TIME,time_reference,0,33,1749-01-01,1749-12-31,ML
31 August 1795,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,36,1795-08-31,1795-08-31,ML
13 November 1882,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,43,1882-11-13,1882-11-13,ML
1777,CD,YEAR_REGEX_1,TIME,time_reference,2,43,1777-01-01,1777-12-31,ML
