time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1934,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1934-01-01,1934-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,4,0,1946-01-01,1946-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,5,0,1953-01-01,1953-12-31,ML
February 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,1,2017-02-01,2017-02-28,ML
23 January 1910,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,4,1910-01-23,1910-01-23,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1928-01-01,1928-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,12,7,1929-01-01,1929-12-31,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,6,9,1928-01-01,1928-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1934-01-01,1934-12-31,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,11,1939-01-01,1939-12-31,ML
14 March 1933,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,11,1933-03-14,1933-03-14,ML
August 1934,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,11,1934-08-01,1934-08-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1935-01-01,1935-12-31,ML
1938,CD,YEAR_REGEX_1,TIME,time_reference,5,12,1938-01-01,1938-12-31,ML
1933,CD,YEAR_REGEX_1,TIME,time_reference,5,14,1933-01-01,1933-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1943-01-01,1943-12-31,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,2,16,1943-01-01,1943-12-31,ML
1940,CD,YEAR_REGEX_1,TIME,time_reference,3,17,1940-01-01,1940-12-31,ML
of 1946,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,19,1946-01-01,1946-12-31,ML
February 1947.,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,20,1947-02-01,1947-02-28,ML
1949,CD,YEAR_REGEX_1,TIME,time_reference,5,22,1949-01-01,1949-12-31,ML
June 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,22,1950-06-01,1950-06-30,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1951-01-01,1951-12-31,ML
16 May 1953,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,24,1953-05-16,1953-05-16,ML
