time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"November 19 , 1975","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Monte Lee Pittman (born November 19, 1975) is an American musician, songwriter and studio musician based in Los Angeles, known largely as Madonna's long-time guitarist and for playing for heavy metal band Prong.",0,0,,25400660,1975-11-19,1975-11-19,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Pittman moved to Los Angeles in 1999 and worked at a guitar store as a salesman.,0,6,== Career == | === Madonna ===,25400660,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Subsequently, Pittman was invited to join the band for Madonna's Drowned World Tour (2001).",6,6,== Career == | === Madonna ===,25400660,2001-01-01,2001-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Pittman shares writing credits with Madonna on the tracks ""Easy Ride"" from American Life (2003) and ""It's So Cool"" from Celebration (2009).",0,7,== Career == | === Madonna ===,25400660,2003-01-01,2003-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Pittman shares writing credits with Madonna on the tracks ""Easy Ride"" from American Life (2003) and ""It's So Cool"" from Celebration (2009).",0,7,== Career == | === Madonna ===,25400660,2009-01-01,2009-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Additionally, Pittman has contributed performances to Madonna's studio recordings, appearing on 2005's Confessions on a Dance Floor (Like It Or Not) and 2008's Hard Candy (Spanish Lesson & Ring My Bell).",0,8,== Career == | === Madonna ===,25400660,2005-01-01,2005-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Additionally, Pittman has contributed performances to Madonna's studio recordings, appearing on 2005's Confessions on a Dance Floor (Like It Or Not) and 2008's Hard Candy (Spanish Lesson & Ring My Bell).",0,8,== Career == | === Madonna ===,25400660,2008-01-01,2008-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Apart from world tours Pittman has joined Madonna on stage in many special events, most notably at Live 8 where he played for thousands of people at Hyde Park in 2005 and at the 2007 Live Earth where he had the chance to jam ""Big Bottom"" with Spinal Tap, James Hetfield and Kirk Hammett among a dozen of other bass players on stage.",0,9,== Career == | === Madonna ===,25400660,2005-01-01,2005-12-31,ML
the 2007,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Apart from world tours Pittman has joined Madonna on stage in many special events, most notably at Live 8 where he played for thousands of people at Hyde Park in 2005 and at the 2007 Live Earth where he had the chance to jam ""Big Bottom"" with Spinal Tap, James Hetfield and Kirk Hammett among a dozen of other bass players on stage.",0,9,== Career == | === Madonna ===,25400660,2007-01-01,2007-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, he played at the Super Bowl XLVI halftime show where he debuted his new signature Jarrell MPS GuitarPittman started his 5th world tour with the Queen of Pop, the MDNA Tour, on May 31, 2012, in Tel Aviv, Israel and stops in Europe, North & South America till the end of 2012.",1,9,== Career == | === Madonna ===,25400660,2012-01-01,2012-12-31,ML
"May 31 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"In 2012, he played at the Super Bowl XLVI halftime show where he debuted his new signature Jarrell MPS GuitarPittman started his 5th world tour with the Queen of Pop, the MDNA Tour, on May 31, 2012, in Tel Aviv, Israel and stops in Europe, North & South America till the end of 2012.",1,9,== Career == | === Madonna ===,25400660,2012-05-31,2012-05-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Pittman was introduced to Prong's Tommy Victor by White Zombie drummer Ivan de Prume; the two hit it off, and Pittman joined Prong in 2000.",0,12,== Career == | === Prong ===,25400660,2000-01-01,2000-12-31,ML
the 2003,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Pittman handled guitar and bass duties for the 2003 album Scorpio Rising.,2,12,== Career == | === Prong ===,25400660,2003-01-01,2003-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"On Prong's 2007 release Power of the Damager, Pittman wrote 5 of the 13 songs and provided backing vocals alongside bass duties.",0,13,== Career == | === Prong ===,25400660,2007-01-01,2007-12-31,ML
May 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He is also credited as an associate producer for both Power of the Damager and the remixed version Power of the Damn Mixxxer which was released in May 2009.,1,13,== Career == | === Prong ===,25400660,2009-05-01,2009-05-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Lambert and the band appeared on several TV shows as well as at the Gridlock New Year's Eve 2010 festival.,2,15,== Career == | === Other Artists ===,25400660,2010-01-01,2010-12-31,ML
November 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"His debut solo album, The Deepest Dark, was released in November 2009 and features 11 songs all written by Pittman, except for The Circle which was co-written with Tommy Victor and Adam Lambert.",0,20,== Career == | ==== The Deepest Dark ====,25400660,2009-11-01,2009-11-30,ML
October 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"1 week later, it reached the No. 1 spot on the most selling albums (Acoustic genre) on CDBaby.com and was No. 9 in the Top 10 Most Selling Albums on CDBaby for October 2010",3,20,== Career == | ==== The Deepest Dark ====,25400660,2010-10-01,2010-10-31,ML
of 2011,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He recorded the album in the summer of 2011 and Noah Shain produced it.,1,22,"== Career == | ==== Pain, Love & Destiny ====",25400660,2011-01-01,2011-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,The album was also available at the Official Merchandise Booths of Madonna's 2012 MDNA Tour.,4,22,"== Career == | ==== Pain, Love & Destiny ====",25400660,2012-01-01,2012-12-31,ML
"February 10 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Pittman was nominated in 4 categories at Artists in Music Awards and by popular demand he was also invited to perform at the ceremony on February 10, 2012.",0,23,"== Career == | ==== Pain, Love & Destiny ====",25400660,2012-02-10,2012-02-10,ML
"June 29 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He is also the recipient of a ""Career Achievement Award – Guitarist"" for the Hollywood F.A.M.E. Awards!On June 29, 2012, he was invited to ZDF's Morgenmagazin morning TV show where he performed a solo acoustic version of the song ""Lost"" from his album ""Pain, Love & Destiny"".",2,23,"== Career == | ==== Pain, Love & Destiny ====",25400660,2012-06-29,2012-06-29,ML
"July 1 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Pittman started working on new material on July 1, 2012, in Copenhagen, with Danish producer Flemming Rasmussen (the producer behind Metallica's old albums).",0,25,== Career == | ==== The Power of Three ====,25400660,2012-07-01,2012-07-01,ML
"November 19 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The Power of Three, Part 1"" (released on November 19, 2012) and went back to Copenhagen in February 2013, with bandmates Kane Ritchotte and Max Whipple to record more songs with Rasmussen also producing it.",2,25,== Career == | ==== The Power of Three ====,25400660,2012-11-19,2012-11-19,ML
February 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The Power of Three, Part 1"" (released on November 19, 2012) and went back to Copenhagen in February 2013, with bandmates Kane Ritchotte and Max Whipple to record more songs with Rasmussen also producing it.",2,25,== Career == | ==== The Power of Three ====,25400660,2013-02-01,2013-02-28,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"After playing the album to Metal Blade's CEO Brian Slagel, he got signed to the label to release ""The Power of Three"" in 2014.""A Dark Horse"", the first single from The Power of Three was released on October 14, 2013, by Metal Blade Records and marks Pittman's return to his metal roots.",0,26,== Career == | ==== The Power of Three ====,25400660,2014-01-01,2014-12-31,ML
"October 14 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"After playing the album to Metal Blade's CEO Brian Slagel, he got signed to the label to release ""The Power of Three"" in 2014.""A Dark Horse"", the first single from The Power of Three was released on October 14, 2013, by Metal Blade Records and marks Pittman's return to his metal roots.",0,26,== Career == | ==== The Power of Three ====,25400660,2013-10-14,2013-10-14,ML
"November 25 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"It was released on November 25, 2013.",2,26,== Career == | ==== The Power of Three ====,25400660,2013-11-25,2013-11-25,ML
"January 21 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The album was released on January 21, 2014 and has received many raving reviews.",4,26,== Career == | ==== The Power of Three ====,25400660,2014-01-21,2014-01-21,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Music blog ""The Global Onslaught"" has described it as ""2014's sleeping giant in the echelons of Hard Rock and Metal"".",5,26,== Career == | ==== The Power of Three ====,25400660,2014-01-01,2014-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"On 2016's Inverted Grasp of Balance, Pittman joined drummer Richard Christy and bassist Billy Sheehan.",0,28,== Career == | ==== Inverted Grasp of Balance ====,25400660,2016-01-01,2016-12-31,ML
August 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Pittman released Between the Space on Metal Blade in August 2018 and undertook a tour with Sebastian Bach of Skid Row in the USA.,0,30,== Career == | ==== Between The Space ====,25400660,2018-08-01,2018-08-31,ML
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Most recently, he donated the guitar that he played at the 2012 Super Bowl Halftime Performance to the 2012 Dream Foundation and helped raise $10,000.",0,35,== Charity ==,25400660,2012-01-01,2012-12-31,ML
November 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2012 he played with the Amadeus Youth Orchestra in Colombia, supported by the Amadeus Foundation which helps creating music schools in Medellin.",0,36,== Charity ==,25400660,2012-11-01,2012-11-30,ML
May 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In May 2013 Monte performed a benefit for the Little Kids Rock foundation to help bring music education to Los Angeles area schools.,0,37,== Charity ==,25400660,2013-05-01,2013-05-31,ML
December 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In December 2016,1,37,== Charity ==,25400660,2016-12-01,2016-12-31,ML
"May 11 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On May 11, 2019, Monte participated in the From Classical To Rock benefit for the Peninsula Education Foundation benefit with Yutong, Marten Andersson, Chas West and more.",3,37,== Charity ==,25400660,2019-05-11,2019-05-11,ML
June 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In June 2019 Monte Pittman provided a free workshop to benefit Alice Cooper's Rock Teen Center.,4,37,== Charity ==,25400660,2019-06-01,2019-06-30,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,In 2015 he signed with ESP guitars,2,40,== Equipment == | === Guitars ===,25400660,2015-01-01,2015-12-31,ML
December 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2011, Jarrell Guitars announced that they are launching a new line, the Monte Pittman Signature Guitar and it will be presented at the 2012 NAMM.",0,42,== Equipment == | ==== Jarrell MPS Signature Guitar ====,25400660,2011-12-01,2011-12-31,ML
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In December 2011, Jarrell Guitars announced that they are launching a new line, the Monte Pittman Signature Guitar and it will be presented at the 2012 NAMM.",0,42,== Equipment == | ==== Jarrell MPS Signature Guitar ====,25400660,2012-01-01,2012-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Between the Space (2018),0,49,== Discography == | === Solo ===,25400660,2018-01-01,2018-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Better or Worse (2018),0,50,== Discography == | === Solo ===,25400660,2018-01-01,2018-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,Inverted Grasp of Balance (2016),0,51,== Discography == | === Solo ===,25400660,2016-01-01,2016-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,The Power of Three (2014),0,52,== Discography == | === Solo ===,25400660,2014-01-01,2014-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,Before The Mourning Son – single (2013),0,53,== Discography == | === Solo ===,25400660,2013-01-01,2013-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,A Dark Horse – single (2013),0,54,== Discography == | === Solo ===,25400660,2013-01-01,2013-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"M.P.3: The Power of Three, Part 1 (2012)",0,55,== Discography == | === Solo ===,25400660,2012-01-01,2012-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Pain, Love, & Destiny (2011)",0,56,== Discography == | === Solo ===,25400660,2011-01-01,2011-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,The Deepest Dark (with bonus tracks) (2010),0,57,== Discography == | === Solo ===,25400660,2010-01-01,2010-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,The Deepest Dark (2009),0,58,== Discography == | === Solo ===,25400660,2009-01-01,2009-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Drowned World Tour (2001),0,60,== Discography == | === With Madonna ===,25400660,2001-01-01,2001-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,American Life (2003),0,61,== Discography == | === With Madonna ===,25400660,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Re-Invention Tour (2004),0,62,== Discography == | === With Madonna ===,25400660,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Confessions on a Dance Floor (2005),0,63,== Discography == | === With Madonna ===,25400660,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,I'm Going to Tell You a Secret (2006),0,64,== Discography == | === With Madonna ===,25400660,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Confessions Tour (2007),0,65,== Discography == | === With Madonna ===,25400660,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Hey You (single) (2007),0,66,== Discography == | === With Madonna ===,25400660,2007-01-01,2007-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,Hard Candy (2008),0,67,== Discography == | === With Madonna ===,25400660,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,It's So Cool (2009) (Celebration bonus track),0,68,== Discography == | === With Madonna ===,25400660,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Sticky & Sweet Tour (2010),0,69,== Discography == | === With Madonna ===,25400660,2010-01-01,2010-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,MDNA Tour (2012),0,70,== Discography == | === With Madonna ===,25400660,2012-01-01,2012-12-31,ML
2015–2016,CD,YEAR_REGEX_1,TIME,time_reference,Rebel Heart Tour (2015–2016),0,71,== Discography == | === With Madonna ===,25400660,2015-01-01,2016-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,100% Live (2002),0,73,== Discography == | === With Prong ===,25400660,2002-01-01,2002-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Scorpio Rising (2003),0,74,== Discography == | === With Prong ===,25400660,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,The Vault (2005),0,75,== Discography == | === With Prong ===,25400660,2005-01-01,2005-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Power of the Damager (2007),0,76,== Discography == | === With Prong ===,25400660,2007-01-01,2007-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Power of the Damn Mixxxer (2009),0,77,== Discography == | === With Prong ===,25400660,2009-01-01,2009-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Condition (1996),0,79,== Discography == | === With Myra Mains ===,25400660,1996-01-01,1996-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Buried (1999),0,80,== Discography == | === With Myra Mains ===,25400660,1999-01-01,1999-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Two Blocks Down from the Seventh Sign (cassette EP) (1994),0,81,== Discography == | === With Myra Mains ===,25400660,1994-01-01,1994-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"MYRA MAINS (Eden's Way, Rape the Whirlwind, Truth, Death Is But a Bag of Chips) (self-titled cassette EP) (1992)",0,82,== Discography == | === With Myra Mains ===,25400660,1992-01-01,1992-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Melanie C – Reason (2003),0,84,== Discography == | === With other artists ===,25400660,2003-01-01,2003-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,Sophie Ellis-Bextor – Shoot from the Hip (2003),0,85,== Discography == | === With other artists ===,25400660,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Adam Lambert – Take One (2005),0,86,== Discography == | === With other artists ===,25400660,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,Run Run Run – Endless Winter (2006),0,87,== Discography == | === With other artists ===,25400660,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Run Run Run – Good Company EP (2007),0,88,== Discography == | === With other artists ===,25400660,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Jes – Disconnect (2007),0,89,== Discography == | === With other artists ===,25400660,2007-01-01,2007-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,Nicki Richards – Nicki (2008),0,90,== Discography == | === With other artists ===,25400660,2008-01-01,2008-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,In Extremo – Sängerkrieg (2008),0,91,== Discography == | === With other artists ===,25400660,2008-01-01,2008-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Adam Lambert – Adam Lambert Acoustic Live (2010),0,92,== Discography == | === With other artists ===,25400660,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Adam Lambert – Glam Nation Live (2011),0,93,== Discography == | === With other artists ===,25400660,2011-01-01,2011-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Adam Lambert – Beg for Mercy (2011),0,94,== Discography == | === With other artists ===,25400660,2011-01-01,2011-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,Body Count – Bloodlust (2017),0,95,== Discography == | === With other artists ===,25400660,2017-01-01,2017-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Drowned World Tour (2001) with Madonna,0,97,== Tours and special events ==,25400660,2001-01-01,2001-12-31,ML
2002–2003,CD,YEAR_REGEX_1,TIME,time_reference,Prong Live (2002–2003) with Prong,0,98,== Tours and special events ==,25400660,2002-01-01,2003-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,MTV Video Music Awards (2003) with Madonna,0,99,== Tours and special events ==,25400660,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Re-Invention World Tour (2004) with Madonna,0,100,== Tours and special events ==,25400660,2004-01-01,2004-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,Tsunami Aid (2004) with Madonna,0,101,== Tours and special events ==,25400660,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,Live 8 (2005) with Madonna,0,102,== Tours and special events ==,25400660,2005-01-01,2005-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,MTV Europe Music Awards (2005) with Madonna,0,103,== Tours and special events ==,25400660,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,Grammy Awards (2006) with Madonna,0,104,== Tours and special events ==,25400660,2006-01-01,2006-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,Confessions Tour (2006) with Madonna,0,105,== Tours and special events ==,25400660,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Live Earth (2007) with Madonna,0,106,== Tours and special events ==,25400660,2007-01-01,2007-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Slicing Across America & Europe (2007) with Prong,0,107,== Tours and special events ==,25400660,2007-01-01,2007-12-31,ML
2008–2009,CD,YEAR_REGEX_1,TIME,time_reference,Sticky & Sweet Tour (2008–2009) with Madonna,0,108,== Tours and special events ==,25400660,2008-01-01,2009-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,American Music Awards (2009) with Adam Lambert,0,109,== Tours and special events ==,25400660,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Hope for Haiti Now (2010) with Madonna,0,110,== Tours and special events ==,25400660,2010-01-01,2010-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,GLAAD Media Award (2010) with Adam Lambert,0,111,== Tours and special events ==,25400660,2010-01-01,2010-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Glam Nation Tour (2010) with Adam Lambert,0,112,== Tours and special events ==,25400660,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Artists in Music Awards (2011) solo,0,113,== Tours and special events ==,25400660,2011-01-01,2011-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,MDNA Tour (2012) with Madonna,0,114,== Tours and special events ==,25400660,2012-01-01,2012-12-31,ML
2015–2016,CD,YEAR_REGEX_1,TIME,time_reference,Rebel Heart Tour (2015–2016) with Madonna,0,116,== Tours and special events ==,25400660,2015-01-01,2016-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Monte Pittman Solo Tour (2018) with Sebastian Bach,0,117,== Tours and special events ==,25400660,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,Monte Pittman Solo Tour (2019) with Tony MacAlpine,0,118,== Tours and special events ==,25400660,2019-01-01,2019-12-31,ML
2019–2020,CD,YEAR_REGEX_1,TIME,time_reference,Madame X Tour (2019–2020) with Madonna,0,119,== Tours and special events ==,25400660,2019-01-01,2020-12-31,ML
"November 15 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Pittman was honored by the Hollywood F.A.M.E. Awards with the ""Career Achievement Award – Guitarist"" on November 15, 2012",0,124,== Awards == | === Hollywood F.A.M.E. Awards ===,25400660,2012-11-15,2012-11-15,ML
September 2015 and March 2016,NNP CD CC NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,"Between September 2015 and March 2016, Pittman toured with Madonna on her Rebel Heart tour.",0,10,== Career == | === Madonna ===,25400660,2015-09-01,2016-03-31,LLM
their 2002,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,He played guitar on their 2002 tour that spawned the live album 100% Live.,1,12,== Career == | === Prong ===,25400660,2002-01-01,2002-12-31,LLM
A month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"A month after Pittman started giving guitar lessons to Madonna, he was invited to join her on stage at the Late Show with David Letterman to promote her album Music.",4,6,== Career == | === Madonna ===,25400660,,,ML
the end of 2012,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,"In 2012, he played at the Super Bowl XLVI halftime show where he debuted his new signature Jarrell MPS GuitarPittman started his 5th world tour with the Queen of Pop, the MDNA Tour, on May 31, 2012, in Tel Aviv, Israel and stops in Europe, North & South America till the end of 2012.",1,9,== Career == | === Madonna ===,25400660,,,ML
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,Lambert and the band appeared on several TV shows as well as at the Gridlock New Year's Eve 2010 festival.,2,15,== Career == | === Other Artists ===,25400660,,,ML
Weekly,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Canada's Rock Star Weekly reviewed that ""Pittman has a rock-god presence of his own, arising from his well-honed, skilled riffs that come from a connection of love and devotion to his instrument over a long and distinguished musical career"" Pittman also appears on the 'Beg for Mercy' album, the material of which was recorded before Lambert went on American Idol and is co-written by Pittman and Lambert.",3,15,== Career == | === Other Artists ===,25400660,,,ML
Almost a year,RB DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Almost a year after its digital release, due to popular demand, ""The Deepest Dark"" was re-released in hard copy CD, with 5 additional bonus tracks.",2,20,== Career == | ==== The Deepest Dark ====,25400660,,,ML
1 week,CD NN,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"1 week later, it reached the No. 1 spot on the most selling albums (Acoustic genre) on CDBaby.com and was No. 9 in the Top 10 Most Selling Albums on CDBaby for October 2010",3,20,== Career == | ==== The Deepest Dark ====,25400660,,,ML
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,He recorded the album in the summer of 2011 and Noah Shain produced it.,1,22,"== Career == | ==== Pain, Love & Destiny ====",25400660,,,ML
"October 3 , 2011The","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"It was released on October 3, 2011The album made it to No. 1 Rock Album, No. 1 Pop Album, and the Top 10 albums chart in its debut week.",3,22,"== Career == | ==== Pain, Love & Destiny ====",25400660,,,ML
morning,NN,DAY_TIME_REGEX,TIME,time_reference,"He is also the recipient of a ""Career Achievement Award – Guitarist"" for the Hollywood F.A.M.E. Awards!On June 29, 2012, he was invited to ZDF's Morgenmagazin morning TV show where he performed a solo acoustic version of the song ""Lost"" from his album ""Pain, Love & Destiny"".",2,23,"== Career == | ==== Pain, Love & Destiny ====",25400660,,,ML
recently,RB,TIMELINE_REGEX,TIME,time_reference,"Most recently, he donated the guitar that he played at the 2012 Super Bowl Halftime Performance to the 2012 Dream Foundation and helped raise $10,000.",0,35,== Charity ==,25400660,,,ML
Endless Winter,NNP NNP,PREFIX_REGEX_2 SEASON_REGEX,MODIFIER TIME,time_reference,Run Run Run – Endless Winter (2006),0,87,== Discography == | === With other artists ===,25400660,,,ML
Now,RB,TIMELINE_REGEX,TIME,time_reference,Hope for Haiti Now (2010) with Madonna,0,110,== Tours and special events ==,25400660,,,ML
