time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
4 May 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Gabriela Maria Moyseowicz (born 4 May 1944 in Lwów) is a Polish composer and pianist.,0,0,,18390507,1944-05-04,1944-05-04,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,“The Piano Sonata No. 1” (1960).,1,3,== Biography ==,18390507,1960-01-01,1960-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Also, the atonal chamber work “Media Vita” (1961) was met with a warm reaction by both the public and musical critics.",2,3,== Biography ==,18390507,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"From 1962 Moyseowicz attended composition classes at the Academy of Music in Kraków and the State Conservatory in Katowice, and graduated from the latter in 1967.",0,4,== Biography ==,18390507,1962-01-01,1962-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"From 1962 Moyseowicz attended composition classes at the Academy of Music in Kraków and the State Conservatory in Katowice, and graduated from the latter in 1967.",0,4,== Biography ==,18390507,1967-01-01,1967-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"In 1974 Moyseowicz moved to West Berlin, where she worked for thirty years as an organist and choir director at a Catholic church.",0,5,== Biography ==,18390507,1974-01-01,1974-12-31,ML
23 May 1961,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"„Młode talenty” by  Marian Wallek-Walewski, ”Gazeta Krakowska” daily, 23 May 1961",0,11,== References ==,18390507,1961-05-23,1961-05-23,ML
6 Feb. 2000,CD NNP CD,DIGIT_REGEX_1 MONTH_ABBR_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"“AWANS poloneza”, “WPROST”weekly, 6 Feb. 2000, p. 95",0,12,== References ==,18390507,2000-02-06,2000-02-06,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"“Komponistinnen aus 500 Jahren” by Eva Weissweiler, Fischer Taschenbucher, 1981, ISBN 3-596-23714-9",0,14,== References ==,18390507,1981-01-01,1981-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"“Wer sein Klavier nicht tritt…” von Bettina Brand, “Neue Berlinische Musikzeitung”, Berlin 1988, Heft 3",0,16,== References ==,18390507,1988-01-01,1988-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"„Portret Gabrieli Moyseowicz” by Radosław Rzepkowski, „Muzyka 21” monthly, No.8, 2004",0,17,== References ==,18390507,2004-01-01,2004-12-31,ML
of the second half of the 20th century,IN DT JJ NN IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 ORDINAL_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,From her teens she searched for her own way and managed to develop an original style that has nothing to do with any “modern” or “fashionable” ideas of the second half of the 20th century.,2,7,== Appraisal ==,18390507,1950-07-01,1999-12-31,LLM
thirty years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 1974 Moyseowicz moved to West Berlin, where she worked for thirty years as an organist and choir director at a Catholic church.",0,5,== Biography ==,18390507,,,ML
1983/4,CD,YEAR_REGEX_1,TIME,time_reference,"“NEULAND, Ansätze zur Musik der Gegenwart”, Bd. 4 (1983/4), Martella Gutiérrez-Denhoff, Inspiration als Quelle des Komponierens, Ein Porträt der Komponistin Gabriela Moyseowicz S. 107–110: Werkverzeichnis Gabriela Moyseowicz, S.110",0,13,== References ==,18390507,,,ML
