time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
28 February 1987,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Mica Levi (; b. 28 February 1987), also known by their stage name Micachu, is an English singer, songwriter, composer and producer.",0,0,,18874162,1987-02-28,1987-02-28,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"They are classically trained and since 2008 have released experimental pop music with their band Good Sad Happy Bad (formerly Micachu and the Shapes), including their critically praised debut album Jewellery in 2009.",1,0,,18874162,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"They are classically trained and since 2008 have released experimental pop music with their band Good Sad Happy Bad (formerly Micachu and the Shapes), including their critically praised debut album Jewellery in 2009.",1,0,,18874162,2009-01-01,2009-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, Levi branched out into film composing, creating the score for the Jonathan Glazer film Under the Skin.",0,1,,18874162,2014-01-01,2014-12-31,ML
April 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"While a student at Guildhall, Levi was commissioned to write an orchestral piece for the London Philharmonic Orchestra which was performed at the Royal Festival Hall in April 2008.",0,6,== Music ==,18874162,2008-04-01,2008-04-30,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Levi was an Artist-in-Residence at the Southbank Centre in London in 2010.,0,7,== Music ==,18874162,2010-01-01,2010-12-31,ML
August 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Levi co-wrote and produced Tirzah's I'm Not Dancing EP, which was released by Greco-Roman Records in August 2013, to critical acclaim.",1,7,== Music ==,18874162,2013-08-01,2013-08-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,Levi contributed to the soundtrack for Phil Collins' Ceremony at Manchester International Festival 2017.,2,7,== Music ==,18874162,2017-01-01,2017-12-31,ML
early 2009,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Advance copies of the record reached the press in early 2009, and generated positive feedback.",1,10,== Music == | === Micachu and the Shapes/Good Sad Happy Bad ===,18874162,2009-01-01,2009-12-31,ML
9 March 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"In the wake of this growing buzz, Micachu and the Shapes were signed to Rough Trade, which released Jewellery on 9 March 2009.",2,10,== Music == | === Micachu and the Shapes/Good Sad Happy Bad ===,18874162,2009-03-09,2009-03-09,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, the band received a grant from the PRS for Music Foundation.",4,10,== Music == | === Micachu and the Shapes/Good Sad Happy Bad ===,18874162,2009-01-01,2009-12-31,ML
July 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"They also performed on the main stage of the Siren Music Festival at Coney Island in Brooklyn, in July 2009.",7,10,== Music == | === Micachu and the Shapes/Good Sad Happy Bad ===,18874162,2009-07-01,2009-07-31,ML
of 2009,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Touring continued throughout Europe and North America in the summer and fall of 2009.,8,10,== Music == | === Micachu and the Shapes/Good Sad Happy Bad ===,18874162,2009-01-01,2009-12-31,ML
early 2010,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 2010, Micachu and the Shapes supported Spoon on tour throughout North America.",9,10,== Music == | === Micachu and the Shapes/Good Sad Happy Bad ===,18874162,2010-01-01,2010-12-31,ML
