time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2006,CD,YEAR_REGEX_1,TIME,time_reference,"He adopted the name ""Le Castle Vania"" with the release of his remix for Snowden's song ""Black Eyes"" in 2006.",1,2,== Background ==,28619881,2006-01-01,2006-12-31,ML
2007 to 2012,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2007 to 2012, Le Castle Vania hosted the ""Fuck Yesss"" indie electronica dance parties at venues such as The Drunken Unicorn and Masquerade in Atlanta.",2,2,== Background ==,28619881,2007-01-01,2012-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, URB Magazine included Le Castle Vania in their list of ""Next 100"" artists to watch.",8,2,== Background ==,28619881,2008-01-01,2008-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, Eiland contributed to the soundtrack of the film John Wick with 4 original songs.",9,2,== Background ==,28619881,2014-01-01,2014-12-31,ML
"October 21 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On October 21, 2015, Eiland contributed three new songs to the video game Payday 2 as a part of the game's yearly anniversary event, Crimefest, and later contributed two more songs in October 2018 as part of that year's Crimefest, dubbed ""Breaking News.""",0,3,== Background ==,28619881,2015-10-21,2015-10-21,ML
October 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"On October 21, 2015, Eiland contributed three new songs to the video game Payday 2 as a part of the game's yearly anniversary event, Crimefest, and later contributed two more songs in October 2018 as part of that year's Crimefest, dubbed ""Breaking News.""",0,3,== Background ==,28619881,2018-10-01,2018-10-31,ML
of that year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"On October 21, 2015, Eiland contributed three new songs to the video game Payday 2 as a part of the game's yearly anniversary event, Crimefest, and later contributed two more songs in October 2018 as part of that year's Crimefest, dubbed ""Breaking News.""",0,3,== Background ==,28619881,,,ML
Spring,NN,SEASON_REGEX,TIME,time_reference,"""The Virgins – Rich Girls (Le Castle Vania's Spring Break",0,11,== Discography - Le Castle Vania ==,28619881,,,ML
120 Days,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"""120 Days - Come Out (Le Castle Vania Remixes)""",0,22,== Discography - Le Castle Vania ==,28619881,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,"""DJ Falcon + Thomas Bangalter - Together (Le Castle Vania + Computer Club's Summer Bootleg Mix)""",0,34,== Discography - Le Castle Vania ==,28619881,,,ML
