time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
31 December 1984,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Catherine Elisabeth Britt (born 31 December 1984) is an Australian country music artist who has had success in both her native Australia and in the United States.,0,0,,7611435,1984-12-31,1984-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"She started her career in Newcastle in 1999, she moved to Nashville from 2002 to 2008 and then returned to Australia.",1,0,,7611435,1999-01-01,1999-12-31,ML
2002 to 2008,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She started her career in Newcastle in 1999, she moved to Nashville from 2002 to 2008 and then returned to Australia.",1,0,,7611435,2002-01-01,2008-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Britt has had three singles in top 40 on the US Billboard Hot Country Songs charts with ""The Upside of Being Down"", her highest, peaking at No. 36 in 2004.",2,0,,7611435,2004-01-01,2004-12-31,ML
16 January 2006,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Britt has released seven studio albums in Australia, where all seven have appeared on the ARIA Albums Chart, Too Far Gone (16 January 2006), Little Wildflower (14 January 2008), Catherine Britt (28 May 2010) and Always Never Enough (10 August 2012).",3,0,,7611435,2006-01-16,2006-01-16,ML
14 January 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Britt has released seven studio albums in Australia, where all seven have appeared on the ARIA Albums Chart, Too Far Gone (16 January 2006), Little Wildflower (14 January 2008), Catherine Britt (28 May 2010) and Always Never Enough (10 August 2012).",3,0,,7611435,2008-01-14,2008-01-14,ML
28 May 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Britt has released seven studio albums in Australia, where all seven have appeared on the ARIA Albums Chart, Too Far Gone (16 January 2006), Little Wildflower (14 January 2008), Catherine Britt (28 May 2010) and Always Never Enough (10 August 2012).",3,0,,7611435,2010-05-28,2010-05-28,ML
10 August 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Britt has released seven studio albums in Australia, where all seven have appeared on the ARIA Albums Chart, Too Far Gone (16 January 2006), Little Wildflower (14 January 2008), Catherine Britt (28 May 2010) and Always Never Enough (10 August 2012).",3,0,,7611435,2012-08-10,2012-08-10,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"At the Country Music Awards of Australia Britt has won four Golden Guitar trophies, Female Artist of the Year for ""What I Did Last Night"" (2009), ""Charlestown Road"" (2013) and ""Boneshaker"" (2016), and Single of the Year for ""Sweet Emmylou"" (2011).",5,0,,7611435,2009-01-01,2009-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"At the Country Music Awards of Australia Britt has won four Golden Guitar trophies, Female Artist of the Year for ""What I Did Last Night"" (2009), ""Charlestown Road"" (2013) and ""Boneshaker"" (2016), and Single of the Year for ""Sweet Emmylou"" (2011).",5,0,,7611435,2013-01-01,2013-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"At the Country Music Awards of Australia Britt has won four Golden Guitar trophies, Female Artist of the Year for ""What I Did Last Night"" (2009), ""Charlestown Road"" (2013) and ""Boneshaker"" (2016), and Single of the Year for ""Sweet Emmylou"" (2011).",5,0,,7611435,2016-01-01,2016-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"At the Country Music Awards of Australia Britt has won four Golden Guitar trophies, Female Artist of the Year for ""What I Did Last Night"" (2009), ""Charlestown Road"" (2013) and ""Boneshaker"" (2016), and Single of the Year for ""Sweet Emmylou"" (2011).",5,0,,7611435,2011-01-01,2011-12-31,ML
October 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Britt married her then-partner, James Beverley, in October 2013; the couple have two children.",6,0,,7611435,2013-10-01,2013-10-31,ML
early 2015,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Britt was diagnosed with breast cancer in early 2015; she underwent surgery and chemotherapy.,7,0,,7611435,2015-01-01,2015-12-31,ML
31 December 1984,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Catherine Elisabeth Britt was born on 31 December 1984 in Newcastle.,0,2,== Biography ==,7611435,1984-12-31,1984-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999 Britt independently released her debut four-track extended play, In the Pines, which was produced by Chambers – she was aged 14.",12,2,== Biography ==,7611435,1999-01-01,1999-12-31,ML
16 May 2001,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"""Britt issued her first studio album, Dusty Smiles and Heartbreak Cures, on 16 May 2001, also independently and produced by Bill Chambers.",15,2,== Biography ==,7611435,2001-05-16,2001-05-16,ML
11 March 2002,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,She then signed to ABC Music/ABC Country to re-release the album on 11 March 2002.,17,2,== Biography ==,7611435,2002-03-11,2002-03-11,ML
of 2002,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,At the ARIA Music Awards of 2002 Britt received her first nomination for Country Album of the Year.,20,2,== Biography ==,7611435,2002-01-01,2002-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Late in 2002 Britt, for three weeks, supported the Australian leg of a tour by Chris Isaak.",21,2,== Biography ==,7611435,2002-01-01,2002-12-31,ML
January 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Britt attended the Country Music Awards of Australia, held in Tamworth, in January 2003 and told Debbie Kruger of Australasian Performing Right Association (APRA) of her writing process for the album, ""The way I write songs is a bit strange ...",23,2,== Biography ==,7611435,2003-01-01,2003-01-31,ML
5 March 2003,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Brendan Hutchens of TV series, George Negus Tonight, interviewed Britt for ""Episode 5"", broadcast on 5 March 2003.",30,2,== Biography ==,7611435,2003-03-05,2003-03-05,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, she moved to Nashville, Tennessee, and was soon signed to RCA Nashville for international releases.",32,2,== Biography ==,7611435,2004-01-01,2004-12-31,ML
July 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In July 2005 Britt and John released a country music duet, ""Where We Both Say Goodbye"", which was co-written by Britt with Jerry Salley.",34,2,== Biography ==,7611435,2005-07-01,2005-07-31,ML
16 January 2006,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Britt's second album, Too Far Gone, was released in Australia on 16 January 2006.",36,2,== Biography ==,7611435,2006-01-16,2006-01-16,ML
of 2006,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"[album].""At the ARIA Music Awards of 2006 Britt, with Too Far Gone, received her second nomination for Country Album of the Year.",43,2,== Biography ==,7611435,2006-01-01,2006-12-31,ML
14 January 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"It was released on 14 January 2008 in Australia, which reached No. 6 on the ARIA Country Albums chart; it provided Britt with her third ARIA Award nomination in Best Country Album in 2008.",46,2,== Biography ==,7611435,2008-01-14,2008-01-14,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"It was released on 14 January 2008 in Australia, which reached No. 6 on the ARIA Country Albums chart; it provided Britt with her third ARIA Award nomination in Best Country Album in 2008.",46,2,== Biography ==,7611435,2008-01-01,2008-12-31,ML
May 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,", appeared in May 2007 and peaked at No. 39 on the US Hot Country Songs chart.",48,2,== Biography ==,7611435,2007-05-01,2007-05-31,ML
March 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"When Brooks & Dunn toured Australia, during March 2008, they were supported by Britt.",49,2,== Biography ==,7611435,2008-03-01,2008-03-31,ML
April 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,By April 2008 Britt was dropped from RCA's roster without releasing any albums in the US market.,50,2,== Biography ==,7611435,2008-04-01,2008-04-30,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Britt returned to live in Newcastle by 2009.,51,2,== Biography ==,7611435,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"The album, which reached No. 5 on the ARIA Country Albums chart, was also nominated for Best Country Album in 2010 at the ARIA Awards ceremony.",58,2,== Biography ==,7611435,2010-01-01,2010-12-31,ML
10 August 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Britt's fifth studio album, Always Never Enough, was released on 10 August 2012, which peaked at No. 44 on the ARIA Albums Chart and No. 3 on its Country Albums Chart.",59,2,== Biography ==,7611435,2012-08-10,2012-08-10,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,Also in 2012 Britt received her fifth nomination for Best Country Album at the ARIA Awards ceremony.,62,2,== Biography ==,7611435,2012-01-01,2012-12-31,ML
November 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2012 Britt, Chambers and Tim Rogers (of You Am I) formed a group, The Hillbilly Killers, as a side project to perform ""[s]ad songs, high and lonesome songs, songs with an ache and a hurt undeniable, timeless even.",63,2,== Biography ==,7611435,2012-11-01,2012-11-30,ML
January 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Their official debut gig was at the Tamworth Country Music Festival in January 2013.,68,2,== Biography ==,7611435,2013-01-01,2013-01-31,ML
24 April 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Natalie Salvo of The AU Review caught their performance at The Basement in Sydney on 24 April 2013, Britt Chambers and Rogers each had a brief solo set before the trio were joined by two more musicians, Gillard on double bass and backing vocals, and Paul Novosel on drums.",70,2,== Biography ==,7611435,2013-04-24,2013-04-24,ML
18 November 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 18 November 2013 Britt issued her first compilation album, The Hillbilly Pickin' Ramblin' Girl",73,2,== Biography ==,7611435,2013-11-18,2013-11-18,ML
October 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Britt married long-term partner, James Beverley, in October 2013.",0,4,== Biography == | === Personal life ===,7611435,2013-10-01,2013-10-31,ML
May 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,In May 2015 Britt was diagnosed with breast cancer.,2,4,== Biography == | === Personal life ===,7611435,2015-05-01,2015-05-31,ML
September 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,By September 2019 Britt and Beverley had two children.,5,4,== Biography == | === Personal life ===,7611435,2019-09-01,2019-09-30,ML
January 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2016 she won her fourth Golden Guitar at the Country Music Awards of Australia, for Female Artist of the Year (""Boneshaker"").",6,4,== Biography == | === Personal life ===,7611435,2016-01-01,2016-01-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,These awards have been presented by the ARIA since 1987.,0,16,== Awards and nominations == | === ARIA Music Awards ===,7611435,1987-01-01,1987-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,The Country Music Awards of Australia were established in 1973 and have been staged by the Country Music Association of Australia (CMAA) since 1992).,0,18,== Awards and nominations == | === CMAA Country Music Awards of Australia ===,7611435,1973-01-01,1973-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,The Country Music Awards of Australia were established in 1973 and have been staged by the Country Music Association of Australia (CMAA) since 1992).,0,18,== Awards and nominations == | === CMAA Country Music Awards of Australia ===,7611435,1992-01-01,1992-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Catherine Britt has won four Golden Guitar trophies, Female Artist of the Year in 2009, 2013 and 2016, and Single of the Year in 2011.",1,18,== Awards and nominations == | === CMAA Country Music Awards of Australia ===,7611435,2011-01-01,2011-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,It commenced in 2009.,1,21,== Awards and nominations == | === Vanda & Young Global Songwriting Competition ===,7611435,2009-01-01,2009-12-31,ML
May to October 2007,NNP TO NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,From May to October 2007 Britt was an opening act for a co-headlining tour of the US by Alan Jackson with Brooks & Dunn.,44,2,== Biography ==,7611435,2007-05-01,2007-10-31,LLM
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"At the Country Music Awards of Australia Britt has won four Golden Guitar trophies, Female Artist of the Year for ""What I Did Last Night"" (2009), ""Charlestown Road"" (2013) and ""Boneshaker"" (2016), and Single of the Year for ""Sweet Emmylou"" (2011).",5,0,,7611435,,,ML
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In the following year her parents took her to meet Australian country musician, Bill Chambers, who invited Britt on stage to duet on ""T. B. Blues"", a cover version of Jimmie Rodgers' original.",10,2,== Biography ==,7611435,,,ML
A week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,A week later Britt sang solo at a Merle Haggard tribute concert in Sydney presented by Chambers.,11,2,== Biography ==,7611435,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,"In May Elton John, who was touring Australia, heard her album; he met Britt and recommended her to industry contacts in the United States.",18,2,== Biography ==,7611435,,,ML
July,NNP,MONTH_REGEX,TIME,time_reference,"Dusty Smiles and Heartbreak Cures appeared on the ARIA Country Chart in July that year, peaking at No. 18.",19,2,== Biography ==,7611435,,,ML
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,At the ARIA Music Awards of 2002 Britt received her first nomination for Country Album of the Year.,20,2,== Biography ==,7611435,,,ML
three weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Late in 2002 Britt, for three weeks, supported the Australian leg of a tour by Chris Isaak.",21,2,== Biography ==,7611435,,,ML
