time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
14 November 1980,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Pedro Capó (born 14 November 1980) is a Puerto Rican musician, singer, songwriter and actor, who is a grandson of Puerto Rican singer Bobby Capó and former Miss Puerto Rico Irma Nydia Vázquez.",0,0,,22903121,1980-11-14,1980-11-14,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he performed a duet with popular Mexican singer Thalía called ""Estoy Enamorado"" from her new album Primera Fila and another duet with the Puerto Rican singer Kany García called ""Si Tú Me Lo Pides"".",4,1,,22903121,2009-01-01,2009-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, Capó joined multiple artists such as Jennifer Lopez, Gloria Estefan, and Rita Moreno on Lin-Manuel Miranda's ""Almost Like Praying"".",0,2,,22903121,2017-01-01,2017-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, after much time in the acting industry, Capó returned to music with a single called ""Calma"".",2,2,,22903121,2018-01-01,2018-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Fuego y Amor (2007),0,4,== Discography ==,22903121,2007-01-01,2007-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,Pedro Capó (2009),0,5,== Discography ==,22903121,2009-01-01,2009-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,Aquila (2014),0,6,== Discography ==,22903121,2014-01-01,2014-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,En Letra de Otro (2017),0,7,== Discography ==,22903121,2017-01-01,2017-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,Munay (2020),0,8,== Discography ==,22903121,2020-01-01,2020-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Capó has won two ASCAP Awards, for ""Fiebre de Amor"" (2013) and ""La Mordidita"" (2016).",0,10,== Awards ==,22903121,2013-01-01,2013-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Capó has won two ASCAP Awards, for ""Fiebre de Amor"" (2013) and ""La Mordidita"" (2016).",0,10,== Awards ==,22903121,2016-01-01,2016-12-31,ML
of August 2019,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"After Farruko joined him for the remix, the music video became a huge success with more than 1.5 billion views on YouTube as of August 2019.",3,2,,22903121,2019-08-01,2019-08-31,LLM
