time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1 November 1969,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Suzana Jovanović (Serbian Cyrillic: Сузана Јовановић; born 1 November 1969) is a Serbian pop-folk singer.,0,0,,17322065,1969-11-01,1969-11-01,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Jovanović started singing in 1994 when she released her first album Poslaću ti ljubav (I'll Send You Love) for Juvekomerc.,1,0,,17322065,1994-01-01,1994-12-31,ML
the end of the 1990s,DT NN IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"However her first hits such as ""Plakala bih i bez suza"", ""Džabe care"", ""Didarla"" and ""Sokole"" were released during the end of the 1990s and the beginning of the 2000s.",0,1,,17322065,,,ML
the beginning of the 2000s,DT NN IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"However her first hits such as ""Plakala bih i bez suza"", ""Džabe care"", ""Didarla"" and ""Sokole"" were released during the end of the 1990s and the beginning of the 2000s.",0,1,,17322065,,,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Nekad si mi bio nada (1993),0,4,== Discography ==,17322065,1993-01-01,1993-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Rođeni u pravo vreme (1994),0,5,== Discography ==,17322065,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,Poslaću ti ljubav (1995),0,6,== Discography ==,17322065,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Ko me jednom prevari (1996),0,7,== Discography ==,17322065,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Plakala bih i bez suza (1997),0,8,== Discography ==,17322065,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Didarla (1998),0,9,== Discography ==,17322065,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Prsten sudbine (1999),0,10,== Discography ==,17322065,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,Blago za robiju (2001),0,11,== Discography ==,17322065,2001-01-01,2001-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,Ne izlazi sunce zbog tebe (2002),0,12,== Discography ==,17322065,2002-01-01,2002-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Ludilo  (2010),0,13,== Discography ==,17322065,2010-01-01,2010-12-31,ML
