time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
"March 19 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0,1937-03-19,1937-03-19,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,0,1956-01-01,1956-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1961-01-01,1961-12-31,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1937-01-01,1937-12-31,ML
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1948-01-01,1948-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1952-01-01,1952-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1955-01-01,1955-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,4,2,1955-01-01,1955-12-31,ML
September 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,2,1956-09-01,1956-09-30,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,8,2,1958-01-01,1958-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,10,2,1961-01-01,1961-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,11,2,1964-01-01,1964-12-31,ML
April 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,4,2007-04-01,2007-04-30,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1956-01-01,1956-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1981-01-01,1981-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,2,7,1984-01-01,1984-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,7,1990-01-01,1999-12-31,ML
"December 7 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,7,2017-12-07,2017-12-07,ML
the 1995,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,8,1995-01-01,1995-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1961-01-01,1961-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,9,1972-01-01,1972-12-31,ML
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,11,2008-01-01,2008-12-31,ML
one night,CD NN,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,,4,2,,,ML
this day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,7,2,,,ML
nineteen years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,11,2,,,ML
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,12,2,,,ML
their 1973,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,0,6,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,7,,,ML
of the 1982,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,7,,,ML
recently,RB,TIMELINE_REGEX,TIME,time_reference,3,7,,,ML
a 2019,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,2,9,,,ML
