time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,0,2004-01-01,2004-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1969-01-01,1969-12-31,ML
1973 and 2013,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,0,1973-01-01,2013-12-31,ML
1979 to 1984,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,1,1979-01-01,1984-12-31,ML
1992 to 2002,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,1,1992-01-01,2002-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,8,3,1973-01-01,1973-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,10,3,1956-01-01,1956-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,11,3,1959-01-01,1959-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,12,3,1962-01-01,1962-12-31,ML
1965–66,CD,YEAR_REGEX_1,TIME,time_reference,13,3,1965-01-01,2066-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1969-01-01,1969-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1966-01-01,1966-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1971-01-01,1971-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1977-01-01,1977-12-31,ML
1979 to 1984,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,5,1979-01-01,1984-12-31,ML
1992 to 2002,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,5,1992-01-01,2002-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,7,5,2000-01-01,2000-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,9,5,1996-01-01,1996-12-31,ML
July 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,6,2005-07-01,2005-07-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1989-01-01,1989-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1981-01-01,1981-12-31,ML
