time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
3 December 1947,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Percy Jones (born 3 December 1947) is a Welsh bass guitarist known as a member of the jazz fusion ensemble Brand X, from 1974-1980, and 1992-1999.",0,0,,4593082,1947-12-03,1947-12-03,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"He released a solo album, Cape Catastrophe in 1990.",0,2,,4593082,1990-01-01,1990-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"His other designs included an envelope-controlled Voltage Controlled Filter (VCF), which can be heard on the track ""Noddy Goes to Sweden"" on Brand X's 1980 album Do They Hurt?, as well as an analog drum machine, which featured preset rhythms in various odd time signatures such as 15/16.",2,7,== Electronics work ==,4593082,1980-01-01,1980-12-31,ML
1982/83,CD,YEAR_REGEX_1,TIME,time_reference,"He played with a New York City trio called Stone Tiger (featuring guitarist Bill Frisell and drummers Mike Clark and Dougie Bowne during different periods) in 1982/83 Jones was also the driving force behind Tunnels, an improvisation collective which released four albums including Progressivity and Live From The Knitting Factory.",1,1,,4593082,1982-01-01,1983-12-31,LLM
of the 1970s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"The uniqueness of his approach, particularly with Brand X and on his contributions to Brian Eno's Another Green World and Before and After Science LPs of the 1970s, cast a long shadow.",0,5,== Artistry ==,4593082,1970-01-01,1979-12-31,LLM
the late 1970s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the late 1970s, he designed and built various analog signal processors for use with the bass, perhaps the most unusual of which was an amplitude- and frequency-sensitive flanger that would vary the character of its flanging effect based on what notes were being played into it, and how loudly they were being played.",1,7,== Electronics work ==,4593082,1970-01-01,1979-12-31,LLM
1974-1980,JJ,YEAR_REGEX_1,TIME,time_reference,"Percy Jones (born 3 December 1947) is a Welsh bass guitarist known as a member of the jazz fusion ensemble Brand X, from 1974-1980, and 1992-1999.",0,0,,4593082,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Residing in New York, he currently is a member of MJ12, an instrumental group based in NYC.",2,1,,4593082,,,ML
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Over the years, he has employed various other extended techniques, such as deliberately pulling the strings over the edges of the fingerboard (creating a distinctive buzzing rattle) and thumb-on-the-fingerboard left hand technique to achieve wider-interval double stops than are normally possible.",2,4,== Artistry ==,4593082,,,ML
More recently,RBR RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"More recently, Jones switched to custom-built Ibanez basses, citing a desire to simply try something different after many successful years using the Wal.",4,4,== Artistry ==,4593082,,,ML
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Jones studied Electronic Engineering at the University of Liverpool, and has used his electronics skills to potent effect over the years.",0,7,== Electronics work ==,4593082,,,ML
