time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,0,1950-01-01,1959-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1956-01-01,1956-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1958-01-01,1958-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1960-01-01,1960-12-31,ML
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0,1960-01-01,1969-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,3,0,1996-01-01,1996-12-31,ML
"November 15 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1937-11-15,1937-11-15,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,6,2,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,10,2,1956-01-01,1956-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,11,2,1958-01-01,1958-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,12,2,1958-01-01,1958-12-31,ML
"December 23 , 1959","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,15,2,1959-12-23,1959-12-23,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,15,2,1960-01-01,1960-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,18,2,1959-01-01,1959-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,18,2,1964-01-01,1964-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,19,2,1995-01-01,1995-12-31,ML
"August 3 , 1958","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1958-08-03,1958-08-03,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,5,3,1964-01-01,1964-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,8,3,1963-01-01,1963-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,9,3,1965-01-01,1965-12-31,ML
the 1964,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,3,1964-01-01,1964-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,12,3,2008-01-01,2008-12-31,ML
"May 26 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,13,3,1968-05-26,1968-05-26,ML
"May 25 , 1957","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1957-05-25,1957-05-25,ML
"February 3 , 1958","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1958-02-03,1958-02-03,ML
"January 25 , 1960","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4,1960-01-25,1960-01-25,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1996-01-01,1996-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1987-01-01,1987-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,3,6,2004-01-01,2004-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,4,6,1991-01-01,1991-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,7,2011-01-01,2011-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,1,7,2014-01-01,2014-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,1,7,2016-01-01,2016-12-31,ML
June 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,7,2016-06-01,2016-06-30,ML
the late 1940s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,4,2,1945-01-01,1949-12-31,LLM
"November 15 , 1937 – May 26 , 1968","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,,,ML
of the 1950s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,0,,,ML
A few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,14,2,,,ML
