time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"August 26 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Saeko Chiba (千葉 紗子, Chiba Saeko, born August 26, 1977) is a Japanese voice actress and singer.",0,0,,1046283,1977-08-26,1977-08-26,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,She grew up in Tokyo and married on her birthday in 2007.,1,0,,1046283,2007-01-01,2007-12-31,ML
of 2005,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She then cut her hair short in the spring of 2005, which strangely coincided with the increasing diversity of her roles, as Saeko herself noted on the My-HiME fandisc interview.",4,3,== Biography ==,1046283,2005-01-01,2005-12-31,ML
"March 6 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Off 2nd, the duo released three singles and an album before breaking up on March 6, 2005.",11,3,== Biography ==,1046283,2005-03-06,2005-03-06,ML
"February 17 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 17, 2011 Saeko gave birth to her first child, a daughter.",0,4,== Biography ==,1046283,2011-02-17,2011-02-17,ML
third year,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"However, having failed the entrance exam for Takarazuka Music School in her third year of middle-school, she joined the Minami Aoyama Shōjo Kageki Dan (南青山少女歌劇団, South Aoyama Female Opera Group, also called Nanshō for short) a stage group for teenage girls.",1,2,== Biography ==,1046283,,,ML
the three years,DT CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"Having had several lead roles over the three years she spent with the troupe, Saeko was then cast in the lead voice acting role of Kotori Haruno in the Dreamcast game Kita e.",0,3,== Biography ==,1046283,,,ML
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"She then cut her hair short in the spring of 2005, which strangely coincided with the increasing diversity of her roles, as Saeko herself noted on the My-HiME fandisc interview.",4,3,== Biography ==,1046283,,,ML
1998Kare,CD,YEAR_REGEX_1,TIME,time_reference,1998Kare Kano (Tsubaki Sakura)2000Boogiepop Phantom (Yoko Sasaoka),0,7,== Filmography == | === Anime ===,1046283,,,ML
2001Angel,CD,YEAR_REGEX_1,TIME,time_reference,Sci-Fi Harry (Elliot Chapman)2001Angel Tales (Kitsune no Akane),0,9,== Filmography == | === Anime ===,1046283,,,ML
2002The,CD,YEAR_REGEX_1,TIME,time_reference,(Meirin Kanzaki)2002The World of Narue (Hajime Yagi),1,10,== Filmography == | === Anime ===,1046283,,,ML
2003Nanaka 6/17,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,Duel Masters (Sayuki Manaka)2003Nanaka 6/17 (Chie Kazamatsuri),0,13,== Filmography == | === Anime ===,1046283,,,ML
December,NNP,MONTH_REGEX,TIME,time_reference,UFO Ultramaiden Valkyrie 2: December Nocturne (Akina Nanamura),0,17,== Filmography == | === Anime ===,1046283,,,ML
2004Gravion,CD,YEAR_REGEX_1,TIME,time_reference,Chrono Crusade (Azmaria Hendric)2004Gravion Zwei (Fei Shinruu),0,18,== Filmography == | === Anime ===,1046283,,,ML
2005GUNxSWORD,CD,YEAR_REGEX_1,TIME,time_reference,Kujibiki Unbalance (Ritsuko Kyuberu Kettenkraftrad)2005GUNxSWORD (Priscilla),0,25,== Filmography == | === Anime ===,1046283,,,ML
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,UFO Ultramaiden Valkyrie 3: Bride of Celestial Souls' Day (Akina Nanamura),0,32,== Filmography == | === Anime ===,1046283,,,ML
2006Hell,CD,YEAR_REGEX_1,TIME,time_reference,My-Otome (Natsuki Kruger)2006Hell Girl (Yuuko Murai),0,36,== Filmography == | === Anime ===,1046283,,,ML
2007D,CD,YEAR_REGEX_1,TIME,time_reference,Venus to Mamoru (Mitsuki Fujita)2007D. Gray-man (Liza),0,44,== Filmography == | === Anime ===,1046283,,,ML
2008Rosario,CD,YEAR_REGEX_1,TIME,time_reference,Minami-ke (Hayami)2008Rosario + Vampire (Rubi Tōjō),0,58,== Filmography == | === Anime ===,1046283,,,ML
2009Shikabane,CD,YEAR_REGEX_1,TIME,time_reference,(Aoi-chan)2009Shikabane Hime: Kuro (Rika Aragami),1,72,== Filmography == | === Anime ===,1046283,,,ML
2010The,CD,YEAR_REGEX_1,TIME,time_reference,Kaidan Restaurant (Aya)2010The Legend of the Legendary Heroes (Sion's Mother)2011Wandering Son (Chizuru Sarashina)2013Minami-ke Tadaima (Hayami),0,78,== Filmography == | === Anime ===,1046283,,,ML
