time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,0,1970-01-01,1970-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,2,0,2006-01-01,2006-12-31,ML
31 May 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2,1944-05-31,1944-05-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1959-01-01,1959-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,2,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,8,2,1965-01-01,1965-12-31,ML
May 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,9,2,1966-05-01,1966-05-31,ML
February 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,11,2,1967-02-01,1967-02-28,ML
August 1967,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,2,1967-08-01,1967-08-31,ML
April 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,2,1968-04-01,1968-04-30,ML
June 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,2,1968-06-01,1968-06-30,ML
late 1969,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,4,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,3,4,1970-01-01,1970-12-31,ML
May 1971,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,4,1971-05-01,1971-05-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,9,4,2006-01-01,2006-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,12,4,2005-01-01,2005-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,14,4,2007-01-01,2007-12-31,ML
December 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,4,2016-12-01,2016-12-31,ML
February 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,7,1966-02-01,1966-02-28,ML
1966 to 1972,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,7,1966-01-01,1972-12-31,ML
late November 2016,JJ NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,5,0,2016-11-20,2016-11-30,LLM
31 May 1944 – 4 December 2016,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0,1944-05-31,2016-12-04,LLM
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1,,,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,2,4,,,ML
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,6,4,,,ML
February,NNP,MONTH_REGEX,TIME,time_reference,12,4,,,ML
The Christmas,DT NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,13,4,,,ML
last week,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,16,4,,,ML
