time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2008,CD,YEAR_REGEX_1,TIME,time_reference,"His first album, A Love Extreme, was released in 2008.",1,0,,20316806,2008-01-01,2008-12-31,ML
"July 22 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On July 22, 2008, Benji Hughes released his debut album, entitled A Love Extreme on New West Records.",0,2,== A Love Extreme ==,20316806,2008-07-22,2008-07-22,ML
"April 12 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Hughes has had several songs featured in television shows, including Beverly Hills, 90210, Chuck, How I Met Your Mother and Eastbound & Down (the song, ""Kenny"", was released as a single on April 12, 2012).",0,4,== Other work ==,20316806,2012-04-12,2012-04-12,ML
the 2007,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Hughes was also a contributing songwriter for the 2007 film Walk Hard: The Dewey Cox Story.,1,4,== Other work ==,20316806,2007-01-01,2007-12-31,ML
the 2009,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Hughes made a cameo appearance in the 2009 film Gentlemen Broncos as Benjamin Purvis' father, only ever depicted in a photograph.",0,5,== Other work ==,20316806,2009-01-01,2009-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,In 2011 Hughes appeared on Jeff Bridges's  self-titled country album.,1,5,== Other work ==,20316806,2011-01-01,2011-12-31,ML
November 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Hughes released four new albums via his website in November 2014.,0,6,== Other work ==,20316806,2014-11-01,2014-11-30,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"XXOXOXX and OXOXOXOXOX were later re-released under the names Another Extreme and A Lover's Extreme (not to be confused with 2008's A Love Extreme) respectively on May 8th, 2020.",3,6,== Other work ==,20316806,2008-01-01,2008-12-31,ML
"May 8th , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"XXOXOXX and OXOXOXOXOX were later re-released under the names Another Extreme and A Lover's Extreme (not to be confused with 2008's A Love Extreme) respectively on May 8th, 2020.",3,6,== Other work ==,20316806,2020-05-08,2020-05-08,ML
August 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In August 2015, it was announced that Hughes signed to Merge Records and would release a new full-length album in 2016.",0,7,== Other work ==,20316806,2015-08-01,2015-08-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In August 2015, it was announced that Hughes signed to Merge Records and would release a new full-length album in 2016.",0,7,== Other work ==,20316806,2016-01-01,2016-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"The album, Songs in the Key of Animals, was released in 2016.",1,7,== Other work ==,20316806,2016-01-01,2016-12-31,ML
"May 8th , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On May 8th, 2020, alongside re-releases of XXOXOXX and OXOXOXOXOX, Hughes released Spirit Guide, a 47-minute long single.",0,8,== Other work ==,20316806,2020-05-08,2020-05-08,ML
