time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1961,CD,YEAR_REGEX_1,TIME,time_reference,"He formed the Pan Afrikan Peoples Arkestra (also known as P.A.P.A., or The Ark) in 1961 and led the ensemble through the 1990s.",1,0,,3332323,1961-01-01,1961-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He formed the Pan Afrikan Peoples Arkestra (also known as P.A.P.A., or The Ark) in 1961 and led the ensemble through the 1990s.",1,0,,3332323,1990-01-01,1999-12-31,ML
1959–61,CD,YEAR_REGEX_1,TIME,time_reference,"After service in the Air Force in Wyoming, he returned to Los Angeles and played trombone with various bands, notably Lionel Hampton (1959–61).",0,4,== Later life and career ==,3332323,1959-01-01,2061-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,"In 1961 Tapscott formed the Pan Afrikan Peoples Arkestra, with the aim of preserving, developing and performing African-American music.",2,4,== Later life and career ==,3332323,1961-01-01,1961-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"As his vision grew, this became just one part of a larger organization in 1963, the Underground Musicians Association (UGMA), which later changed name to the Union of God's Musicians and Artists Ascension (UGMAA).",3,4,== Later life and career ==,3332323,1963-01-01,1963-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"The Giant Is Awakened (Flying Dutchman, 1969) - as Horace Tapscott Quintet",0,7,== Discography == | === As leader ===,3332323,1969-01-01,1969-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Songs of the Unsung (Interplay, 1978)",0,8,== Discography == | === As leader ===,3332323,1978-01-01,1978-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In New York (Interplay, 1979)",0,9,== Discography == | === As leader ===,3332323,1979-01-01,1979-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"(Nimbus West, 1979 [2009])",2,10,== Discography == | === As leader ===,3332323,1979-01-01,1979-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"(Nimbus West, 1979 [2009])",2,10,== Discography == | === As leader ===,3332323,2009-01-01,2009-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Lighthouse 79, Vol. 2 (Nimbus West, 1979 [2009])",0,11,== Discography == | === As leader ===,3332323,1979-01-01,1979-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Lighthouse 79, Vol. 2 (Nimbus West, 1979 [2009])",0,11,== Discography == | === As leader ===,3332323,2009-01-01,2009-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"At the Crossroads (with Everett Brown, Jr.) (Nimbus West, 1980)",0,12,== Discography == | === As leader ===,3332323,1980-01-01,1980-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Dial 'B' for Barbra (Nimbus West, 1981) - as Horace Tapscott Sextet",0,13,== Discography == | === As leader ===,3332323,1981-01-01,1981-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Live At Lobero (with Roberto Miranda and Sonship) (Nimbus West, 1981)",0,14,== Discography == | === As leader ===,3332323,1981-01-01,1981-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"(Nimbus West, 1981)",1,15,== Discography == | === As leader ===,3332323,1981-01-01,1981-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"Little Africa (piano solo) (Art Union, 1983)",0,16,== Discography == | === As leader ===,3332323,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Dissent or Descent (Nimbus West, 1984 [1998])",0,17,== Discography == | === As leader ===,3332323,1984-01-01,1984-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Dissent or Descent (Nimbus West, 1984 [1998])",0,17,== Discography == | === As leader ===,3332323,1998-01-01,1998-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Autumn Colors (Bopland, 1984; reissue: Interplay, 1990)",0,18,== Discography == | === As leader ===,3332323,1984-01-01,1984-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Autumn Colors (Bopland, 1984; reissue: Interplay, 1990)",0,18,== Discography == | === As leader ===,3332323,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"The Dark Tree (HatArt, 1991) - originally released as two separate volumes and re-released as a 2-CD set",0,19,== Discography == | === As leader ===,3332323,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Horace Tapscott's Arkestra Live in Chicago (1993),0,20,== Discography == | === As leader ===,3332323,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Among Friends (with Sonny Simmons) (Jazz Friends Productions, 1995 [1999])",0,21,== Discography == | === As leader ===,3332323,1995-01-01,1995-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Among Friends (with Sonny Simmons) (Jazz Friends Productions, 1995 [1999])",0,21,== Discography == | === As leader ===,3332323,1999-01-01,1999-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"The Phantom (Arabesque, 1996)",1,22,== Discography == | === As leader ===,3332323,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Thoughts of Dar es Salaam (Arabesque, 1997)",0,23,== Discography == | === As leader ===,3332323,1997-01-01,1997-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Théâtre Du Chêne Noir - Avignon, France 1989 (with Michael Session) (The Village, 2020)",0,24,== Discography == | === As leader ===,3332323,1989-01-01,1989-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Théâtre Du Chêne Noir - Avignon, France 1989 (with Michael Session) (The Village, 2020)",0,24,== Discography == | === As leader ===,3332323,2020-01-01,2020-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"The Call (Nimbus West, 1978)",0,26,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,1978-01-01,1978-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Flight 17 (Nimbus West, 1978)",0,27,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,1978-01-01,1978-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Live at I.U.C.C. (Nimbus West, 1979)",0,28,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,1979-01-01,1979-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Live at LACMA, 1998 (with the Great Voice of UGMAA) (Dark Tree, 2019)",1,29,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,1998-01-01,1998-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"Live at LACMA, 1998 (with the Great Voice of UGMAA) (Dark Tree, 2019)",1,29,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,2019-01-01,2019-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Ancestral Echoes: The Covina Sessions, 1976 (Dark Tree, 2020)",0,30,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,1976-01-01,1976-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Ancestral Echoes: The Covina Sessions, 1976 (Dark Tree, 2020)",0,30,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,2020-01-01,2020-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Century City Playhouse 9/9/79 (Nimbus West, 2020)",0,31,== Discography == | === With the Pan-Afrikan Peoples Arkestra ===,3332323,2020-01-01,2020-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"Jazz Frontier (Imperial, 1963)",0,34,== Discography == | === As sideman ===,3332323,1963-01-01,1963-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"Two Note Samba (Imperial, 1963)",0,35,== Discography == | === As sideman ===,3332323,1963-01-01,1963-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Both titles compiled on The Complete Imperial Sessions (Blue Note, 2006)With",0,36,== Discography == | === As sideman ===,3332323,2006-01-01,2006-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Bing Theatre - Los Angeles, 1985 (Dark Tree, 2021)",0,37,== Discography == | === As sideman ===,3332323,1985-01-01,1985-12-31,ML
2021,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Bing Theatre - Los Angeles, 1985 (Dark Tree, 2021)",0,37,== Discography == | === As sideman ===,3332323,2021-01-01,2021-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"Sonny's Dream (Birth of the New Cool) (Prestige, 1968)",0,40,== Discography == | === As composer and arranger ===,3332323,1968-01-01,1968-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"Crisscraft (Muse, 1975) - composer",0,41,== Discography == | === As composer and arranger ===,3332323,1975-01-01,1975-12-31,ML
March 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Notes Volume 63, Number 3, March 2007, pp.",2,44,== Bibliography ==,3332323,2007-03-01,2007-03-31,ML
April 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,April 2006.,1,45,== Bibliography ==,3332323,2006-04-01,2006-04-30,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Duke University Press, 2001.",1,46,== Bibliography ==,3332323,2001-01-01,2001-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Dark Tree, 2020.",1,47,== Bibliography ==,3332323,2020-01-01,2020-12-31,ML
October 1982,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Horace Tapscott ""Listening In: An Interview with Horace Tapscott"", with Bob Rosenbaum, Los Angeles, October 1982",0,52,== External links ==,3332323,1982-10-01,1982-10-31,ML
the 1970s and 1980s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"Enthusiasts of his music formed two labels in the 1970s and 1980s, Interplay and Nimbus, for which he recorded.",6,4,== Later life and career ==,3332323,1970-01-01,1989-12-31,LLM
"April 6 , 1934 – February 27 , 1999","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Horace Elva Tapscott (April 6, 1934 – February 27, 1999) was an American jazz pianist and composer.",0,0,,3332323,1934-04-06,1999-02-27,LLM
Autumn,NN,SEASON_REGEX,TIME,time_reference,"Autumn Colors (Bopland, 1984; reissue: Interplay, 1990)",0,18,== Discography == | === As leader ===,3332323,,,ML
