time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
9 November 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Christopher John Mosdell (born 9 November 1949) is a British lyricist, poet, author, composer, vocalist and illustrator based in Tokyo, Japan, and New York City, United States.",0,0,,15286232,1949-11-09,1949-11-09,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"He has written lyrics for Sarah Brightman and Boy George; co-written lyrics with Michael Jackson, had his work covered by Eric Clapton, worked with the West African kora player Toumani Diabaté and the calligraphy artist Juichi Yoshikawa; and wrote the verse dance drama Amaterasu, the Resurrection of Radiance, that was performed with the City Ballet of London at the Theatre Royal, Drury Lane (2001).",3,0,,15286232,2001-01-01,2001-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In the Land of the Hundred-Tongued Lyricist"", featuring interviews with many of his collaborators and shot in Japan and the United States, was released in 2009.",6,0,,15286232,2009-01-01,2009-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Mosdell was born in Gainsborough, England and grew up in North Wales but left London for Tokyo in 1976 after completing a BSc (specialising in microbiology) from the University of Nottingham and withdrawing from a master's degree in pathology at the University of Exeter after realising his scientific leanings were at odds with his poetic interests.",0,3,== Biography == | === Early lyrical life ===,15286232,1976-01-01,1976-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"His plays The Sound Seller (1977) and The Star Polisher (1978) were both produced for NHK and his collected television scripts, Laugh Out Loud (Asahi Publishing), were published in 1979—an edition that is still a popular text in Japanese universities today.",2,3,== Biography == | === Early lyrical life ===,15286232,1977-01-01,1977-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"His plays The Sound Seller (1977) and The Star Polisher (1978) were both produced for NHK and his collected television scripts, Laugh Out Loud (Asahi Publishing), were published in 1979—an edition that is still a popular text in Japanese universities today.",2,3,== Biography == | === Early lyrical life ===,15286232,1978-01-01,1978-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"In 1977, a series of Mosdell's poems, published in the Japan Times, came to the attention of the then drummer for the Sadistic Mika Band, Yukihiro Takahashi.",0,4,== Biography == | === Early lyrical life ===,15286232,1977-01-01,1977-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Mosdell wrote the lyrics to the ""Crazy Kimono Kids"" and ""Tokyo Taste"" for their Sadistics album (1977).",3,4,== Biography == | === Early lyrical life ===,15286232,1977-01-01,1977-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Mosdell's best-known YMO songs include ""Behind the Mask"", ""Solid State Survivor"", ""Nice Age"", ""Insomnia"", ""La Femme Chinoise"", and ""Citizens of Science"", from the albums Yellow Magic Orchestra (1978), Solid State Survivor (1979), and ×∞ Multiplies (1980)—lyrics envisaging a socially inert world, digitised and impersonal, and controlled by a forceful hidden authority within a landscape, essentially Japanese, but tinged with Chinese motifs.",2,6,== Biography == | === Mainstream success ===,15286232,1978-01-01,1978-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Mosdell's best-known YMO songs include ""Behind the Mask"", ""Solid State Survivor"", ""Nice Age"", ""Insomnia"", ""La Femme Chinoise"", and ""Citizens of Science"", from the albums Yellow Magic Orchestra (1978), Solid State Survivor (1979), and ×∞ Multiplies (1980)—lyrics envisaging a socially inert world, digitised and impersonal, and controlled by a forceful hidden authority within a landscape, essentially Japanese, but tinged with Chinese motifs.",2,6,== Biography == | === Mainstream success ===,15286232,1979-01-01,1979-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"Mosdell's best-known YMO songs include ""Behind the Mask"", ""Solid State Survivor"", ""Nice Age"", ""Insomnia"", ""La Femme Chinoise"", and ""Citizens of Science"", from the albums Yellow Magic Orchestra (1978), Solid State Survivor (1979), and ×∞ Multiplies (1980)—lyrics envisaging a socially inert world, digitised and impersonal, and controlled by a forceful hidden authority within a landscape, essentially Japanese, but tinged with Chinese motifs.",2,6,== Biography == | === Mainstream success ===,15286232,1980-01-01,1980-12-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"The popularity and international influence of YMO made Mosdell a sought-after lyricist for other Japanese recording artists, as well as continuing as the central lyricist for the Yellow Magic Orchestra live album Public Pressure (1982).",0,7,== Biography == | === Mainstream success ===,15286232,1982-01-01,1982-12-31,ML
the 1982,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"This resulted in the 1982 album Equasian, with its use of global ethnic sounds pre-dating the popularity of world music.",1,9,== Biography == | === Mainstream success ===,15286232,1982-01-01,1982-12-31,ML
