time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1893,CD,YEAR_REGEX_1,TIME,time_reference,0,2,1893-01-01,1893-12-31,ML
1900 and 1903,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,3,1900-01-01,1903-12-31,ML
1910,CD,YEAR_REGEX_1,TIME,time_reference,4,3,1910-01-01,1910-12-31,ML
1913,CD,YEAR_REGEX_1,TIME,time_reference,5,3,1913-01-01,1913-12-31,ML
late 1915,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,3,1915-01-01,1915-12-31,ML
April 1917,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,3,1917-04-01,1917-04-30,ML
"December 14 , 1917","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,8,3,1917-12-14,1917-12-14,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,10,3,1923-01-01,1923-12-31,ML
the early 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,7,3,1920-01-01,1923-12-31,LLM
of the early 20th century,IN DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,0,0,1900-01-01,1900-12-31,LLM
day,NN,TIME_UNIT_REGEX,TIME,time_reference,1,2,,,ML
Dayton,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,3,,,ML
Dayton,NNP,TIME_UNIT_REGEX,TIME,time_reference,9,3,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,14,3,,,ML
