time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 7 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Richie Castellano (born February 7, 1980) is an American musician and engineer.",0,0,,27943537,1980-02-07,1980-02-07,ML
"February 7 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"A fifth generation musician, Richie Castellano was born in Brooklyn, New York City on February 7, 1980.",0,3,== Biography == | === Early years:1980–1998 ===,27943537,1980-02-07,1980-02-07,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,The Castellano family moved to Staten Island in 1985.,1,3,== Biography == | === Early years:1980–1998 ===,27943537,1985-01-01,1985-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, inspired in part by Thal's 1995 debut solo album The Adventures of Bumblefoot, Castellano recorded a 13-song solo concept album.",9,3,== Biography == | === Early years:1980–1998 ===,27943537,1997-01-01,1997-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, inspired in part by Thal's 1995 debut solo album The Adventures of Bumblefoot, Castellano recorded a 13-song solo concept album.",9,3,== Biography == | === Early years:1980–1998 ===,27943537,1995-01-01,1995-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Castellano graduated from Curtis High School in 1998.,14,3,== Biography == | === Early years:1980–1998 ===,27943537,1998-01-01,1998-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Castellano enrolled in the Conservatory of Music at the State University of New York at Purchase in 1998.,0,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,1998-01-01,1998-12-31,ML
1999–2001,CD,YEAR_REGEX_1,TIME,time_reference,"From 1999–2001, he produced and engineered Regina Spektor's debut album, 11:11, which was self-released on CD on July 9, 2001.",2,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,1999-01-01,2001-12-31,ML
"July 9 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"From 1999–2001, he produced and engineered Regina Spektor's debut album, 11:11, which was self-released on CD on July 9, 2001.",2,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,2001-07-09,2001-07-09,ML
of 2000,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the summer of 2000, Castellano studied advanced digital recording techniques and audio engineering at Wave Studio in Staten Island, under the instruction of Ron Thal.",3,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,2000-01-01,2000-12-31,ML
"August 21 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"This band released one album, entitled Touch of Blue: The Blues Tribute to the Grateful Dead, on CMH Records on August 21, 2001.",7,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,2001-08-21,2001-08-21,ML
December 2002,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Castellano earned his master's degree in music from the SUNY Purchase Conservatory of Music in December 2002.,9,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,2002-12-01,2002-12-31,ML
2003–present,CD,YEAR_REGEX_1,TIME,time_reference,Blue Öyster Cult: 2003–present ===,1,6,== Biography == | === Blue Öyster Cult: 2003–present ===,27943537,2003-01-01,,ML
December 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 2003, Castellano served as sound engineer on Blue Öyster Cult's 13 city tour of Germany.",0,7,== Biography == | === Blue Öyster Cult: 2003–present ===,27943537,2003-12-01,2003-12-31,ML
"September 18 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He first performed with Blue Öyster Cult as bass guitarist in Las Vegas, Nevada on September 18, 2004, shortly after Danny Miranda left the band.",1,7,== Biography == | === Blue Öyster Cult: 2003–present ===,27943537,2004-09-18,2004-09-18,ML
early 2007,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He remained in that position until early 2007, when original member Allen Lanier retired from the band.",2,7,== Biography == | === Blue Öyster Cult: 2003–present ===,27943537,2007-01-01,2007-12-31,ML
April 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"By April 2007, the bass guitar position was filled by Rudy Sarzo on a semi-permanent basis.",4,7,== Biography == | === Blue Öyster Cult: 2003–present ===,27943537,2007-04-01,2007-04-30,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996:,0,9,== Awards and recognition ==,27943537,1996-01-01,1996-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998:,0,10,== Awards and recognition ==,27943537,1998-01-01,1998-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998:,0,11,== Awards and recognition ==,27943537,1998-01-01,1998-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,Morning Starlett released an eponymous album in 2012.,1,15,== Outside work ==,27943537,2012-01-01,2012-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"He frequently works with Andy Ascolese, and released an album of power pop titled 2 Part Invention in 2005.",2,15,== Outside work ==,27943537,2005-01-01,2005-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Castellano had a viral video hit with his rendition of Queen's ""Bohemian Rhapsody"" where he performed all of the vocals and instrumentals.",1,16,== Outside work ==,27943537,2011-01-01,2011-12-31,ML
May 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2014, Castellano began a podcast called Band Geek with Richie Castellano.",2,16,== Outside work ==,27943537,2014-05-01,2014-05-31,ML
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"By the early 1990s, influenced by the Beatles, he began songwriting, as well as recording on a 16-track reel-to-reel studio he had assembled in the basement of his house.",4,3,== Biography == | === Early years:1980–1998 ===,27943537,1990-01-01,1993-12-31,LLM
Early years:1980–1998,RB NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Early years:1980–1998,1,2,== Biography == | === Early years:1980–1998 ===,27943537,,,ML
one month,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"This album, entitled Alone in My Basement, was surprisingly successful, selling out of its initial pressing within one month of its release.",10,3,== Biography == | === Early years:1980–1998 ===,27943537,,,ML
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"During the summer of 2000, Castellano studied advanced digital recording techniques and audio engineering at Wave Studio in Staten Island, under the instruction of Ron Thal.",3,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,,,ML
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"That year, he also began his association with Blue Öyster Cult as a substitute Front of House engineer.",5,5,== Biography == | === College and graduate school:1998–2002 ===,27943537,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"third place award in the ""World of Expression"" Scholarship Program competition of the Bertelsmann Foundation (now known as the Random House Creative Writing Competition)",1,11,== Awards and recognition ==,27943537,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,Castellano currently uses guitars manufactured by Ernie Ball Music Man.,0,13,== Equipment ==,27943537,,,ML
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,"In addition to performing with Blue Öyster Cult, he also plays guitar in the band Morning Starlett with his wife Ann Marie.",0,15,== Outside work ==,27943537,,,ML
