time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1900 and 1914,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,1,1900-01-01,1914-12-31,ML
1855–1942,CD,YEAR_REGEX_1,TIME,time_reference,8,4,1855-01-01,1942-12-31,ML
1861–1941,CD,YEAR_REGEX_1,TIME,time_reference,8,4,1861-01-01,1941-12-31,ML
1883,CD,YEAR_REGEX_1,TIME,time_reference,15,4,1883-01-01,1883-12-31,ML
1884,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1884-01-01,1884-12-31,ML
1892,CD,YEAR_REGEX_1,TIME,time_reference,3,6,1892-01-01,1892-12-31,ML
1897,CD,YEAR_REGEX_1,TIME,time_reference,5,6,1897-01-01,1897-12-31,ML
26 April 1899,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,6,1899-04-26,1899-04-26,ML
1900 and 1914,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,8,1900-01-01,1914-12-31,ML
1900,CD,YEAR_REGEX_1,TIME,time_reference,2,8,1900-01-01,1900-12-31,ML
1901 to 1902,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,9,1901-01-01,1902-12-31,ML
1905,CD,YEAR_REGEX_1,TIME,time_reference,0,10,1905-01-01,1905-12-31,ML
5 September 1907,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,11,1907-09-05,1907-09-05,ML
1907,CD,YEAR_REGEX_1,TIME,time_reference,3,11,1907-01-01,1907-12-31,ML
1910,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1910-01-01,1910-12-31,ML
1914,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1914-01-01,1914-12-31,ML
1915,CD,YEAR_REGEX_1,TIME,time_reference,2,14,1915-01-01,1915-12-31,ML
January 1917,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16,1917-01-01,1917-01-31,ML
1923,CD,YEAR_REGEX_1,TIME,time_reference,1,17,1923-01-01,1923-12-31,ML
of 1927,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,19,1927-01-01,1927-12-31,ML
1928,CD,YEAR_REGEX_1,TIME,time_reference,4,19,1928-01-01,1928-12-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,7,19,1935-01-01,1935-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,8,19,1929-01-01,1929-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,10,19,1942-01-01,1942-12-31,ML
24 August 1946,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,20,1946-08-24,1946-08-24,ML
13 April 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,20,2005-04-13,2005-04-13,ML
May 1978,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,20,1978-05-01,1978-05-31,ML
1888 and 1942,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,22,1888-01-01,1942-12-31,ML
1907,CD,YEAR_REGEX_1,TIME,time_reference,2,22,1907-01-01,1907-12-31,ML
1904,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1904-01-01,1904-12-31,ML
1906,CD,YEAR_REGEX_1,TIME,time_reference,1,23,1906-01-01,1906-12-31,ML
1907,CD,YEAR_REGEX_1,TIME,time_reference,1,23,1907-01-01,1907-12-31,ML
1909,CD,YEAR_REGEX_1,TIME,time_reference,2,23,1909-01-01,1909-12-31,ML
1910,CD,YEAR_REGEX_1,TIME,time_reference,3,23,1910-01-01,1910-12-31,ML
1911,CD,YEAR_REGEX_1,TIME,time_reference,3,23,1911-01-01,1911-12-31,ML
1912,CD,YEAR_REGEX_1,TIME,time_reference,4,23,1912-01-01,1912-12-31,ML
1920,CD,YEAR_REGEX_1,TIME,time_reference,5,23,1920-01-01,1920-12-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,9,23,1935-01-01,1935-12-31,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,10,23,1934-01-01,1934-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1983-01-01,1983-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,2,24,1992-01-01,1992-12-31,ML
9 October 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,24,2009-10-09,2009-10-09,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,27,2000-01-01,2000-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1,28,1999-01-01,1999-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,1,29,1998-01-01,1998-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,1,30,1996-01-01,1996-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,31,1971-01-01,1971-12-31,ML
the last 20 years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,0,2,1907-01-01,1927-01-01,LLM
14 April 1871 – 24 August 1946,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0,1871-04-14,1946-08-24,LLM
the end of the 19th century,DT NN IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,6,0,1800-01-01,1899-12-31,LLM
of days,IN NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,1,,,ML
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,3,,,ML
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,5,4,,,ML
that moment,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,12,4,,,ML
12 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,15,4,,,ML
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,8,,,ML
Winter,NNP,SEASON_REGEX,TIME,time_reference,2,10,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,11,,,ML
a few months,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,8,14,,,ML
Last years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,18,,,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,19,,,ML
the next two decades,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,3,19,,,ML
today,NN,TIMELINE_REGEX,TIME,time_reference,6,19,,,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,8,19,,,ML
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,23,,,ML
